time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.141862,0.132055,0.981039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.219900
0.010000,-0.141861,0.132057,0.981038,-0.000001,0.000003,-0.000001,-0.000759,0.000631,-0.000195,2.219920
0.020000,-0.141861,0.132059,0.981038,-0.000035,0.000019,-0.000007,-0.006092,0.002767,-0.001062,2.220306
0.030000,-0.141860,0.132060,0.981038,-0.000142,0.000062,-0.000024,-0.015248,0.006327,-0.002528,2.220982
0.040000,-0.141859,0.132062,0.981038,-0.000356,0.000148,-0.000059,-0.027560,0.011215,-0.004521,2.221884
0.050000,-0.141858,0.132064,0.981038,-0.000707,0.000289,-0.000116,-0.042432,0.017329,-0.006977,2.222954
0.060000,-0.141847,0.132089,0.981036,-0.001217,0.000497,-0.000200,-0.059338,0.024560,-0.009833,2.224147
0.070000,-0.141837,0.132115,0.981034,-0.001903,0.000783,-0.000314,-0.077813,0.032794,-0.013029,2.225425
0.080000,-0.141826,0.132140,0.981032,-0.002780,0.001156,-0.000462,-0.097446,0.041916,-0.016512,2.226755
0.090000,-0.141815,0.132165,0.981031,-0.003858,0.001624,-0.000646,-0.117873,0.051812,-0.020230,2.228113
0.100000,-0.141804,0.132191,0.981029,-0.005142,0.002195,-0.000867,-0.138779,0.062368,-0.024135,2.229479
0.110000,-0.141760,0.132286,0.981022,-0.006636,0.002874,-0.001129,-0.159884,0.073472,-0.028182,2.230839
0.120000,-0.141716,0.132382,0.981016,-0.008341,0.003666,-0.001432,-0.180946,0.085018,-0.032330,2.232182
0.130000,-0.141673,0.132477,0.981009,-0.010256,0.004576,-0.001776,-0.201755,0.096903,-0.036542,2.233501
0.140000,-0.141629,0.132572,0.981002,-0.012377,0.005605,-0.002163,-0.222128,0.109028,-0.040781,2.234792
0.150000,-0.141585,0.132668,0.980996,-0.014698,0.006757,-0.002592,-0.241909,0.121301,-0.045015,2.236053
0.160000,-0.141495,0.132854,0.980984,-0.017214,0.008032,-0.003063,-0.260964,0.133632,-0.049213,2.237285
0.170000,-0.141421,0.133010,0.980973,-0.019916,0.009430,-0.003576,-0.279178,0.145940,-0.053350,2.238490
0.180000,-0.141339,0.133180,0.980962,-0.022795,0.010951,-0.004130,-0.296458,0.158147,-0.057398,2.239670
0.190000,-0.141224,0.133412,0.980947,-0.025843,0.012593,-0.004724,-0.312723,0.170179,-0.061336,2.240829
0.200000,-0.141054,0.133751,0.980925,-0.029047,0.014354,-0.005356,-0.327911,0.181969,-0.065142,2.241971
0.210000,-0.140928,0.133994,0.980910,-0.032398,0.016231,-0.006026,-0.341968,0.193455,-0.068798,2.243101
0.220000,-0.140756,0.134328,0.980889,-0.035883,0.018222,-0.006732,-0.354859,0.204572,-0.072286,2.244223
