time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.488668,-0.016886,0.872306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.928404
0.010000,-0.488668,-0.016884,0.872306,-0.000002,-0.000000,-0.000003,-0.000971,-0.000200,-0.000821,1.928428
0.020000,-0.488669,-0.016882,0.872306,-0.000041,-0.000009,-0.000026,-0.007044,-0.001691,-0.004134,1.928518
0.030000,-0.488669,-0.016879,0.872306,-0.000163,-0.000039,-0.000093,-0.017432,-0.004257,-0.009710,1.928670
0.040000,-0.488670,-0.016877,0.872306,-0.000407,-0.000100,-0.000227,-0.031425,-0.007707,-0.017329,1.928878
0.050000,-0.488670,-0.016875,0.872305,-0.000806,-0.000198,-0.000446,-0.048384,-0.011873,-0.026781,1.929140
0.060000,-0.488677,-0.016842,0.872302,-0.001387,-0.000341,-0.000768,-0.067731,-0.016609,-0.037861,1.929452
0.070000,-0.488683,-0.016808,0.872300,-0.002171,-0.000533,-0.001209,-0.088951,-0.021785,-0.050377,1.929811
0.080000,-0.488689,-0.016775,0.872297,-0.003174,-0.000778,-0.001781,-0.111579,-0.027291,-0.064144,1.930214
0.090000,-0.488696,-0.016742,0.872294,-0.004409,-0.001080,-0.002496,-0.135203,-0.033028,-0.078991,1.930657
0.100000,-0.488702,-0.016709,0.872291,-0.005883,-0.001440,-0.003365,-0.159455,-0.038912,-0.094752,1.931140
0.110000,-0.488722,-0.016606,0.872281,-0.007602,-0.001859,-0.004395,-0.184007,-0.044872,-0.111276,1.931658
0.120000,-0.488738,-0.016526,0.872274,-0.009566,-0.002338,-0.005593,-0.208570,-0.050842,-0.128418,1.932211
0.130000,-0.488755,-0.016435,0.872266,-0.011774,-0.002876,-0.006965,-0.232890,-0.056771,-0.146046,1.932796
0.140000,-0.488782,-0.016297,0.872254,-0.014224,-0.003474,-0.008516,-0.256742,-0.062611,-0.164036,1.933413
0.150000,-0.488824,-0.016077,0.872234,-0.016909,-0.004129,-0.010247,-0.279931,-0.068323,-0.182274,1.934058
0.160000,-0.488858,-0.015896,0.872219,-0.019821,-0.004840,-0.012162,-0.302286,-0.073874,-0.200655,1.934732
0.170000,-0.488904,-0.015653,0.872197,-0.022953,-0.005606,-0.014261,-0.323660,-0.079236,-0.219084,1.935432
0.180000,-0.488961,-0.015353,0.872171,-0.026292,-0.006424,-0.016544,-0.343927,-0.084388,-0.237473,1.936158
0.190000,-0.489027,-0.015004,0.872140,-0.029828,-0.007293,-0.019011,-0.362979,-0.089309,-0.255741,1.936909
0.200000,-0.489100,-0.014614,0.872105,-0.033548,-0.008210,-0.021659,-0.380726,-0.093987,-0.273818,1.937684
0.210000,-0.489180,-0.014187,0.872067,-0.037439,-0.009172,-0.024487,-0.397093,-0.098408,-0.291637,1.938481
0.220000,-0.489268,-0.013717,0.872026,-0.041486,-0.010177,-0.027491,-0.412018,-0.102566,-0.309141,1.939301
0.230000,-0.489364,-0.013199,0.871980,-0.045675,-0.011223,-0.030669,-0.425452,-0.106457,-0.326276,1.940142
0.240000,-0.489470,-0.012626,0.871928,-0.049991,-0.012306,-0.034016,-0.437359,-0.110079,-0.342996,1.941003
0.250000,-0.489587,-0.011993,0.871872,-0.054418,-0.013424,-0.037527,-0.447709,-0.113432,-0.359259,1.941885
0.260000,-0.489715,-0.011303,0.871809,-0.058940,-0.014574,-0.041199,-0.456485,-0.116518,-0.375029,1.942786
0.270000,-0.489852,-0.010558,0.871742,-0.063543,-0.015753,-0.045027,-0.463676,-0.119341,-0.390274,1.943706
0.280000,-0.489998,-0.009756,0.871669,-0.068209,-0.016960,-0.049003,-0.469280,-0.121909,-0.404967,1.944644
0.290000,-0.490156,-0.008893,0.871589,-0.072923,-0.018191,-0.053124,-0.473298,-0.124229,-0.419084,1.945599
0.300000,-0.490325,-0.007965,0.871503,-0.077670,-0.019444,-0.057383,-0.475741,-0.126309,-0.432605,1.946572
0.310000,-0.490505,-0.006973,0.871411,-0.082433,-0.020716,-0.061775,-0.476622,-0.128160,-0.445516,1.947560
0.320000,-0.490695,-0.005919,0.871311,-0.087198,-0.022006,-0.066292,-0.475960,-0.129793,-0.457801,1.948565
0.330000,-0.490896,-0.004803,0.871205,-0.091948,-0.023311,-0.070929,-0.473778,-0.131221,-0.469452,1.949584
0.340000,-0.491108,-0.003623,0.871091,-0.096668,-0.024630,-0.075679,-0.470101,-0.132455,-0.480461,1.950618
0.350000,-0.491330,-0.002377,0.870970,-0.101345,-0.025960,-0.080536,-0.464960,-0.133511,-0.490824,1.951666
0.360000,-0.491564,-0.001066,0.870841,-0.105963,-0.027300,-0.085493,-0.458386,-0.134401,-0.500536,1.952726
0.370000,-0.491808,0.000310,0.870704,-0.110508,-0.028648,-0.090545,-0.450413,-0.135141,-0.509598,1.953800
0.380000,-0.492062,0.001751,0.870558,-0.114967,-0.030002,-0.095683,-0.441077,-0.135745,-0.518012,1.954885
0.390000,-0.492327,0.003254,0.870404,-0.119325,-0.031362,-0.100903,-0.430417,-0.136230,-0.525780,1.955982
0.400000,-0.492601,0.004819,0.870242,-0.123571,-0.032726,-0.106197,-0.418470,-0.136609,-0.532907,1.957089
0.410000,-0.492886,0.006448,0.870070,-0.127691,-0.034094,-0.111559,-0.405278,-0.136900,-0.539398,1.958206
0.420000,-0.493180,0.008141,0.869889,-0.131672,-0.035464,-0.116983,-0.390882,-0.137117,-0.545263,1.959333
0.430000,-0.493484,0.009896,0.869699,-0.135504,-0.036836,-0.122462,-0.375324,-0.137277,-0.550508,1.960468
0.440000,-0.493797,0.011709,0.869499,-0.139175,-0.038209,-0.127991,-0.358645,-0.137395,-0.555143,1.961611
0.450000,-0.494118,0.013577,0.869289,-0.142674,-0.039584,-0.133563,-0.340890,-0.137487,-0.559180,1.962761
0.460000,-0.494448,0.015503,0.869069,-0.145990,-0.040959,-0.139173,-0.322100,-0.137567,-0.562629,1.963918
0.470000,-0.494787,0.017490,0.868839,-0.149112,-0.042335,-0.144814,-0.302320,-0.137652,-0.565502,1.965081
0.480000,-0.495133,0.019532,0.868597,-0.152033,-0.043712,-0.150481,-0.281591,-0.137757,-0.567813,1.966249
0.490000,-0.495487,0.021625,0.868346,-0.154741,-0.045090,-0.156168,-0.259957,-0.137896,-0.569574,1.967422
0.500000,-0.495848,0.023763,0.868084,-0.157229,-0.046470,-0.161871,-0.237461,-0.138083,-0.570799,1.968598
0.510000,-0.496216,0.025952,0.867811,-0.159488,-0.047852,-0.167582,-0.214144,-0.138333,-0.571503,1.969777
0.520000,-0.496592,0.028193,0.867526,-0.161509,-0.049237,-0.173299,-0.190048,-0.138659,-0.571700,1.970959
0.530000,-0.496973,0.030481,0.867230,-0.163286,-0.050626,-0.179015,-0.165216,-0.139074,-0.571404,1.972143
0.540000,-0.497361,0.032810,0.866923,-0.164811,-0.052019,-0.184725,-0.139687,-0.139592,-0.570632,1.973327
0.550000,-0.497754,0.035172,0.866605,-0.166078,-0.053418,-0.190426,-0.113502,-0.140224,-0.569398,1.974512
0.560000,-0.498152,0.037574,0.866275,-0.167079,-0.054824,-0.196112,-0.086700,-0.140983,-0.567717,1.975696
0.570000,-0.498556,0.040018,0.865933,-0.167810,-0.056238,-0.201779,-0.059321,-0.141880,-0.565606,1.976879
0.580000,-0.498965,0.042499,0.865579,-0.168264,-0.057662,-0.207423,-0.031402,-0.142926,-0.563079,1.978060
0.590000,-0.499378,0.045007,0.865214,-0.168436,-0.059097,-0.213039,-0.002982,-0.144131,-0.560154,1.979239
0.600000,-0.499796,0.047537,0.864838,-0.168322,-0.060545,-0.218624,0.025904,-0.145505,-0.556844,1.980414
0.610000,-0.500217,0.050093,0.864450,-0.167916,-0.062008,-0.224175,0.055218,-0.147056,-0.553166,1.981586
0.620000,-0.500643,0.052680,0.864050,-0.167216,-0.063487,-0.229687,0.084926,-0.148794,-0.549136,1.982752
0.630000,-0.501072,0.055290,0.863637,-0.166217,-0.064984,-0.235156,0.114993,-0.150727,-0.544770,1.983914
0.640000,-0.501505,0.057914,0.863214,-0.164915,-0.066502,-0.240581,0.145386,-0.152862,-0.540082,1.985069
0.650000,-0.501942,0.060546,0.862780,-0.163308,-0.068042,-0.245957,0.176071,-0.155205,-0.535088,1.986217
0.660000,-0.502382,0.063189,0.862334,-0.161393,-0.069607,-0.251282,0.207017,-0.157762,-0.529803,1.987358
0.670000,-0.502825,0.065850,0.861877,-0.159167,-0.071198,-0.256552,0.238191,-0.160540,-0.524243,1.988490
0.680000,-0.503271,0.068521,0.861408,-0.156628,-0.072818,-0.261766,0.269563,-0.163543,-0.518423,1.989614
0.690000,-0.503720,0.071191,0.860928,-0.153775,-0.074470,-0.266920,0.301103,-0.166776,-0.512357,1.990728
0.700000,-0.504173,0.073853,0.860439,-0.150606,-0.076154,-0.272012,0.332782,-0.170241,-0.506061,1.991832
0.710000,-0.504629,0.076513,0.859939,-0.147119,-0.077875,-0.277040,0.364571,-0.173941,-0.499549,1.992926
0.720000,-0.505089,0.079176,0.859428,-0.143314,-0.079634,-0.282002,0.396442,-0.177880,-0.492835,1.994007
0.730000,-0.505551,0.081833,0.858907,-0.139190,-0.081433,-0.286896,0.428369,-0.182058,-0.485935,1.995077
0.740000,-0.506018,0.084475,0.858376,-0.134746,-0.083276,-0.291720,0.460324,-0.186476,-0.478862,1.996134
0.750000,-0.506489,0.087094,0.857837,-0.129983,-0.085164,-0.296473,0.492281,-0.191135,-0.471630,1.997178
0.760000,-0.506963,0.089696,0.857288,-0.124901,-0.087099,-0.301153,0.524216,-0.196034,-0.464254,1.998209
0.770000,-0.507442,0.092285,0.856730,-0.119499,-0.089085,-0.305758,0.556103,-0.201173,-0.456746,1.999224
0.780000,-0.507925,0.094854,0.856163,-0.113779,-0.091124,-0.310287,0.587918,-0.206549,-0.449121,2.000226
0.790000,-0.508413,0.097394,0.855588,-0.107741,-0.093217,-0.314740,0.619637,-0.212160,-0.441392,2.001211
0.800000,-0.508907,0.099894,0.855006,-0.101387,-0.095368,-0.319115,0.651238,-0.218004,-0.433573,2.002182
0.810000,-0.509408,0.102362,0.854416,-0.094717,-0.097578,-0.323411,0.682697,-0.224077,-0.425677,2.003136
0.820000,-0.509913,0.104804,0.853818,-0.087733,-0.099850,-0.327628,0.713993,-0.230374,-0.417717,2.004073
0.830000,-0.510425,0.107209,0.853213,-0.080437,-0.102186,-0.331765,0.745103,-0.236891,-0.409705,2.004993
0.840000,-0.510944,0.109571,0.852602,-0.072832,-0.104588,-0.335822,0.776007,-0.243623,-0.401656,2.005896
0.850000,-0.511473,0.111879,0.851985,-0.064918,-0.107059,-0.339798,0.806682,-0.250563,-0.393580,2.006781
0.860000,-0.512010,0.114140,0.851362,-0.056699,-0.109600,-0.343693,0.837109,-0.257706,-0.385492,2.007648
0.870000,-0.512555,0.116360,0.850734,-0.048177,-0.112214,-0.347508,0.867268,-0.265044,-0.377404,2.008496
0.880000,-0.513109,0.118530,0.850100,-0.039354,-0.114902,-0.351242,0.897137,-0.272569,-0.369328,2.009325
0.890000,-0.513675,0.120641,0.849461,-0.030235,-0.117666,-0.354895,0.926699,-0.280274,-0.361276,2.010135
0.900000,-0.514253,0.122686,0.848818,-0.020822,-0.120508,-0.358467,0.955933,-0.288150,-0.353260,2.010925
0.910000,-0.514844,0.124670,0.848171,-0.011117,-0.123429,-0.361960,0.984820,-0.296187,-0.345293,2.011695
0.920000,-0.515445,0.126598,0.847519,-0.001126,-0.126432,-0.365373,1.013342,-0.304376,-0.337387,2.012443
0.930000,-0.516060,0.128462,0.846865,0.009148,-0.129517,-0.368708,1.041481,-0.312708,-0.329554,2.013170
0.940000,-0.516690,0.130256,0.846206,0.019702,-0.132686,-0.371965,1.069216,-0.321171,-0.321805,2.013874
0.950000,-0.517338,0.131970,0.845545,0.030531,-0.135941,-0.375144,1.096532,-0.329755,-0.314152,2.014555
0.960000,-0.518002,0.133610,0.844880,0.041631,-0.139282,-0.378248,1.123410,-0.338449,-0.306606,2.015210
0.970000,-0.518681,0.135181,0.844213,0.052998,-0.142710,-0.381277,1.149831,-0.347241,-0.299180,2.015840
0.980000,-0.519378,0.136676,0.843544,0.064626,-0.146227,-0.384232,1.175780,-0.356119,-0.291884,2.016443
0.990000,-0.520096,0.138089,0.842871,0.076512,-0.149833,-0.387115,1.201238,-0.365071,-0.284730,2.017016
1.000000,-0.520837,0.139411,0.842196,0.088649,-0.153529,-0.389927,1.226188,-0.374084,-0.277729,2.017558
1.010000,-0.521599,0.140648,0.841518,0.101034,-0.157315,-0.392670,1.250615,-0.383146,-0.270891,2.018066
1.020000,-0.522381,0.141803,0.840839,0.113660,-0.161192,-0.395345,1.274500,-0.392243,-0.264228,2.018537
1.030000,-0.523186,0.142872,0.840157,0.126522,-0.165160,-0.397955,1.297828,-0.401363,-0.257751,2.018970
1.040000,-0.524016,0.143847,0.839473,0.139614,-0.169219,-0.400501,1.320582,-0.410493,-0.251469,2.019360
1.050000,-0.524876,0.144723,0.838785,0.152932,-0.173369,-0.402985,1.342746,-0.419618,-0.245394,2.019704
1.060000,-0.525763,0.145504,0.838094,0.166467,-0.177611,-0.405410,1.364305,-0.428725,-0.239535,2.019999
1.070000,-0.526675,0.146193,0.837402,0.180216,-0.181944,-0.407777,1.385243,-0.437802,-0.233902,2.020239
1.080000,-0.527615,0.146785,0.836706,0.194170,-0.186367,-0.410089,1.405545,-0.446833,-0.228506,2.020422
1.090000,-0.528587,0.147276,0.836006,0.208324,-0.190880,-0.412348,1.425195,-0.455807,-0.223355,2.020542
1.100000,-0.529594,0.147660,0.835301,0.222672,-0.195483,-0.414556,1.444179,-0.464708,-0.218459,2.020596
1.110000,-0.530633,0.147940,0.834591,0.237206,-0.200174,-0.416718,1.462483,-0.473525,-0.213827,2.020579
1.120000,-0.531703,0.148120,0.833878,0.251919,-0.204953,-0.418834,1.480093,-0.482243,-0.209468,2.020489
1.130000,-0.532807,0.148195,0.833159,0.266805,-0.209819,-0.420908,1.496994,-0.490850,-0.205390,2.020321
