time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.480637,0.012621,0.876829,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.887780
0.010000,0.480636,0.012623,0.876829,0.000001,-0.000001,0.000000,-0.000439,-0.000217,0.000749,0.887797
0.020000,0.480636,0.012626,0.876829,-0.000030,-0.000006,0.000037,-0.005782,-0.000833,0.006557,0.887868
0.030000,0.480636,0.012628,0.876829,-0.000137,-0.000019,0.000154,-0.015066,-0.001849,0.016567,0.887989
0.040000,0.480636,0.012631,0.876829,-0.000353,-0.000043,0.000389,-0.027462,-0.003253,0.030035,0.888154
0.050000,0.480636,0.012633,0.876829,-0.000704,-0.000084,0.000772,-0.042255,-0.005027,0.046315,0.888360
0.060000,0.480633,0.012668,0.876831,-0.001212,-0.000144,0.001329,-0.058832,-0.007148,0.064847,0.888603
0.070000,0.480630,0.012703,0.876832,-0.001891,-0.000227,0.002080,-0.076670,-0.009589,0.085148,0.888879
0.080000,0.480626,0.012738,0.876833,-0.002753,-0.000337,0.003041,-0.095323,-0.012318,0.106805,0.889186
0.090000,0.480623,0.012774,0.876834,-0.003803,-0.000475,0.004223,-0.114416,-0.015303,0.129463,0.889520
0.100000,0.480620,0.012809,0.876835,-0.005044,-0.000644,0.005635,-0.133631,-0.018512,0.152817,0.889879
0.110000,0.480610,0.012916,0.876839,-0.006477,-0.000846,0.007282,-0.152701,-0.021912,0.176610,0.890262
0.120000,0.480603,0.013000,0.876842,-0.008099,-0.001083,0.009169,-0.171404,-0.025470,0.200622,0.890665
0.130000,0.480594,0.013095,0.876845,-0.009905,-0.001356,0.011297,-0.189556,-0.029155,0.224668,0.891087
0.140000,0.480581,0.013237,0.876851,-0.011890,-0.001666,0.013664,-0.207003,-0.032938,0.248590,0.891527
0.150000,0.480559,0.013462,0.876859,-0.014044,-0.002015,0.016269,-0.223621,-0.036790,0.272257,0.891983
0.160000,0.480540,0.013644,0.876867,-0.016360,-0.002402,0.019109,-0.239305,-0.040686,0.295558,0.892455
0.170000,0.480515,0.013890,0.876876,-0.018828,-0.002829,0.022180,-0.253975,-0.044600,0.318400,0.892939
0.180000,0.480484,0.014192,0.876888,-0.021437,-0.003294,0.025477,-0.267564,-0.048511,0.340706,0.893437
0.190000,0.480448,0.014541,0.876903,-0.024177,-0.003799,0.028993,-0.280020,-0.052397,0.362412,0.893947
0.200000,0.480406,0.014927,0.876919,-0.027034,-0.004342,0.032723,-0.291304,-0.056239,0.383465,0.894468
0.210000,0.480359,0.015348,0.876938,-0.029999,-0.004924,0.036660,-0.301382,-0.060019,0.403821,0.894999
0.220000,0.480308,0.015810,0.876958,-0.033059,-0.005542,0.040798,-0.310239,-0.063720,0.423449,0.895541
0.230000,0.480250,0.016317,0.876980,-0.036200,-0.006198,0.045127,-0.317865,-0.067325,0.442322,0.896091
0.240000,0.480185,0.016873,0.877005,-0.039412,-0.006889,0.049642,-0.324255,-0.070819,0.460423,0.896651
0.250000,0.480112,0.017485,0.877033,-0.042682,-0.007614,0.054333,-0.329411,-0.074187,0.477736,0.897218
0.260000,0.480031,0.018149,0.877064,-0.045997,-0.008372,0.059194,-0.333336,-0.077416,0.494252,0.897793
0.270000,0.479943,0.018863,0.877097,-0.049345,-0.009162,0.064216,-0.336043,-0.080494,0.509967,0.898376
0.280000,0.479847,0.019630,0.877133,-0.052714,-0.009981,0.069391,-0.337547,-0.083407,0.524879,0.898965
0.290000,0.479742,0.020451,0.877171,-0.056092,-0.010829,0.074711,-0.337864,-0.086144,0.538990,0.899560
0.300000,0.479626,0.021329,0.877214,-0.059467,-0.011704,0.080168,-0.337013,-0.088694,0.552305,0.900162
0.310000,0.479501,0.022265,0.877259,-0.062828,-0.012602,0.085755,-0.335017,-0.091046,0.564828,0.900769
0.320000,0.479366,0.023256,0.877307,-0.066164,-0.013524,0.091462,-0.331900,-0.093191,0.576568,0.901381
0.330000,0.479221,0.024303,0.877357,-0.069463,-0.014466,0.097284,-0.327686,-0.095117,0.587536,0.901997
0.340000,0.479066,0.025406,0.877411,-0.072714,-0.015425,0.103211,-0.322402,-0.096816,0.597742,0.902618
0.350000,0.478898,0.026566,0.877468,-0.075907,-0.016401,0.109236,-0.316075,-0.098279,0.607198,0.903242
0.360000,0.478719,0.027784,0.877529,-0.079032,-0.017390,0.115352,-0.308734,-0.099496,0.615917,0.903870
0.370000,0.478528,0.029059,0.877591,-0.082079,-0.018390,0.121552,-0.300407,-0.100459,0.623914,0.904500
0.380000,0.478326,0.030390,0.877657,-0.085037,-0.019399,0.127828,-0.291123,-0.101161,0.631202,0.905133
0.390000,0.478111,0.031775,0.877725,-0.087898,-0.020413,0.134174,-0.280912,-0.101592,0.637796,0.905767
0.400000,0.477882,0.033213,0.877796,-0.090652,-0.021429,0.140582,-0.269804,-0.101745,0.643712,0.906404
0.410000,0.477640,0.034707,0.877870,-0.093291,-0.022446,0.147046,-0.257829,-0.101612,0.648964,0.907041
0.420000,0.477385,0.036256,0.877946,-0.095806,-0.023461,0.153559,-0.245017,-0.101187,0.653570,0.907679
0.430000,0.477117,0.037859,0.878024,-0.098189,-0.024469,0.160115,-0.231397,-0.100461,0.657545,0.908316
0.440000,0.476835,0.039511,0.878104,-0.100432,-0.025469,0.166708,-0.217001,-0.099428,0.660904,0.908954
0.450000,0.476538,0.041209,0.878187,-0.102526,-0.026457,0.173331,-0.201857,-0.098082,0.663664,0.909591
0.460000,0.476227,0.042958,0.878272,-0.104466,-0.027430,0.179979,-0.185995,-0.096415,0.665841,0.910226
0.470000,0.475901,0.044758,0.878359,-0.106244,-0.028384,0.186646,-0.169445,-0.094421,0.667451,0.910860
0.480000,0.475561,0.046605,0.878447,-0.107853,-0.029317,0.193326,-0.152236,-0.092095,0.668509,0.911492
0.490000,0.475206,0.048495,0.878537,-0.109287,-0.030225,0.200014,-0.134396,-0.089429,0.669033,0.912121
0.500000,0.474836,0.050423,0.878628,-0.110539,-0.031104,0.206705,-0.115956,-0.086419,0.669036,0.912747
0.510000,0.474451,0.052393,0.878721,-0.111604,-0.031952,0.213394,-0.096942,-0.083059,0.668536,0.913370
0.520000,0.474051,0.054408,0.878815,-0.112476,-0.032764,0.220074,-0.077383,-0.079343,0.667547,0.913988
0.530000,0.473635,0.056462,0.878909,-0.113150,-0.033538,0.226743,-0.057306,-0.075266,0.666084,0.914603
0.540000,0.473205,0.058549,0.879004,-0.113620,-0.034268,0.233394,-0.036740,-0.070824,0.664163,0.915212
0.550000,0.472760,0.060664,0.879100,-0.113883,-0.034953,0.240025,-0.015710,-0.066011,0.661799,0.915816
0.560000,0.472300,0.062812,0.879197,-0.113933,-0.035587,0.246629,0.005756,-0.060823,0.659006,0.916415
0.570000,0.471825,0.064995,0.879294,-0.113766,-0.036168,0.253203,0.027632,-0.055256,0.655798,0.917008
0.580000,0.471334,0.067208,0.879390,-0.113379,-0.036691,0.259744,0.049893,-0.049306,0.652191,0.917594
0.590000,0.470829,0.069444,0.879487,-0.112767,-0.037153,0.266246,0.072512,-0.042969,0.648198,0.918173
0.600000,0.470312,0.071695,0.879583,-0.111928,-0.037549,0.272706,0.095465,-0.036242,0.643832,0.918745
0.610000,0.469779,0.073967,0.879680,-0.110857,-0.037877,0.279121,0.118727,-0.029121,0.639109,0.919310
0.620000,0.469232,0.076265,0.879775,-0.109552,-0.038131,0.285487,0.142274,-0.021604,0.634040,0.919866
0.630000,0.468672,0.078581,0.879870,-0.108011,-0.038307,0.291801,0.166080,-0.013688,0.628640,0.920414
0.640000,0.468099,0.080907,0.879965,-0.106230,-0.038403,0.298059,0.190123,-0.005370,0.622922,0.920953
0.650000,0.467515,0.083237,0.880058,-0.104207,-0.038413,0.304258,0.214379,0.003352,0.616898,0.921483
0.660000,0.466918,0.085575,0.880150,-0.101942,-0.038335,0.310396,0.238826,0.012478,0.610581,0.922004
