time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,mu,omega_dot_x,omega_dot_y,omega_dot_z
3.4000000000000004,0.29750870185823286,-0.05403159686463399,0.953188054104579,0.7741279732819487,-0.935269266764173,0.2590534146368272,1.1641111436075093,-0.40426908156919295,2.461383026187522,-0.02843814615670107
3.45,0.25660669675623193,-0.08684013762547327,0.9626058298084659,0.7399468770593137,-0.8094498741863612,0.2574934930502392,1.1607826799423169,-0.9497178752802301,2.555258211054999,-0.03392718303764073
3.5,0.22194209724473873,-0.11815836249106085,0.9678731208625021,0.6806488315828483,-0.6812957245390867,0.25566385718427753,1.156724506449826,-1.4056079192559134,2.5559966630976576,-0.039226568845715466
3.5500000000000003,0.19368855800596213,-0.14664593495174089,0.9700400477863409,0.6011438429942925,-0.5552490764101635,0.25357400774851624,1.1535437760670608,-1.7560324915973955,2.472803003126227,-0.044335659682875235
3.6,0.17170627064881325,-0.1712712262086801,0.9701448700772219,0.5069316744980817,-0.4352070465229412,0.2512334655030997,1.1526673468978204,-1.9932915394404973,2.3181120053661664,-0.049254293293449825
3.6500000000000004,0.1556050179406896,-0.19133277358525647,0.9691113556845451,0.4036998712127813,-0.32438596318564134,0.24865174719518943,1.1533780804558145,-2.1174396575312864,2.1065357688804394,-0.05398280034293257
3.7,0.1448128403582984,-0.20644798095632158,0.9676810068427684,0.29695988515518157,-0.22523998021024652,0.24583833942815847,1.1546758838237312,-2.135257191008368,1.8537688978737554,-0.058522069831294286
3.75,0.13864104746931602,-0.21652041813991899,0.9663828234074342,0.19174422982654604,-0.13943305293885558,0.24280266856560592,1.1558969969230506,-2.0588700616093556,1.575563254431683,-0.06287363810689989
3.8000000000000003,0.13634032756346212,-0.22169594136722032,0.9655364204818547,0.09237761993155191,-0.06785890573571791,0.23955406606618668,1.156743193214541,-1.9041984759719899,1.2868425528712275,-0.06703977945941282
3.85,0.13714620550835,-0.22231496335697348,0.9652800099773414,0.0023267144234681014,-0.010700867814948348,0.23610172959641118,1.157140093328307,-1.6893869586873613,1.0009976415178405,-0.07102358220713335
3.9000000000000004,0.14031436921284737,-0.21886512729054688,0.9656130751791697,-0.07587376126419615,0.03247797660061403,0.2324546809337777,1.157108197078225,-1.4333365610234476,0.7293798212373264,-0.0748289996565936
3.95,0.1451473696121923,-0.21193636352476036,0.9664440101330327,-0.1406259617500391,0.06262427305729885,0.22862172208071233,1.1566908214104143,-1.1544273676292802,0.48099152586768523,-0.07846087010842387
4.0,0.15101424574154143,-0.20217912470988156,0.967634848884293,-0.1912159920812833,0.08107308374734336,0.22461139119732298,1.1559271902977628,-0.8694878174846592,0.26236050409569256,-0.0819249040969935
4.05,0.15736421593468888,-0.1902662940910335,0.9690377727143223,-0.2277162488979027,0.08942440873602119,0.22043191996861894,1.1548487198674033,-0.593038591303899,0.077574598472885,-0.08522764022920626
4.1000000000000005,0.16373511485272652,-0.17685941201169914,0.9705207662407938,-0.25085692975730156,0.08942487596061631,0.21609119389161416,1.1534829218009137,-0.33681407786084144,-0.07155136519085561,-0.08837637332871237
4.15,0.16975697714042604,-0.16258005930067385,0.9719821504840778,-0.2618802374641527,0.08286043087636126,0.21159671674062056,1.1518575320920506,-0.10954441122773234,-0.18520780928905814,-0.09137906013584858
4.2,0.1751511295239461,-0.14798722694870223,0.9733554676497593,-0.26238955929914637,0.07146427511616003,0.2069555801831723,1.150002764292119,0.08303395026108279,-0.26525344832028797,-0.0942442086344047
4.25,0.17972529154381256,-0.13356123030194755,0.9746072080656578,-0.25420402744929915,0.05684274583564928,0.20217443920817602,1.1479518934668014,0.2379812110746113,-0.3148394998725089,-0.09698075727320409
4.3,0.18336539052400544,-0.11969427069709312,0.9757301855264621,-0.23922660688709974,0.04042037243032352,0.19725949372037638,1.1457409163983807,0.35481835016326835,-0.3380227133398669,-0.09959795004053501
4.3500000000000005,0.1860249689356787,-0.10668724334591079,0.9767351290001918,-0.2193314299173429,0.023404053615501873,0.1922164763732769,1.1434078725450805,0.43510124018969,-0.3393911799768675,-0.10210521265860256
4.4,0.1877131430451828,-0.0947519617278874,0.9776424726661369,-0.19627369369839126,0.006765205843900252,0.1870506464721419,1.140992131414413,0.4819514804004806,-0.32372256193805904,-0.10451203421912382
4.45,0.1884820464831558,-0.08401769132131683,0.9784756034051935,-0.17162321608218045,-0.008762132160474022,0.1817667895894039,1.1385337642760267,0.49958566831813445,-0.2956897188294498,-0.10682785749728392
4.5,0.18841457916026855,-0.07454077926096131,0.9792561367728182,-0.14672082818056614,-0.022669884493727872,0.17636922240097214,1.136073046783232,0.4928777773964891,-0.25962398300182926,-0.10906198006192694
4.55,0.1876131133215482,-0.06631620975212946,0.9800012488587051,-0.122655254847778,-0.03465425566239421,0.17086180217317942,1.1336501547367261,0.46698089616005667,-0.21934175927844457,-0.11122346722847695
4.6000000000000005,0.18618961705966486,-0.05929006496659814,0.9807227380432698,-0.10025704691851718,-0.0445869993576425,0.1652479403023684,1.1313051760258872,0.4270255136862214,-0.17803587171927004,-0.11332107694038897
4.65,0.18425746608406765,-0.053372081395623765,0.981427321948334,-0.08010549811779674,-0.05248283090943644,0.1595306193257198,1.1290786109500182,0.37790245289393315,-0.13822926866700846,-0.11536319585754447
4.7,0.18192504222340988,-0.04844772289119795,0.9821176532423789,-0.0625442908152688,-0.05846597173575874,0.1537124128745137,1.1270124659061629,0.3241300409329495,-0.10178539629967014,-0.11735778530071438
4.75,0.17929106973190823,-0.04438941499862256,0.9827936127933242,-0.04770182656172563,-0.06273845817044299,0.1477955081203767,1.125151675275227,0.26979767673853633,-0.06996678179470431,-0.1193123352601835
4.800000000000001,0.17644152130846227,-0.04106678142055664,0.983453560960601,-0.03551274430623104,-0.06555236563847053,0.1417817303617723,1.1235446884482803,0.21857204265517083,-0.04353111068422021,-0.12123382442303599
4.8500000000000005,0.17344783646514023,-0.03835588058902023,0.9840953587624531,-0.02573792642037028,-0.06718751669121746,0.13567256950285383,1.1222406042701534,0.1737481611221011,-0.0228522867148834,-0.12312868409904494
4.9,0.17036613702558157,-0.03614755165482378,0.9847170845681714,-0.017981239736833927,-0.06793557909583911,0.12946920828117697,1.1212790465367461,0.1383255870202514,-0.008052549898361615,-0.12500276401650387
4.95,0.1672371000565597,-0.03435504233837269,0.9853174551641988,-0.011702243976041051,-0.06809073493054899,0.12317255219675331,1.1206702112474718,0.11509043745664696,0.0008693919484381828,-0.12686129820097067
5.0,0.16408615979676697,-0.03292110796125394,0.9858960074084772,-0.0062250041123030325,-0.06794632550175016,0.11678326117543034,1.1203713621073108,0.1066868006250144,0.003930197749946276,-0.12870886952441207
