time,k0_0,k0_1,k0_2,k0_3,k0_4,k0_5,k0_6,k0_7,k0_8,k0_9,k0_10,k0_11,k0_12,k1_0,k1_1,k1_2,k1_3,k1_4,k1_5,k1_6,k1_7,k1_8,k1_9,k1_10,k1_11,k1_12,k2_0,k2_1,k2_2,k2_3,k2_4,k2_5,k2_6,k2_7,k2_8,k2_9,k2_10,k2_11,k2_12,k3_0,k3_1,k3_2,k3_3,k3_4,k3_5,k3_6,k3_7,k3_8,k3_9,k3_10,k3_11,k3_12,k4_0,k4_1,k4_2,k4_3,k4_4,k4_5,k4_6,k4_7,k4_8,k4_9,k4_10,k4_11,k4_12,k5_0,k5_1,k5_2,k5_3,k5_4,k5_5,k5_6,k5_7,k5_8,k5_9,k5_10,k5_11,k5_12
0.0,-2.7422245282724327,0.0,0.0,-2.992934918365663,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643349286751078,0.0,0.0,-2.901696676030281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028632779951644,0.0,0.0,-1.126967559102786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88393470612589e-05,-0.015509637301754952,0.002613420183279976,2.0365491310692406e-05,-0.014896693606611984,0.0028251324010492643,-3.069082702672923e-06,0.0,0.0,0.0,0.0,0.0,0.0,-6.9775968060959235e-06,0.002991773222458046,-0.015738418042385106,-7.968606246829556e-05,0.00283309629878974,-0.016715243261669267,3.8106183040142042e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00012243328346011305,-1.820465930652122e-05,0.00023845616126797603,-0.03503420640028064,7.655260672772929e-07,-8.883210243201876e-07,-0.03162346687372067
0.05,-2.7421947355093184,0.0,0.0,-2.9929330203264324,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6433195120416433,0.0,0.0,-2.901694689071787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028520298169193,0.0,0.0,-1.1269647097522448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.639119677075973e-05,-0.015501632141030439,0.002612166101767005,2.0095524873044977e-05,-0.014896466376060133,0.002825783676011407,-6.645779613114811e-07,0.0,0.0,0.0,0.0,0.0,0.0,-8.489726567591673e-06,0.0029897323183194257,-0.015726646725272443,-7.764188759418412e-05,0.0028323201293695846,-0.016715222750415048,2.7912661588971054e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00011782744448913008,-2.1027280791175247e-05,0.00023210698661783026,-0.03502076024034484,8.149229249604025e-07,3.886974291422135e-08,-0.031623297711436855
0.1,-2.742161817675134,0.0,0.0,-2.9929309231949768,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6432866248701963,0.0,0.0,-2.901692494409074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028395597411216,0.0,0.0,-1.126961550874942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.404855924398388e-05,-0.01549306154679032,0.002611489292402894,1.9577664949249545e-05,-0.014896354330753588,0.00282579796606002,-6.465524160424322e-07,0.0,0.0,0.0,0.0,0.0,0.0,-8.238987580382862e-06,0.0029868435793425096,-0.015714414243233995,-7.557105864680995e-05,0.0028322565373151403,-0.01671507393050599,2.7155517843731387e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00011444159618760048,-2.051725275862425e-05,0.00022575248138180826,-0.035006521791720625,7.929306786298349e-07,3.6380025941145015e-08,-0.03162311855851528
0.15000000000000002,-2.7421254470123637,0.0,0.0,-2.9929286060904987,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643250299923302,0.0,0.0,-2.9016900703329673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028257350516452,0.0,0.0,-1.126958048851753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.176770267152766e-05,-0.015484037153962788,0.002610668201514435,1.9073023740185404e-05,-0.014896236938251579,0.0028258088296463854,-6.295369074397671e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.99500428417096e-06,0.002983903017067167,-0.0157015549037201,-7.355500536209927e-05,0.0028321941712332824,-0.016714916970388943,2.641798609129619e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00011115335607033377,-2.001836531839362e-05,0.00021956597545500222,-0.03499144465437275,7.714176897546105e-07,3.375333816526248e-08,-0.03162292892617202
0.2,-2.7420852613976776,0.0,0.0,-2.9929260459428244,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6432101778955364,0.0,0.0,-2.9016873928659046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9028104086219044,0.0,0.0,-1.1269541664131715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.954713513694194e-05,-0.015474534160435528,0.0026096978090269776,1.858131175935756e-05,-0.014896113693839344,0.0028258172240857873,-6.129538172304674e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.758062184791285e-06,0.0029809061132699123,-0.015688038787840475,-7.159224676948649e-05,0.0028321318274070278,-0.016714751689409703,2.569989132243944e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010795819581090028,-1.9531250856687738e-05,0.00021354268986543428,-0.03497548031284354,7.504796527115538e-07,3.119245038596651e-08,-0.03162272820425143
0.25,-2.742040860740684,0.0,0.0,-2.992923217262969,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6431658619397878,0.0,0.0,-2.901684435525051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.902793417351183,0.0,0.0,-1.1269498622432104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.738522437367791e-05,-0.015464526239662185,0.0026085739431835715,1.8102188049013397e-05,-0.014895984263936955,0.0028258231153480595,-5.967918439353092e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.527956004468396e-06,0.002977846869300119,-0.01567383478615732,-6.968133524214432e-05,0.0028320694086433036,-0.01671457770151878,2.500071253039917e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010485343853986911,-1.9055630966956448e-05,0.00020767825321806697,-0.03495857745812309,7.301009123686667e-07,2.8695926259939083e-08,-0.03162251574774151
0.30000000000000004,-2.741991803005795,0.0,0.0,-2.9929200918897023,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643116913747337,0.0,0.0,-2.901681169060706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027745804315177,0.0,0.0,-1.1269450905403817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.528038124232263e-05,-0.015453985683203515,0.0026072921557191682,1.7635318971565872e-05,-0.014895848297932628,0.002825826464824107,-5.810399929566327e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.304486226260209e-06,0.0029747190498081873,-0.015658910323979314,-6.78208619235656e-05,0.002832006816089434,-0.01671439460215024,2.4319941548428168e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.00010183648479207307,-1.859122920072721e-05,0.0002019684161820302,-0.03494068184190024,7.10266255589726e-07,2.6262461446679597e-08,-0.03162229087487605
0.35000000000000003,-2.741937599817801,0.0,0.0,-2.992916638709583,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6430628492192225,0.0,0.0,-2.9016775611674532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027536974268483,0.0,0.0,-1.1269398005311293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.323105853557894e-05,-0.015442883324067068,0.002605847754841787,1.7180383260712105e-05,-0.014895705429266156,0.002825827218969754,-5.656930510912546e-07,0.0,0.0,0.0,0.0,0.0,0.0,-7.087458676228089e-06,0.002971516123421052,-0.01564323130851856,-6.60094491272199e-05,0.0028319439605839804,-0.016714201965511103,2.3657023404480814e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.890480965722291e-05,-1.8137735388592055e-05,0.00019640908335659036,-0.03492173611573052,6.909579273505491e-07,2.3889435265117593e-08,-0.03162205286511512
0.4,-2.7418777116077684,0.0,0.0,-2.9929128233477225,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.643003133686365,0.0,0.0,-2.9016735761651673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027305461441492,0.0,0.0,-1.1269339359305632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.123576249492593e-05,-0.015431188508158134,0.0026042355500053094,1.6737053912259977e-05,-0.014895555266590076,0.0028258253507550406,-5.507284961641521e-07,0.0,0.0,0.0,0.0,0.0,0.0,-6.876698552268527e-06,0.0029682315096851057,-0.015626762018486784,-6.424577657950363e-05,0.0028318807155570903,-0.016713999351692366,2.301156938804743e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.605592014528011e-05,-1.7695030367009372e-05,0.00019099611347342,-0.03490167966309466,6.721653345991058e-07,2.1578043893280874e-08,-0.03162180095702296
0.45,-2.7418115422512637,0.0,0.0,-2.9929086078261853,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.6429371766316083,0.0,0.0,-2.9016691746468113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027048802741071,0.0,0.0,-1.1269274343448268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.929300551227633e-05,-0.015418868931557575,0.002602450320332327,1.6305058047504687e-05,-0.014895397397794066,0.0028258208337779657,-5.36125505881161e-07,0.0,0.0,0.0,0.0,0.0,0.0,-6.671996042268611e-06,0.0029648580388046647,-0.015609465131912517,-6.252850882162079e-05,0.002831816946186041,-0.016713786300968144,2.238324170591173e-06,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.328751296204506e-05,-1.7262778566843847e-05,0.00018572563712768105,-0.03488044842051663,6.53883606115176e-07,1.933215014511723e-08,-0.031621534346043915
