time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.114530,-0.265811,0.957198,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.535808
0.010000,-0.114528,-0.265810,0.957198,-0.000002,0.000003,0.000001,-0.000627,0.001154,0.000248,0.535795
0.020000,-0.114527,-0.265809,0.957199,-0.000020,0.000037,0.000008,-0.003215,0.006038,0.001305,0.535728
0.030000,-0.114525,-0.265809,0.957199,-0.000073,0.000136,0.000029,-0.007577,0.014272,0.003088,0.535615
0.040000,-0.114523,-0.265808,0.957199,-0.000177,0.000333,0.000072,-0.013531,0.025498,0.005517,0.535462
0.050000,-0.114522,-0.265807,0.957200,-0.000348,0.000656,0.000142,-0.020905,0.039370,0.008516,0.535275
0.060000,-0.114497,-0.265796,0.957206,-0.000600,0.001130,0.000244,-0.029536,0.055563,0.012014,0.535057
0.070000,-0.114473,-0.265784,0.957212,-0.000943,0.001775,0.000384,-0.039267,0.073765,0.015940,0.534815
0.080000,-0.114449,-0.265773,0.957218,-0.001389,0.002612,0.000565,-0.049949,0.093681,0.020230,0.534553
0.090000,-0.114425,-0.265761,0.957224,-0.001946,0.003655,0.000790,-0.061442,0.115031,0.024823,0.534273
0.100000,-0.114401,-0.265749,0.957230,-0.002621,0.004917,0.001062,-0.073611,0.137550,0.029658,0.533980
0.110000,-0.114306,-0.265704,0.957254,-0.003420,0.006410,0.001384,-0.086329,0.160987,0.034680,0.533676
0.120000,-0.114211,-0.265658,0.957278,-0.004349,0.008140,0.001756,-0.099476,0.185107,0.039838,0.533364
0.130000,-0.114116,-0.265613,0.957302,-0.005411,0.010114,0.002181,-0.112940,0.209687,0.045081,0.533047
0.140000,-0.114021,-0.265567,0.957326,-0.006609,0.012336,0.002658,-0.126614,0.234518,0.050363,0.532727
0.150000,-0.113926,-0.265521,0.957350,-0.007944,0.014806,0.003188,-0.140397,0.259403,0.055641,0.532405
0.160000,-0.113734,-0.265428,0.957399,-0.009417,0.017524,0.003771,-0.154195,0.284159,0.060872,0.532082
0.170000,-0.113574,-0.265351,0.957439,-0.011028,0.020489,0.004406,-0.167921,0.308614,0.066020,0.531761
0.180000,-0.113398,-0.265266,0.957484,-0.012776,0.023696,0.005091,-0.181492,0.332610,0.071049,0.531442
0.190000,-0.113155,-0.265148,0.957545,-0.014658,0.027140,0.005826,-0.194831,0.355999,0.075925,0.531126
0.200000,-0.112795,-0.264973,0.957636,-0.016672,0.030814,0.006609,-0.207869,0.378644,0.080619,0.530813
0.210000,-0.112530,-0.264844,0.957703,-0.018814,0.034710,0.007438,-0.220538,0.400418,0.085101,0.530505
0.220000,-0.112168,-0.264667,0.957794,-0.021081,0.038820,0.008311,-0.232780,0.421208,0.089347,0.530202
0.230000,-0.111729,-0.264452,0.957905,-0.023469,0.043132,0.009224,-0.244538,0.440906,0.093332,0.529904
0.240000,-0.111235,-0.264210,0.958029,-0.025971,0.047635,0.010177,-0.255762,0.459419,0.097036,0.529611
0.250000,-0.110707,-0.263950,0.958162,-0.028582,0.052316,0.011164,-0.266406,0.476660,0.100439,0.529324
0.260000,-0.110148,-0.263674,0.958302,-0.031297,0.057164,0.012184,-0.276429,0.492551,0.103523,0.529042
0.270000,-0.109543,-0.263375,0.958454,-0.034109,0.062163,0.013234,-0.285794,0.507025,0.106274,0.528767
0.280000,-0.108889,-0.263051,0.958617,-0.037011,0.067300,0.014309,-0.294468,0.520022,0.108678,0.528498
0.290000,-0.108182,-0.262699,0.958794,-0.039996,0.072559,0.015406,-0.302423,0.531491,0.110724,0.528234
0.300000,-0.107417,-0.262317,0.958984,-0.043057,0.077925,0.016522,-0.309635,0.541386,0.112402,0.527977
0.310000,-0.106597,-0.261906,0.959188,-0.046186,0.083382,0.017653,-0.316081,0.549673,0.113704,0.527726
0.320000,-0.105722,-0.261467,0.959405,-0.049376,0.088914,0.018795,-0.321746,0.556321,0.114623,0.527481
0.330000,-0.104793,-0.260999,0.959634,-0.052619,0.094503,0.019944,-0.326614,0.561308,0.115154,0.527243
0.340000,-0.103806,-0.260500,0.959877,-0.055906,0.100135,0.021097,-0.330676,0.564619,0.115294,0.527010
0.350000,-0.102762,-0.259970,0.960133,-0.059230,0.105790,0.022249,-0.333924,0.566243,0.115041,0.526783
0.360000,-0.101659,-0.259408,0.960403,-0.062582,0.111454,0.023397,-0.336354,0.566177,0.114394,0.526562
0.370000,-0.100498,-0.258814,0.960685,-0.065954,0.117109,0.024536,-0.337965,0.564424,0.113354,0.526348
0.380000,-0.099280,-0.258190,0.960980,-0.069339,0.122737,0.025663,-0.338757,0.560989,0.111923,0.526139
0.390000,-0.098006,-0.257533,0.961286,-0.072727,0.128323,0.026773,-0.338735,0.555887,0.110104,0.525936
0.400000,-0.096678,-0.256845,0.961605,-0.076111,0.133850,0.027863,-0.337906,0.549134,0.107901,0.525739
0.410000,-0.095293,-0.256124,0.961936,-0.079483,0.139301,0.028930,-0.336278,0.540753,0.105319,0.525547
0.420000,-0.093849,-0.255370,0.962278,-0.082834,0.144660,0.029969,-0.333861,0.530769,0.102364,0.525361
0.430000,-0.092351,-0.254585,0.962631,-0.086157,0.149911,0.030976,-0.330670,0.519213,0.099043,0.525181
0.440000,-0.090803,-0.253768,0.962994,-0.089445,0.155039,0.031948,-0.326720,0.506118,0.095366,0.525006
0.450000,-0.089207,-0.252921,0.963365,-0.092690,0.160029,0.032882,-0.322027,0.491524,0.091340,0.524836
0.460000,-0.087560,-0.252043,0.963747,-0.095883,0.164865,0.033774,-0.316610,0.475470,0.086975,0.524672
0.470000,-0.085860,-0.251132,0.964137,-0.099019,0.169534,0.034621,-0.310489,0.458001,0.082281,0.524512
0.480000,-0.084111,-0.250191,0.964536,-0.102091,0.174021,0.035419,-0.303687,0.439164,0.077270,0.524358
0.490000,-0.082321,-0.249221,0.964942,-0.105091,0.178313,0.036165,-0.296227,0.419008,0.071954,0.524209
0.500000,-0.080494,-0.248224,0.965352,-0.108013,0.182397,0.036857,-0.288132,0.397585,0.066344,0.524064
0.510000,-0.078626,-0.247198,0.965770,-0.110852,0.186261,0.037491,-0.279430,0.374951,0.060453,0.523924
0.520000,-0.076713,-0.246142,0.966193,-0.113600,0.189892,0.038065,-0.270147,0.351159,0.054295,0.523789
0.530000,-0.074762,-0.245059,0.966621,-0.116253,0.193280,0.038576,-0.260310,0.326270,0.047884,0.523658
0.540000,-0.072781,-0.243950,0.967053,-0.118805,0.196414,0.039022,-0.249948,0.300342,0.041233,0.523530
0.550000,-0.070778,-0.242820,0.967486,-0.121250,0.199284,0.039400,-0.239090,0.273437,0.034357,0.523407
0.560000,-0.068746,-0.241665,0.967922,-0.123585,0.201880,0.039708,-0.227768,0.245617,0.027271,0.523288
0.570000,-0.066681,-0.240483,0.968360,-0.125804,0.204193,0.039945,-0.216011,0.216944,0.019990,0.523172
0.580000,-0.064591,-0.239278,0.968800,-0.127904,0.206216,0.040108,-0.203850,0.187484,0.012530,0.523060
0.590000,-0.062486,-0.238054,0.969240,-0.129880,0.207941,0.040195,-0.191318,0.157301,0.004905,0.522951
0.600000,-0.060374,-0.236813,0.969678,-0.131729,0.209360,0.040205,-0.178446,0.126461,-0.002868,0.522845
0.610000,-0.058249,-0.235553,0.970114,-0.133448,0.210468,0.040137,-0.165267,0.095030,-0.010774,0.522742
0.620000,-0.056105,-0.234272,0.970551,-0.135034,0.211259,0.039989,-0.151812,0.063073,-0.018796,0.522642
0.630000,-0.053952,-0.232973,0.970985,-0.136483,0.211728,0.039761,-0.138115,0.030657,-0.026919,0.522544
0.640000,-0.051800,-0.231661,0.971417,-0.137795,0.211871,0.039451,-0.124207,-0.002151,-0.035127,0.522448
0.650000,-0.049658,-0.230339,0.971843,-0.138967,0.211684,0.039058,-0.110122,-0.035287,-0.043403,0.522355
0.660000,-0.047520,-0.229004,0.972265,-0.139997,0.211164,0.038582,-0.095891,-0.068684,-0.051732,0.522264
0.670000,-0.045380,-0.227655,0.972684,-0.140884,0.210309,0.038023,-0.081547,-0.102276,-0.060098,0.522174
0.680000,-0.043247,-0.226295,0.973098,-0.141628,0.209118,0.037380,-0.067121,-0.136000,-0.068484,0.522086
0.690000,-0.041131,-0.224927,0.973507,-0.142227,0.207589,0.036654,-0.052645,-0.169791,-0.076876,0.522000
0.700000,-0.039045,-0.223557,0.973908,-0.142681,0.205722,0.035843,-0.038151,-0.203586,-0.085256,0.521915
0.710000,-0.036979,-0.222182,0.974304,-0.142990,0.203518,0.034949,-0.023669,-0.237322,-0.093611,0.521831
0.720000,-0.034928,-0.220799,0.974694,-0.143154,0.200976,0.033971,-0.009229,-0.270938,-0.101924,0.521749
0.730000,-0.032902,-0.219412,0.975077,-0.143174,0.198099,0.032910,0.005138,-0.304373,-0.110180,0.521667
0.740000,-0.030912,-0.218025,0.975454,-0.143052,0.194889,0.031767,0.019404,-0.337569,-0.118365,0.521586
0.750000,-0.028966,-0.216642,0.975821,-0.142787,0.191349,0.030543,0.033541,-0.370466,-0.126464,0.521505
0.760000,-0.027060,-0.215262,0.976181,-0.142381,0.187481,0.029238,0.047520,-0.403009,-0.134462,0.521426
0.770000,-0.025185,-0.213880,0.976535,-0.141837,0.183290,0.027854,0.061314,-0.435142,-0.142345,0.521347
0.780000,-0.023352,-0.212502,0.976881,-0.141156,0.178780,0.026392,0.074897,-0.466811,-0.150100,0.521268
0.790000,-0.021571,-0.211131,0.977220,-0.140340,0.173955,0.024853,0.088243,-0.497963,-0.157712,0.521190
0.800000,-0.019851,-0.209772,0.977549,-0.139391,0.168822,0.023238,0.101328,-0.528548,-0.165169,0.521112
0.810000,-0.018186,-0.208421,0.977870,-0.138314,0.163386,0.021550,0.114127,-0.558516,-0.172457,0.521034
0.820000,-0.016571,-0.207077,0.978184,-0.137110,0.157654,0.019790,0.126618,-0.587820,-0.179563,0.520956
0.830000,-0.015013,-0.205742,0.978491,-0.135783,0.151632,0.017959,0.138779,-0.616414,-0.186476,0.520879
0.840000,-0.013521,-0.204421,0.978790,-0.134335,0.145328,0.016061,0.150588,-0.644254,-0.193184,0.520802
