time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.120460,-0.062616,0.990741,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.016050
0.010000,0.120461,-0.062615,0.990741,-0.000003,-0.000000,0.000002,-0.000528,0.000189,0.000679,1.016053
0.020000,0.120462,-0.062614,0.990741,-0.000015,0.000011,0.000022,-0.002010,0.002186,0.003539,1.016109
0.030000,0.120463,-0.062614,0.990741,-0.000045,0.000051,0.000081,-0.004450,0.005644,0.008370,1.016209
0.040000,0.120463,-0.062613,0.990741,-0.000104,0.000132,0.000196,-0.007827,0.010263,0.014976,1.016343
0.050000,0.120464,-0.062613,0.990741,-0.000202,0.000263,0.000386,-0.012103,0.015779,0.023175,1.016506
0.060000,0.120474,-0.062604,0.990741,-0.000347,0.000452,0.000665,-0.017227,0.021963,0.032799,1.016692
0.070000,0.120484,-0.062594,0.990740,-0.000548,0.000706,0.001047,-0.023137,0.028617,0.043692,1.016899
0.080000,0.120494,-0.062585,0.990739,-0.000812,0.001027,0.001544,-0.029766,0.035569,0.055712,1.017124
0.090000,0.120504,-0.062576,0.990739,-0.001146,0.001419,0.002166,-0.037042,0.042671,0.068727,1.017365
0.100000,0.120514,-0.062567,0.990738,-0.001555,0.001882,0.002922,-0.044892,0.049793,0.082617,1.017622
0.110000,0.120552,-0.062530,0.990736,-0.002046,0.002415,0.003821,-0.053246,0.056825,0.097269,1.017894
0.120000,0.120589,-0.062494,0.990733,-0.002622,0.003018,0.004870,-0.062032,0.063673,0.112583,1.018180
0.130000,0.120626,-0.062457,0.990731,-0.003288,0.003689,0.006075,-0.071184,0.070255,0.128466,1.018481
0.140000,0.120664,-0.062420,0.990729,-0.004047,0.004423,0.007442,-0.080639,0.076501,0.144833,1.018795
0.150000,0.120701,-0.062383,0.990727,-0.004902,0.005218,0.008974,-0.090341,0.082352,0.161608,1.019125
0.160000,0.120784,-0.062291,0.990722,-0.005855,0.006069,0.010675,-0.100237,0.087756,0.178719,1.019468
0.170000,0.120867,-0.062200,0.990718,-0.006907,0.006972,0.012549,-0.110278,0.092671,0.196103,1.019825
0.180000,0.120949,-0.062108,0.990714,-0.008061,0.007921,0.014598,-0.120424,0.097062,0.213702,1.020195
0.190000,0.121032,-0.062016,0.990709,-0.009316,0.008912,0.016824,-0.130637,0.100898,0.231465,1.020579
0.200000,0.121115,-0.061925,0.990705,-0.010674,0.009938,0.019228,-0.140885,0.104155,0.249343,1.020976
0.210000,0.121240,-0.061771,0.990699,-0.012134,0.010993,0.021812,-0.151141,0.106814,0.267294,1.021385
0.220000,0.121348,-0.061641,0.990694,-0.013697,0.012072,0.024575,-0.161379,0.108861,0.285279,1.021806
0.230000,0.121464,-0.061500,0.990689,-0.015362,0.013169,0.027518,-0.171575,0.110286,0.303262,1.022237
0.240000,0.121614,-0.061311,0.990682,-0.017129,0.014276,0.030640,-0.181712,0.111085,0.321213,1.022680
0.250000,0.121821,-0.061041,0.990673,-0.018996,0.015388,0.033942,-0.191771,0.111253,0.339102,1.023132
0.260000,0.121956,-0.060854,0.990668,-0.020964,0.016499,0.037422,-0.201742,0.110792,0.356904,1.023593
0.270000,0.122143,-0.060596,0.990661,-0.023031,0.017602,0.041080,-0.211610,0.109705,0.374596,1.024063
0.280000,0.122366,-0.060286,0.990652,-0.025196,0.018692,0.044914,-0.221367,0.107999,0.392158,1.024542
0.290000,0.122607,-0.059941,0.990643,-0.027458,0.019761,0.048922,-0.231004,0.105682,0.409570,1.025027
0.300000,0.122849,-0.059578,0.990635,-0.029816,0.020803,0.053105,-0.240515,0.102764,0.426817,1.025519
0.310000,0.123093,-0.059200,0.990628,-0.032268,0.021814,0.057458,-0.249893,0.099259,0.443883,1.026018
0.320000,0.123350,-0.058796,0.990620,-0.034813,0.022787,0.061982,-0.259135,0.095182,0.460755,1.026521
0.330000,0.123619,-0.058361,0.990612,-0.037450,0.023716,0.066673,-0.268235,0.090547,0.477422,1.027030
0.340000,0.123898,-0.057892,0.990605,-0.040177,0.024596,0.071529,-0.277192,0.085374,0.493872,1.027543
0.350000,0.124187,-0.057386,0.990598,-0.042993,0.025422,0.076550,-0.286003,0.079681,0.510097,1.028060
0.360000,0.124487,-0.056845,0.990592,-0.045897,0.026188,0.081731,-0.294664,0.073488,0.526088,1.028580
