time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.205899,0.084061,0.974956,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.826893
0.010000,-0.205899,0.084064,0.974956,-0.000002,0.000003,-0.000001,-0.001137,0.000304,-0.000589,0.826921
0.020000,-0.205899,0.084066,0.974956,-0.000049,0.000004,-0.000022,-0.008556,0.000171,-0.003681,0.826953
0.030000,-0.205898,0.084069,0.974956,-0.000198,0.000002,-0.000085,-0.021265,-0.000162,-0.008946,0.827000
0.040000,-0.205898,0.084071,0.974955,-0.000497,-0.000004,-0.000209,-0.038374,-0.000506,-0.016085,0.827069
0.050000,-0.205898,0.084074,0.974955,-0.000985,-0.000012,-0.000414,-0.059088,-0.000709,-0.024831,0.827167
0.060000,-0.205897,0.084111,0.974952,-0.001694,-0.000020,-0.000713,-0.082694,-0.000656,-0.034941,0.827297
0.070000,-0.205896,0.084149,0.974949,-0.002651,-0.000026,-0.001118,-0.108556,-0.000256,-0.046197,0.827462
0.080000,-0.205895,0.084186,0.974946,-0.003876,-0.000025,-0.001641,-0.136111,0.000553,-0.058403,0.827661
0.090000,-0.205894,0.084224,0.974943,-0.005381,-0.000014,-0.002290,-0.164856,0.001815,-0.071384,0.827895
0.100000,-0.205893,0.084261,0.974940,-0.007178,0.000012,-0.003072,-0.194346,0.003559,-0.084982,0.828162
0.110000,-0.205888,0.084377,0.974931,-0.009272,0.000058,-0.003992,-0.224189,0.005798,-0.099056,0.828461
0.120000,-0.205885,0.084466,0.974924,-0.011665,0.000129,-0.005055,-0.254040,0.008533,-0.113479,0.828791
0.130000,-0.205881,0.084569,0.974916,-0.014354,0.000230,-0.006263,-0.283594,0.011760,-0.128138,0.829149
0.140000,-0.205873,0.084723,0.974904,-0.017337,0.000366,-0.007619,-0.312587,0.015463,-0.142932,0.829533
0.150000,-0.205858,0.084968,0.974886,-0.020606,0.000541,-0.009123,-0.340788,0.019624,-0.157771,0.829942
0.160000,-0.205845,0.085168,0.974871,-0.024152,0.000759,-0.010775,-0.367997,0.024219,-0.172574,0.830374
0.170000,-0.205827,0.085438,0.974852,-0.027964,0.001026,-0.012574,-0.394044,0.029222,-0.187270,0.830827
0.180000,-0.205805,0.085770,0.974827,-0.032030,0.001345,-0.014520,-0.418781,0.034603,-0.201796,0.831300
0.190000,-0.205776,0.086154,0.974799,-0.036336,0.001719,-0.016610,-0.442086,0.040329,-0.216095,0.831791
0.200000,-0.205739,0.086582,0.974769,-0.040868,0.002152,-0.018841,-0.463856,0.046368,-0.230117,0.832299
0.210000,-0.205697,0.087050,0.974736,-0.045609,0.002647,-0.021212,-0.484007,0.052686,-0.243819,0.832823
0.220000,-0.205650,0.087563,0.974700,-0.050543,0.003207,-0.023717,-0.502473,0.059244,-0.257163,0.833362
0.230000,-0.205595,0.088129,0.974661,-0.055653,0.003833,-0.026354,-0.519206,0.066003,-0.270115,0.833916
0.240000,-0.205531,0.088751,0.974618,-0.060922,0.004527,-0.029118,-0.534167,0.072925,-0.282647,0.834484
0.250000,-0.205454,0.089436,0.974572,-0.066332,0.005292,-0.032006,-0.547333,0.079968,-0.294735,0.835064
0.260000,-0.205367,0.090181,0.974521,-0.071864,0.006127,-0.035012,-0.558691,0.087093,-0.306357,0.835657
0.270000,-0.205270,0.090984,0.974467,-0.077500,0.007034,-0.038131,-0.568239,0.094257,-0.317496,0.836261
0.280000,-0.205162,0.091847,0.974409,-0.083223,0.008012,-0.041360,-0.575985,0.101418,-0.328138,0.836877
0.290000,-0.205040,0.092772,0.974347,-0.089014,0.009062,-0.044693,-0.581943,0.108535,-0.338270,0.837502
0.300000,-0.204902,0.093763,0.974281,-0.094856,0.010182,-0.048124,-0.586136,0.115565,-0.347883,0.838138
0.310000,-0.204748,0.094820,0.974211,-0.100732,0.011373,-0.051649,-0.588592,0.122466,-0.356970,0.838783
0.320000,-0.204581,0.095940,0.974137,-0.106623,0.012631,-0.055262,-0.589347,0.129195,-0.365527,0.839436
0.330000,-0.204398,0.097124,0.974058,-0.112513,0.013956,-0.058957,-0.588441,0.135709,-0.373548,0.840098
0.340000,-0.204197,0.098372,0.973975,-0.118386,0.015345,-0.062731,-0.585919,0.141966,-0.381033,0.840767
0.350000,-0.203975,0.099684,0.973888,-0.124227,0.016794,-0.066576,-0.581829,0.147924,-0.387981,0.841443
0.360000,-0.203734,0.101061,0.973796,-0.130018,0.018302,-0.070489,-0.576223,0.153541,-0.394393,0.842126
0.370000,-0.203474,0.102504,0.973700,-0.135746,0.019864,-0.074463,-0.569156,0.158776,-0.400271,0.842814
0.380000,-0.203196,0.104011,0.973598,-0.141397,0.021476,-0.078492,-0.560685,0.163587,-0.405617,0.843507
0.390000,-0.202895,0.105578,0.973492,-0.146956,0.023134,-0.082573,-0.550871,0.167933,-0.410436,0.844206
