time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.575400,0.009329,0.817819,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.779404
0.010000,-0.575401,0.009331,0.817819,-0.000002,0.000001,-0.000004,-0.000533,-0.000115,-0.001289,0.779415
0.020000,-0.575401,0.009334,0.817818,-0.000023,-0.000009,-0.000045,-0.003985,-0.001762,-0.007429,0.779477
0.030000,-0.575401,0.009336,0.817818,-0.000092,-0.000042,-0.000170,-0.009893,-0.004630,-0.017842,0.779583
0.040000,-0.575402,0.009338,0.817818,-0.000231,-0.000108,-0.000418,-0.017830,-0.008449,-0.031997,0.779727
0.050000,-0.575402,0.009340,0.817817,-0.000457,-0.000216,-0.000823,-0.027409,-0.012986,-0.049407,0.779905
0.060000,-0.575408,0.009370,0.817813,-0.000785,-0.000372,-0.001418,-0.038280,-0.018042,-0.069621,0.780112
0.070000,-0.575414,0.009401,0.817808,-0.001228,-0.000581,-0.002226,-0.050124,-0.023446,-0.092231,0.780345
0.080000,-0.575420,0.009431,0.817804,-0.001792,-0.000844,-0.003271,-0.062655,-0.029051,-0.116860,0.780601
0.090000,-0.575426,0.009462,0.817799,-0.002484,-0.001163,-0.004571,-0.075614,-0.034734,-0.143169,0.780877
0.100000,-0.575432,0.009492,0.817795,-0.003307,-0.001539,-0.006141,-0.088769,-0.040389,-0.170844,0.781172
0.110000,-0.575454,0.009609,0.817778,-0.004261,-0.001971,-0.007994,-0.101915,-0.045926,-0.199606,0.781484
0.120000,-0.575475,0.009725,0.817761,-0.005346,-0.002457,-0.010138,-0.114868,-0.051271,-0.229199,0.781812
0.130000,-0.575497,0.009842,0.817745,-0.006559,-0.002996,-0.012581,-0.127464,-0.056360,-0.259393,0.782156
0.140000,-0.575518,0.009958,0.817728,-0.007895,-0.003584,-0.015328,-0.139561,-0.061140,-0.289981,0.782513
0.150000,-0.575540,0.010075,0.817712,-0.009349,-0.004218,-0.018383,-0.151033,-0.065567,-0.320778,0.782884
0.160000,-0.575580,0.010306,0.817681,-0.010914,-0.004895,-0.021745,-0.161772,-0.069604,-0.351617,0.783267
0.170000,-0.575614,0.010499,0.817654,-0.012582,-0.005609,-0.025416,-0.171683,-0.073221,-0.382351,0.783664
0.180000,-0.575651,0.010711,0.817625,-0.014345,-0.006358,-0.029393,-0.180687,-0.076395,-0.412849,0.784072
0.190000,-0.575700,0.011000,0.817587,-0.016194,-0.007136,-0.033673,-0.188715,-0.079105,-0.442993,0.784492
0.200000,-0.575771,0.011426,0.817531,-0.018117,-0.007939,-0.038252,-0.195712,-0.081337,-0.472683,0.784924
0.210000,-0.575820,0.011735,0.817492,-0.020105,-0.008761,-0.043125,-0.201630,-0.083080,-0.501829,0.785366
0.220000,-0.575888,0.012158,0.817438,-0.022146,-0.009599,-0.048287,-0.206433,-0.084328,-0.530352,0.785819
0.230000,-0.575969,0.012670,0.817373,-0.024230,-0.010447,-0.053731,-0.210093,-0.085079,-0.558184,0.786282
0.240000,-0.576058,0.013243,0.817302,-0.026345,-0.011299,-0.059449,-0.212588,-0.085333,-0.585267,0.786755
0.250000,-0.576148,0.013851,0.817228,-0.028479,-0.012152,-0.065434,-0.213904,-0.085092,-0.611550,0.787238
0.260000,-0.576241,0.014491,0.817151,-0.030619,-0.012999,-0.071678,-0.214033,-0.084361,-0.636993,0.787729
0.270000,-0.576340,0.015181,0.817069,-0.032756,-0.013837,-0.078171,-0.212973,-0.083149,-0.661559,0.788228
0.280000,-0.576444,0.015925,0.816981,-0.034875,-0.014661,-0.084906,-0.210726,-0.081464,-0.685221,0.788736
0.290000,-0.576553,0.016726,0.816888,-0.036966,-0.015465,-0.091873,-0.207300,-0.079320,-0.707955,0.789250
0.300000,-0.576665,0.017588,0.816791,-0.039018,-0.016246,-0.099062,-0.202705,-0.076728,-0.729744,0.789772
0.310000,-0.576782,0.018509,0.816688,-0.041017,-0.016999,-0.106465,-0.196955,-0.073703,-0.750576,0.790301
0.320000,-0.576904,0.019489,0.816580,-0.042953,-0.017719,-0.114071,-0.190070,-0.070263,-0.770441,0.790836
0.330000,-0.577028,0.020527,0.816466,-0.044815,-0.018403,-0.121871,-0.182069,-0.066423,-0.789335,0.791376
0.340000,-0.577155,0.021625,0.816348,-0.046591,-0.019046,-0.129855,-0.172975,-0.062202,-0.807256,0.791921
0.350000,-0.577282,0.022785,0.816227,-0.048271,-0.019645,-0.138013,-0.162813,-0.057621,-0.824207,0.792471
0.360000,-0.577410,0.024007,0.816101,-0.049844,-0.020197,-0.146336,-0.151611,-0.052699,-0.840191,0.793025
0.370000,-0.577541,0.025290,0.815970,-0.051300,-0.020698,-0.154814,-0.139396,-0.047457,-0.855215,0.793583
0.380000,-0.577672,0.026633,0.815835,-0.052629,-0.021146,-0.163437,-0.126198,-0.041918,-0.869288,0.794145
0.390000,-0.577800,0.028037,0.815696,-0.053821,-0.021536,-0.172196,-0.112049,-0.036105,-0.882421,0.794709
