time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.713982,0.235134,-1.500451,-0.015634,-0.007105,0.004809,0.085207,0.060229,0.059271,4.227875,2.540179,2.028780,0.309500,-46.306409,-82.911745,0.006177,-0.008738,0.000000,0.261753,-0.435372,0.000000
0.010000,-2.714139,0.235063,-1.500402,-0.014782,-0.006503,0.005402,0.127486,0.085630,0.079558,4.230970,2.077114,1.199662,-101.833489,-132.289341,-165.490195,0.008799,-0.013101,0.000000,0.214465,-0.436341,-0.000000
0.020000,-2.714278,0.235004,-1.500343,-0.013084,-0.005393,0.006400,0.169827,0.101771,0.083264,2.191205,-0.105608,-1.281024,-197.645150,-194.032454,-189.236992,0.010461,-0.017458,0.000000,-0.012273,-0.222897,-0.000000
0.030000,-2.714400,0.234955,-1.500274,-0.011385,-0.004468,0.007067,0.171310,0.083518,0.053938,0.278067,-1.803535,-2.585077,-83.294828,-83.201255,-33.864767,0.008559,-0.017558,0.000000,-0.187092,-0.023841,0.000000
0.040000,-2.714506,0.234915,-1.500201,-0.009658,-0.003722,0.007479,0.175388,0.065700,0.031562,0.525308,-1.769633,-1.958319,23.532465,2.525660,56.279911,0.006718,-0.017934,0.000000,-0.182287,-0.050112,0.000000
0.050000,-2.714594,0.234881,-1.500125,-0.007877,-0.003154,0.007698,0.181816,0.048125,0.014772,0.748716,-1.753021,-1.459479,21.205690,0.974075,44.324041,0.004912,-0.018560,0.000000,-0.179670,-0.073645,-0.000000
0.060000,-2.714663,0.234852,-1.500047,-0.006022,-0.002760,0.007775,0.190362,0.030640,0.002373,0.949422,-1.750152,-1.071839,18.991677,-0.235636,33.986135,0.003123,-0.019407,0.000000,-0.178760,-0.094647,0.000000
0.070000,-2.714714,0.234826,-1.499969,-0.004070,-0.002541,0.007746,0.200805,0.013122,-0.006665,1.128549,-1.757734,-0.779757,16.889439,-1.129094,25.158436,0.001336,-0.020453,0.000000,-0.179128,-0.113290,0.000000
0.080000,-2.714745,0.234801,-1.499892,-0.002005,-0.002498,0.007641,0.212933,-0.004515,-0.013222,1.287211,-1.772734,-0.568670,14.897999,-1.731924,17.733173,-0.000460,-0.021673,0.000000,-0.180393,-0.129722,0.000000
0.090000,-2.714754,0.234776,-1.499817,0.000188,-0.002631,0.007481,0.226549,-0.022332,-0.018039,1.426509,-1.792373,-0.425093,13.016378,-2.069748,11.602586,-0.002272,-0.023047,0.000000,-0.182218,-0.144073,0.000000
0.100000,-2.714741,0.234748,-1.499743,0.002525,-0.002944,0.007280,0.241464,-0.040362,-0.021724,1.547538,-1.814129,-0.336618,11.243598,-2.168187,6.658919,-0.004104,-0.024555,0.000000,-0.184303,-0.156466,-0.000000
0.110000,-2.714704,0.234717,-1.499671,0.005018,-0.003438,0.007047,0.257500,-0.058615,-0.024771,1.651381,-1.835736,-0.291915,9.578675,-2.052864,2.794405,-0.005958,-0.026177,0.000000,-0.186384,-0.167018,-0.000000
0.120000,-2.714641,0.234679,-1.499602,0.007675,-0.004116,0.006785,0.274491,-0.077077,-0.027563,1.739112,-1.855186,-0.280730,8.020611,-1.749402,-0.098708,-0.007832,-0.027895,0.000000,-0.188235,-0.175844,-0.000000
0.130000,-2.714550,0.234634,-1.499535,0.010508,-0.004980,0.006496,0.292282,-0.095719,-0.030386,1.811794,-1.870724,-0.293889,6.568430,-1.283422,-2.128182,-0.009723,-0.029694,0.000000,-0.189662,-0.183061,-0.000000
0.140000,-2.714430,0.234580,-1.499472,0.013521,-0.006031,0.006177,0.310727,-0.114492,-0.033440,1.870481,-1.880854,-0.323294,5.221197,-0.680553,-3.401819,-0.011625,-0.031556,0.000000,-0.190505,-0.188785,0.000000
