time,k0_0,k0_1,k0_2,k0_3,k0_4,k0_5,k0_6,k0_7,k0_8,k0_9,k0_10,k0_11,k0_12,k1_0,k1_1,k1_2,k1_3,k1_4,k1_5,k1_6,k1_7,k1_8,k1_9,k1_10,k1_11,k1_12,k2_0,k2_1,k2_2,k2_3,k2_4,k2_5,k2_6,k2_7,k2_8,k2_9,k2_10,k2_11,k2_12,k3_0,k3_1,k3_2,k3_3,k3_4,k3_5,k3_6,k3_7,k3_8,k3_9,k3_10,k3_11,k3_12,k4_0,k4_1,k4_2,k4_3,k4_4,k4_5,k4_6,k4_7,k4_8,k4_9,k4_10,k4_11,k4_12,k5_0,k5_1,k5_2,k5_3,k5_4,k5_5,k5_6,k5_7,k5_8,k5_9,k5_10,k5_11,k5_12
0.100000,-1.488147,0.000000,0.000000,-1.961284,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-1.345562,0.000000,0.000000,-1.811167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875591,0.000000,0.000000,-1.307404,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000256,-0.070850,0.000079,-0.000297,-0.072551,0.000002,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000326,-0.000087,-0.073661,-0.000268,-0.000002,-0.079078,0.000008,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000171,0.000590,0.000488,-0.139068,0.000001,-0.000001,-0.148790
0.110000,-1.488142,0.000000,0.000000,-1.961283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345558,0.000000,0.000000,-1.811165,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875588,0.000000,0.000000,-1.307401,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000255,-0.070839,0.000079,-0.000295,-0.072551,0.000002,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000324,-0.000087,-0.073649,-0.000267,-0.000002,-0.079078,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000170,0.000587,0.000485,-0.139045,0.000001,-0.000001,-0.148790
0.120000,-1.488137,0.000000,0.000000,-1.961281,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345554,0.000000,0.000000,-1.811163,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875585,0.000000,0.000000,-1.307399,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000254,-0.070829,0.000079,-0.000294,-0.072551,0.000002,0.000010,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000322,-0.000086,-0.073636,-0.000265,-0.000002,-0.079078,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000170,0.000583,0.000482,-0.139021,0.000001,-0.000001,-0.148789
0.130000,-1.488132,0.000000,0.000000,-1.961279,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345549,0.000000,0.000000,-1.811162,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875582,0.000000,0.000000,-1.307396,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000252,-0.070819,0.000078,-0.000292,-0.072551,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000320,-0.000086,-0.073623,-0.000264,-0.000002,-0.079078,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000169,0.000580,0.000480,-0.138998,0.000001,-0.000001,-0.148789
0.140000,-1.488127,0.000000,0.000000,-1.961278,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345545,0.000000,0.000000,-1.811160,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875579,0.000000,0.000000,-1.307394,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000251,-0.070809,0.000078,-0.000290,-0.072551,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000318,-0.000086,-0.073610,-0.000262,-0.000002,-0.079078,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000168,0.000576,0.000477,-0.138974,0.000001,-0.000001,-0.148789
0.150000,-1.488122,0.000000,0.000000,-1.961276,0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,0.000000,-0.000000,-0.000000,0.000000,-1.345540,0.000000,0.000000,-1.811158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875575,0.000000,0.000000,-1.307391,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000249,-0.070798,0.000078,-0.000288,-0.072551,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000316,-0.000085,-0.073597,-0.000261,-0.000002,-0.079078,0.000008,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000167,0.000572,0.000475,-0.138950,0.000001,-0.000001,-0.148788
0.160000,-1.488117,0.000000,0.000000,-1.961274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345536,0.000000,0.000000,-1.811156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875572,0.000000,0.000000,-1.307389,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000248,-0.070787,0.000077,-0.000286,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000314,-0.000085,-0.073584,-0.000260,-0.000002,-0.079077,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000166,0.000569,0.000472,-0.138925,0.000001,-0.000001,-0.148788
0.170000,-1.488112,0.000000,0.000000,-1.961272,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345531,0.000000,0.000000,-1.811154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875568,0.000000,0.000000,-1.307386,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000247,-0.070777,0.000077,-0.000285,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000312,-0.000085,-0.073571,-0.000258,-0.000002,-0.079077,0.000008,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000166,0.000565,0.000469,-0.138901,0.000001,-0.000001,-0.148788
0.180000,-1.488106,0.000000,0.000000,-1.961270,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345526,0.000000,0.000000,-1.811152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875565,0.000000,0.000000,-1.307383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000245,-0.070766,0.000076,-0.000283,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000310,-0.000084,-0.073557,-0.000257,-0.000002,-0.079077,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000165,0.000562,0.000467,-0.138876,0.000001,-0.000001,-0.148788
0.190000,-1.488101,0.000000,0.000000,-1.961268,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-1.345521,0.000000,0.000000,-1.811150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.875561,0.000000,0.000000,-1.307380,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000244,-0.070755,0.000076,-0.000281,-0.072550,0.000002,0.000009,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000308,-0.000084,-0.073544,-0.000255,-0.000002,-0.079077,0.000007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000164,0.000558,0.000464,-0.138851,0.000001,-0.000001,-0.148787
