time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.114132,0.245356,0.962691,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.533446
0.010000,-0.114130,0.245357,0.962691,-0.000001,0.000003,-0.000000,-0.000502,0.001215,-0.000202,0.533444
0.020000,-0.114129,0.245358,0.962691,-0.000015,0.000039,-0.000007,-0.002470,0.006318,-0.001180,0.533419
0.030000,-0.114127,0.245358,0.962691,-0.000056,0.000143,-0.000027,-0.005779,0.014921,-0.002835,0.533375
0.040000,-0.114125,0.245359,0.962691,-0.000135,0.000349,-0.000066,-0.010312,0.026654,-0.005075,0.533317
0.050000,-0.114123,0.245360,0.962691,-0.000266,0.000686,-0.000130,-0.015953,0.041164,-0.007810,0.533248
0.060000,-0.114098,0.245370,0.962692,-0.000458,0.001181,-0.000224,-0.022595,0.058117,-0.010956,0.533172
0.070000,-0.114073,0.245379,0.962692,-0.000721,0.001857,-0.000351,-0.030132,0.077194,-0.014433,0.533090
0.080000,-0.114048,0.245389,0.962693,-0.001064,0.002732,-0.000514,-0.038465,0.098091,-0.018168,0.533006
0.090000,-0.114023,0.245399,0.962693,-0.001493,0.003825,-0.000715,-0.047497,0.120521,-0.022088,0.532921
0.100000,-0.113998,0.245409,0.962694,-0.002016,0.005148,-0.000956,-0.057139,0.144212,-0.026128,0.532838
0.110000,-0.113899,0.245448,0.962695,-0.002638,0.006713,-0.001238,-0.067302,0.168907,-0.030224,0.532757
0.120000,-0.113800,0.245488,0.962697,-0.003364,0.008529,-0.001561,-0.077905,0.194365,-0.034318,0.532681
0.130000,-0.113702,0.245527,0.962698,-0.004197,0.010603,-0.001924,-0.088868,0.220355,-0.038355,0.532609
0.140000,-0.113603,0.245567,0.962700,-0.005142,0.012939,-0.002328,-0.100117,0.246663,-0.042284,0.532544
0.150000,-0.113504,0.245606,0.962702,-0.006201,0.015538,-0.002770,-0.111581,0.273087,-0.046059,0.532485
0.160000,-0.113303,0.245687,0.962705,-0.007375,0.018401,-0.003249,-0.123193,0.299440,-0.049634,0.532433
0.170000,-0.113137,0.245754,0.962707,-0.008665,0.021527,-0.003762,-0.134889,0.325544,-0.052970,0.532389
0.180000,-0.112953,0.245828,0.962710,-0.010073,0.024911,-0.004307,-0.146609,0.351235,-0.056030,0.532353
0.190000,-0.112700,0.245931,0.962713,-0.011597,0.028550,-0.004882,-0.158297,0.376361,-0.058780,0.532325
