time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.174731,0.194266,0.965261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.664613
0.010000,-0.174731,0.194266,0.965262,0.000001,0.000002,0.000000,0.000208,0.000539,0.000081,0.664620
0.020000,-0.174730,0.194266,0.965262,0.000006,0.000015,0.000002,0.000896,0.002454,0.000284,0.664631
0.030000,-0.174730,0.194266,0.965262,0.000020,0.000055,0.000006,0.002043,0.005664,0.000619,0.664648
0.040000,-0.174729,0.194265,0.965262,0.000048,0.000133,0.000015,0.003625,0.010084,0.001096,0.664674
0.050000,-0.174728,0.194265,0.965262,0.000094,0.000261,0.000029,0.005619,0.015636,0.001724,0.664710
0.060000,-0.174719,0.194262,0.965265,0.000161,0.000449,0.000050,0.007999,0.022240,0.002512,0.664760
0.070000,-0.174710,0.194258,0.965267,0.000255,0.000709,0.000079,0.010737,0.029819,0.003469,0.664823
0.080000,-0.174701,0.194255,0.965269,0.000377,0.001049,0.000120,0.013804,0.038294,0.004600,0.664902
0.090000,-0.174692,0.194251,0.965272,0.000532,0.001477,0.000172,0.017169,0.047593,0.005914,0.664998
0.100000,-0.174683,0.194248,0.965274,0.000721,0.002003,0.000239,0.020802,0.057640,0.007417,0.665112
0.110000,-0.174647,0.194233,0.965283,0.000948,0.002633,0.000321,0.024670,0.068365,0.009114,0.665243
0.120000,-0.174610,0.194219,0.965293,0.001215,0.003373,0.000421,0.028738,0.079695,0.011011,0.665393
0.130000,-0.174573,0.194204,0.965303,0.001524,0.004228,0.000542,0.032973,0.091561,0.013112,0.665562
0.140000,-0.174536,0.194190,0.965312,0.001875,0.005205,0.000684,0.037339,0.103895,0.015421,0.665750
0.150000,-0.174499,0.194175,0.965322,0.002271,0.006308,0.000851,0.041800,0.116631,0.017943,0.665956
0.160000,-0.174408,0.194139,0.965346,0.002711,0.007539,0.001044,0.046319,0.129703,0.020680,0.666180
0.170000,-0.174316,0.194103,0.965369,0.003197,0.008903,0.001265,0.050859,0.143046,0.023635,0.666423
0.180000,-0.174225,0.194066,0.965393,0.003728,0.010401,0.001517,0.055383,0.156599,0.026811,0.666684
0.190000,-0.174133,0.194030,0.965417,0.004305,0.012035,0.001802,0.059852,0.170300,0.030210,0.666961
0.200000,-0.174041,0.193994,0.965441,0.004925,0.013807,0.002122,0.064229,0.184090,0.033833,0.667256
0.210000,-0.173888,0.193933,0.965481,0.005589,0.015717,0.002480,0.068475,0.197909,0.037681,0.667566
0.220000,-0.173757,0.193881,0.965515,0.006294,0.017766,0.002877,0.072552,0.211702,0.041755,0.667892
0.230000,-0.173615,0.193825,0.965552,0.007039,0.019951,0.003315,0.076422,0.225411,0.046055,0.668233
0.240000,-0.173426,0.193750,0.965600,0.007822,0.022273,0.003798,0.080048,0.238984,0.050583,0.668587
0.250000,-0.173155,0.193643,0.965671,0.008639,0.024730,0.004328,0.083391,0.252367,0.055336,0.668956
0.260000,-0.172967,0.193569,0.965719,0.009489,0.027320,0.004906,0.086415,0.265509,0.060315,0.669337
0.270000,-0.172708,0.193467,0.965786,0.010366,0.030040,0.005535,0.089082,0.278360,0.065518,0.669730
0.280000,-0.172397,0.193345,0.965866,0.011269,0.032886,0.006217,0.091357,0.290872,0.070946,0.670135
0.290000,-0.172051,0.193209,0.965955,0.012192,0.035856,0.006954,0.093204,0.302998,0.076595,0.670551
0.300000,-0.171688,0.193068,0.966048,0.013132,0.038945,0.007750,0.094589,0.314691,0.082465,0.670977
0.310000,-0.171309,0.192922,0.966144,0.014082,0.042148,0.008604,0.095477,0.325909,0.088552,0.671413
