time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.161112,0.000791,0.986936,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.189830
0.010000,0.161112,0.000793,0.986936,-0.000003,-0.000001,0.000002,-0.000908,-0.000343,0.000521,1.189838
0.020000,0.161112,0.000794,0.986936,-0.000027,-0.000010,0.000015,-0.004419,-0.001683,0.002298,1.189881
0.030000,0.161111,0.000795,0.986936,-0.000099,-0.000038,0.000052,-0.010321,-0.003936,0.005273,1.189956
0.040000,0.161111,0.000797,0.986936,-0.000242,-0.000092,0.000124,-0.018409,-0.007020,0.009388,1.190058
0.050000,0.161110,0.000798,0.986936,-0.000475,-0.000181,0.000243,-0.028486,-0.010853,0.014589,1.190183
0.060000,0.161104,0.000816,0.986937,-0.000818,-0.000311,0.000419,-0.040363,-0.015358,0.020822,1.190328
0.070000,0.161097,0.000835,0.986938,-0.001288,-0.000490,0.000663,-0.053857,-0.020460,0.028034,1.190491
0.080000,0.161091,0.000853,0.986939,-0.001900,-0.000723,0.000983,-0.068794,-0.026086,0.036175,1.190668
0.090000,0.161084,0.000872,0.986940,-0.002669,-0.001014,0.001389,-0.085005,-0.032165,0.045196,1.190859
0.100000,0.161078,0.000890,0.986941,-0.003605,-0.001367,0.001890,-0.102329,-0.038630,0.055049,1.191062
0.110000,0.161052,0.000965,0.986945,-0.004719,-0.001787,0.002493,-0.120611,-0.045414,0.065687,1.191276
0.120000,0.161026,0.001040,0.986950,-0.006020,-0.002277,0.003206,-0.139704,-0.052454,0.077066,1.191500
0.130000,0.161000,0.001114,0.986954,-0.007515,-0.002837,0.004037,-0.159465,-0.059688,0.089142,1.191733
0.140000,0.160974,0.001189,0.986958,-0.009211,-0.003471,0.004992,-0.179760,-0.067058,0.101872,1.191974
0.150000,0.160948,0.001263,0.986962,-0.011112,-0.004179,0.006077,-0.200459,-0.074507,0.115217,1.192224
0.160000,0.160895,0.001419,0.986971,-0.013222,-0.004961,0.007298,-0.221439,-0.081980,0.129135,1.192483
0.170000,0.160851,0.001546,0.986978,-0.015542,-0.005818,0.008661,-0.242583,-0.089424,0.143589,1.192749
0.180000,0.160802,0.001687,0.986985,-0.018074,-0.006750,0.010171,-0.263778,-0.096789,0.158542,1.193023
0.190000,0.160734,0.001884,0.986996,-0.020818,-0.007754,0.011834,-0.284919,-0.104026,0.173957,1.193306
0.200000,0.160634,0.002179,0.987012,-0.023772,-0.008830,0.013652,-0.305904,-0.111091,0.189800,1.193596
0.210000,0.160559,0.002399,0.987023,-0.026936,-0.009975,0.015631,-0.326638,-0.117937,0.206037,1.193895
0.220000,0.160457,0.002699,0.987039,-0.030304,-0.011188,0.017774,-0.347031,-0.124524,0.222635,1.194202
0.230000,0.160334,0.003063,0.987058,-0.033875,-0.012465,0.020085,-0.366997,-0.130811,0.239564,1.194518
0.240000,0.160194,0.003477,0.987079,-0.037643,-0.013803,0.022566,-0.386454,-0.136760,0.256792,1.194841
0.250000,0.160044,0.003925,0.987102,-0.041603,-0.015199,0.025222,-0.405328,-0.142334,0.274290,1.195174
0.260000,0.159885,0.004403,0.987126,-0.045748,-0.016649,0.028053,-0.423547,-0.147500,0.292031,1.195514
0.270000,0.159712,0.004922,0.987151,-0.050071,-0.018148,0.031063,-0.441043,-0.152225,0.309987,1.195863
0.280000,0.159524,0.005486,0.987179,-0.054566,-0.019692,0.034254,-0.457755,-0.156479,0.328131,1.196221
0.290000,0.159321,0.006103,0.987208,-0.059224,-0.021276,0.037626,-0.473623,-0.160233,0.346439,1.196587
0.300000,0.159100,0.006777,0.987239,-0.064036,-0.022895,0.041183,-0.488594,-0.163460,0.364885,1.196960
0.310000,0.158862,0.007506,0.987272,-0.068993,-0.024543,0.044924,-0.502616,-0.166135,0.383448,1.197342
0.320000,0.158607,0.008285,0.987307,-0.074085,-0.026216,0.048852,-0.515644,-0.168236,0.402103,1.197731
0.330000,0.158336,0.009120,0.987343,-0.079303,-0.027906,0.052967,-0.527633,-0.169740,0.420829,1.198127
0.340000,0.158047,0.010015,0.987381,-0.084634,-0.029608,0.057269,-0.538545,-0.170629,0.439606,1.198530
0.350000,0.157740,0.010973,0.987420,-0.090070,-0.031317,0.061759,-0.548343,-0.170884,0.458413,1.198940
0.360000,0.157415,0.011994,0.987460,-0.095598,-0.033024,0.066437,-0.556995,-0.170490,0.477232,1.199356
0.370000,0.157072,0.013073,0.987501,-0.101206,-0.034724,0.071304,-0.564471,-0.169431,0.496043,1.199777
0.380000,0.156710,0.014215,0.987542,-0.106883,-0.036411,0.076358,-0.570745,-0.167695,0.514830,1.200204
0.390000,0.156331,0.015421,0.987584,-0.112617,-0.038076,0.081600,-0.575794,-0.165271,0.533575,1.200634
0.400000,0.155934,0.016694,0.987626,-0.118395,-0.039714,0.087029,-0.579597,-0.162150,0.552262,1.201069
0.410000,0.155518,0.018033,0.987668,-0.124205,-0.041317,0.092645,-0.582136,-0.158323,0.570875,1.201506
0.420000,0.155084,0.019437,0.987710,-0.130034,-0.042878,0.098447,-0.583397,-0.153785,0.589401,1.201946
0.430000,0.154632,0.020907,0.987751,-0.135869,-0.044390,0.104433,-0.583366,-0.148530,0.607825,1.202387
0.440000,0.154163,0.022443,0.987791,-0.141697,-0.045846,0.110603,-0.582034,-0.142555,0.626133,1.202829
0.450000,0.153677,0.024046,0.987828,-0.147505,-0.047239,0.116955,-0.579393,-0.135859,0.644313,1.203271
0.460000,0.153175,0.025716,0.987864,-0.153281,-0.048561,0.123489,-0.575438,-0.128441,0.662352,1.203713
0.470000,0.152654,0.027454,0.987898,-0.159010,-0.049805,0.130202,-0.570166,-0.120302,0.680239,1.204152
0.480000,0.152118,0.029258,0.987929,-0.164680,-0.050965,0.137093,-0.563575,-0.111446,0.697964,1.204590
0.490000,0.151566,0.031126,0.987957,-0.170277,-0.052032,0.144161,-0.555666,-0.101877,0.715515,1.205024
0.500000,0.151001,0.033057,0.987981,-0.175789,-0.053000,0.151403,-0.546443,-0.091600,0.732883,1.205455
0.510000,0.150422,0.035053,0.988000,-0.181202,-0.053862,0.158818,-0.535910,-0.080622,0.750058,1.205881
0.520000,0.149826,0.037115,0.988016,-0.186503,-0.054610,0.166403,-0.524074,-0.068951,0.767033,1.206302
0.530000,0.149217,0.039241,0.988026,-0.191679,-0.055239,0.174158,-0.510942,-0.056597,0.783798,1.206718
0.540000,0.148596,0.041425,0.988030,-0.196717,-0.055740,0.182079,-0.496525,-0.043570,0.800345,1.207128
0.550000,0.147966,0.043665,0.988028,-0.201605,-0.056108,0.190164,-0.480834,-0.029884,0.816669,1.207531
0.560000,0.147325,0.045965,0.988020,-0.206330,-0.056336,0.198411,-0.463881,-0.015551,0.832761,1.207929
0.570000,0.146671,0.048327,0.988004,-0.210879,-0.056417,0.206818,-0.445681,-0.000586,0.848617,1.208321
0.580000,0.146007,0.050744,0.987981,-0.215240,-0.056345,0.215383,-0.426249,0.014995,0.864228,1.208707
0.590000,0.145337,0.053213,0.987950,-0.219400,-0.056115,0.224102,-0.405602,0.031175,0.879592,1.209088
0.600000,0.144662,0.055727,0.987911,-0.223348,-0.055720,0.232974,-0.383759,0.047936,0.894702,1.209465
0.610000,0.143981,0.058290,0.987862,-0.227071,-0.055155,0.241995,-0.360737,0.065259,0.909553,1.209838
0.620000,0.143291,0.060908,0.987805,-0.230559,-0.054413,0.251164,-0.336557,0.083124,0.924142,1.210211
0.630000,0.142597,0.063572,0.987737,-0.233799,-0.053491,0.260477,-0.311241,0.101508,0.938466,1.210583
0.640000,0.141900,0.066275,0.987660,-0.236780,-0.052381,0.269932,-0.284811,0.120391,0.952520,1.210958
0.650000,0.141206,0.069011,0.987572,-0.239491,-0.051081,0.279527,-0.257289,0.139749,0.966301,1.211337
0.660000,0.140511,0.071783,0.987473,-0.241922,-0.049585,0.289258,-0.228700,0.159558,0.979807,1.211724
0.670000,0.139813,0.074599,0.987364,-0.244062,-0.047889,0.299122,-0.199069,0.179792,0.993036,1.212123
0.680000,0.139116,0.077448,0.987243,-0.245900,-0.045988,0.309117,-0.168421,0.200425,1.005986,1.212535
0.690000,0.138423,0.080321,0.987111,-0.247427,-0.043879,0.319241,-0.136783,0.221432,1.018654,1.212966
0.700000,0.137739,0.083211,0.986967,-0.248633,-0.041558,0.329490,-0.104181,0.242785,1.031041,1.213420
0.710000,0.137060,0.086123,0.986812,-0.249508,-0.039022,0.339861,-0.070644,0.264455,1.043143,1.213900
