time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.145806,-0.093819,0.984855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.821303
0.010000,0.145806,-0.093817,0.984855,-0.000004,-0.000002,0.000001,-0.001155,-0.000239,0.000513,0.821335
0.020000,0.145807,-0.093815,0.984855,-0.000039,-0.000002,0.000018,-0.006249,0.000027,0.002965,0.821333
0.030000,0.145807,-0.093814,0.984855,-0.000142,0.000003,0.000068,-0.014855,0.000574,0.007128,0.821319
0.040000,0.145807,-0.093812,0.984855,-0.000347,0.000013,0.000167,-0.026569,0.001216,0.012794,0.821307
0.050000,0.145807,-0.093810,0.984855,-0.000683,0.000030,0.000330,-0.041010,0.001803,0.019774,0.821310
0.060000,0.145809,-0.093784,0.984858,-0.001176,0.000051,0.000568,-0.057816,0.002214,0.027897,0.821334
0.070000,0.145811,-0.093758,0.984860,-0.001848,0.000075,0.000892,-0.076650,0.002355,0.037009,0.821385
0.080000,0.145813,-0.093732,0.984862,-0.002716,0.000099,0.001312,-0.097197,0.002153,0.046970,0.821465
0.090000,0.145815,-0.093706,0.984864,-0.003798,0.000118,0.001834,-0.119164,0.001554,0.057653,0.821574
0.100000,0.145817,-0.093680,0.984866,-0.005105,0.000129,0.002467,-0.142278,0.000519,0.068945,0.821713
0.110000,0.145822,-0.093577,0.984875,-0.006648,0.000127,0.003216,-0.166288,-0.000976,0.080741,0.821879
0.120000,0.145827,-0.093475,0.984884,-0.008435,0.000108,0.004084,-0.190964,-0.002948,0.092950,0.822071
0.130000,0.145832,-0.093373,0.984893,-0.010470,0.000067,0.005076,-0.216094,-0.005402,0.105486,0.822286
0.140000,0.145837,-0.093271,0.984902,-0.012759,-0.000001,0.006195,-0.241484,-0.008337,0.118274,0.822522
0.150000,0.145842,-0.093168,0.984911,-0.015301,-0.000101,0.007443,-0.266959,-0.011747,0.131246,0.822776
0.160000,0.145847,-0.092961,0.984930,-0.018099,-0.000237,0.008821,-0.292360,-0.015621,0.144340,0.823047
