time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.159632,0.051497,0.985833,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.012083
0.010000,0.159630,0.051499,0.985833,0.000001,-0.000002,-0.000001,-0.000443,-0.000693,0.000026,1.012107
0.020000,0.159629,0.051501,0.985833,-0.000029,-0.000029,0.000004,-0.005320,-0.004927,0.000898,1.012215
0.030000,0.159627,0.051502,0.985833,-0.000126,-0.000114,0.000022,-0.013783,-0.012169,0.002430,1.012397
0.040000,0.159626,0.051504,0.985833,-0.000323,-0.000285,0.000057,-0.025100,-0.021938,0.004463,1.012646
0.050000,0.159625,0.051506,0.985833,-0.000644,-0.000563,0.000114,-0.038641,-0.033806,0.006862,1.012955
0.060000,0.159604,0.051529,0.985835,-0.001108,-0.000970,0.000197,-0.053863,-0.047387,0.009515,1.013315
0.070000,0.159584,0.051552,0.985837,-0.001731,-0.001518,0.000307,-0.070306,-0.062338,0.012328,1.013722
0.080000,0.159564,0.051575,0.985839,-0.002522,-0.002222,0.000445,-0.087576,-0.078350,0.015222,1.014170
0.090000,0.159544,0.051598,0.985841,-0.003487,-0.003090,0.000612,-0.105341,-0.095151,0.018134,1.014654
0.100000,0.159524,0.051621,0.985843,-0.004631,-0.004129,0.000808,-0.123324,-0.112496,0.021011,1.015170
0.110000,0.159448,0.051707,0.985851,-0.005956,-0.005342,0.001032,-0.141289,-0.130168,0.023808,1.015715
0.120000,0.159371,0.051793,0.985859,-0.007458,-0.006734,0.001284,-0.159044,-0.147974,0.026491,1.016285
0.130000,0.159295,0.051878,0.985867,-0.009137,-0.008303,0.001562,-0.176428,-0.165745,0.029031,1.016876
0.140000,0.159218,0.051964,0.985875,-0.010987,-0.010049,0.001864,-0.193308,-0.183329,0.031405,1.017488
0.150000,0.159142,0.052050,0.985883,-0.013003,-0.011970,0.002189,-0.209580,-0.200593,0.033594,1.018118
0.160000,0.158991,0.052214,0.985898,-0.015178,-0.014061,0.002536,-0.225156,-0.217418,0.035584,1.018763
0.170000,0.158865,0.052352,0.985911,-0.017504,-0.016317,0.002901,-0.239970,-0.233700,0.037362,1.019423
0.180000,0.158727,0.052504,0.985926,-0.019975,-0.018733,0.003282,-0.253968,-0.249349,0.038918,1.020096
0.190000,0.158539,0.052708,0.985945,-0.022582,-0.021302,0.003678,-0.267111,-0.264283,0.040247,1.020782
0.200000,0.158262,0.053005,0.985973,-0.025315,-0.024017,0.004087,-0.279369,-0.278432,0.041343,1.021478
0.210000,0.158063,0.053217,0.985994,-0.028167,-0.026869,0.004504,-0.290723,-0.291734,0.042200,1.022185
0.220000,0.157788,0.053508,0.986022,-0.031127,-0.029849,0.004930,-0.301164,-0.304136,0.042818,1.022901
0.230000,0.157457,0.053859,0.986056,-0.034187,-0.032949,0.005360,-0.310690,-0.315591,0.043197,1.023627
0.240000,0.157087,0.054250,0.986094,-0.037338,-0.036158,0.005793,-0.319304,-0.326059,0.043337,1.024361
0.250000,0.156695,0.054660,0.986133,-0.040570,-0.039467,0.006226,-0.327015,-0.335506,0.043239,1.025103
0.260000,0.156284,0.055088,0.986175,-0.043876,-0.042865,0.006657,-0.333835,-0.343903,0.042905,1.025853
0.270000,0.155840,0.055548,0.986219,-0.047245,-0.046342,0.007083,-0.339782,-0.351223,0.042338,1.026610
0.280000,0.155363,0.056041,0.986267,-0.050669,-0.049886,0.007503,-0.344875,-0.357448,0.041541,1.027373
0.290000,0.154850,0.056569,0.986317,-0.054139,-0.053487,0.007914,-0.349139,-0.362560,0.040519,1.028143
0.300000,0.154300,0.057133,0.986371,-0.057649,-0.057134,0.008313,-0.352596,-0.366546,0.039275,1.028919
0.310000,0.153712,0.057733,0.986428,-0.061189,-0.060814,0.008698,-0.355274,-0.369394,0.037813,1.029701
0.320000,0.153088,0.058368,0.986487,-0.064752,-0.064518,0.009068,-0.357201,-0.371097,0.036139,1.030488
0.330000,0.152428,0.059038,0.986550,-0.068331,-0.068233,0.009420,-0.358408,-0.371649,0.034258,1.031279
0.340000,0.151731,0.059744,0.986615,-0.071918,-0.071947,0.009753,-0.358923,-0.371047,0.032174,1.032075
0.350000,0.150998,0.060486,0.986682,-0.075507,-0.075650,0.010063,-0.358779,-0.369290,0.029894,1.032874
0.360000,0.150227,0.061264,0.986751,-0.079091,-0.079329,0.010350,-0.358006,-0.366377,0.027422,1.033677
0.370000,0.149419,0.062078,0.986823,-0.082665,-0.082974,0.010611,-0.356638,-0.362310,0.024763,1.034483
0.380000,0.148574,0.062928,0.986897,-0.086222,-0.086572,0.010845,-0.354706,-0.357094,0.021924,1.035292
0.390000,0.147696,0.063813,0.986972,-0.089757,-0.090112,0.011049,-0.352243,-0.350732,0.018911,1.036102
0.400000,0.146784,0.064731,0.987048,-0.093265,-0.093583,0.011222,-0.349281,-0.343230,0.015727,1.036914
0.410000,0.145837,0.065685,0.987126,-0.096741,-0.096973,0.011363,-0.345852,-0.334596,0.012380,1.037726
0.420000,0.144854,0.066674,0.987204,-0.100181,-0.100271,0.011469,-0.341989,-0.324838,0.008875,1.038540
0.430000,0.143839,0.067698,0.987283,-0.103580,-0.103466,0.011540,-0.337722,-0.313965,0.005217,1.039353
0.440000,0.142793,0.068754,0.987362,-0.106934,-0.106547,0.011573,-0.333085,-0.301986,0.001412,1.040165
0.450000,0.141722,0.069841,0.987440,-0.110240,-0.109502,0.011568,-0.328107,-0.288913,-0.002535,1.040977
0.460000,0.140621,0.070961,0.987517,-0.113495,-0.112321,0.011522,-0.322819,-0.274757,-0.006618,1.041787
0.470000,0.139488,0.072115,0.987594,-0.116696,-0.114994,0.011435,-0.317252,-0.259530,-0.010833,1.042594
0.480000,0.138328,0.073300,0.987670,-0.119839,-0.117508,0.011305,-0.311434,-0.243246,-0.015173,1.043399
0.490000,0.137146,0.074515,0.987744,-0.122924,-0.119855,0.011131,-0.305395,-0.225918,-0.019633,1.044200
0.500000,0.135947,0.075758,0.987815,-0.125947,-0.122023,0.010912,-0.299163,-0.207561,-0.024209,1.044998
0.510000,0.134727,0.077030,0.987884,-0.128906,-0.124003,0.010647,-0.292765,-0.188189,-0.028895,1.045791
0.520000,0.133482,0.078332,0.987951,-0.131801,-0.125784,0.010334,-0.286229,-0.167819,-0.033686,1.046580
0.530000,0.132219,0.079663,0.988014,-0.134630,-0.127356,0.009972,-0.279580,-0.146466,-0.038577,1.047363
0.540000,0.130945,0.081021,0.988073,-0.137393,-0.128710,0.009562,-0.272845,-0.124148,-0.043563,1.048140
0.550000,0.129665,0.082403,0.988128,-0.140087,-0.129836,0.009101,-0.266047,-0.100883,-0.048639,1.048910
0.560000,0.128374,0.083810,0.988178,-0.142713,-0.130725,0.008589,-0.259211,-0.076687,-0.053801,1.049674
0.570000,0.127069,0.085244,0.988224,-0.145271,-0.131367,0.008025,-0.252360,-0.051582,-0.059043,1.050430
0.580000,0.125757,0.086703,0.988265,-0.147760,-0.131753,0.007408,-0.245516,-0.025585,-0.064362,1.051178
0.590000,0.124445,0.088185,0.988300,-0.150182,-0.131876,0.006737,-0.238701,0.001284,-0.069751,1.051918
0.600000,0.123143,0.089688,0.988328,-0.152535,-0.131725,0.006012,-0.231935,0.029002,-0.075208,1.052649
0.610000,0.121843,0.091212,0.988349,-0.154820,-0.131293,0.005233,-0.225238,0.057550,-0.080726,1.053371
0.620000,0.120541,0.092760,0.988365,-0.157040,-0.130571,0.004398,-0.218630,0.086904,-0.086302,1.054082
0.630000,0.119246,0.094329,0.988374,-0.159193,-0.129552,0.003507,-0.212128,0.117043,-0.091931,1.054784
0.640000,0.117966,0.095917,0.988374,-0.161283,-0.128228,0.002559,-0.205749,0.147943,-0.097608,1.055474
0.650000,0.116711,0.097522,0.988366,-0.163309,-0.126591,0.001554,-0.199510,0.179580,-0.103330,1.056153
0.660000,0.115475,0.099146,0.988350,-0.165273,-0.124634,0.000492,-0.193427,0.211928,-0.109091,1.056821
0.670000,0.114250,0.100789,0.988326,-0.167178,-0.122350,-0.000628,-0.187513,0.244964,-0.114887,1.057477
0.680000,0.113048,0.102450,0.988294,-0.169024,-0.119732,-0.001806,-0.181783,0.278659,-0.120714,1.058120
0.690000,0.111879,0.104128,0.988251,-0.170814,-0.116775,-0.003042,-0.176250,0.312988,-0.126567,1.058751
0.700000,0.110752,0.105819,0.988199,-0.172550,-0.113471,-0.004337,-0.170924,0.347923,-0.132441,1.059368
0.710000,0.109661,0.107526,0.988136,-0.174233,-0.109814,-0.005691,-0.165818,0.383434,-0.138333,1.059971
0.720000,0.108598,0.109249,0.988064,-0.175867,-0.105800,-0.007104,-0.160941,0.419494,-0.144238,1.060561
0.730000,0.107575,0.110987,0.987983,-0.177453,-0.101423,-0.008576,-0.156302,0.456071,-0.150150,1.061136
0.740000,0.106603,0.112738,0.987890,-0.178993,-0.096677,-0.010107,-0.151910,0.493135,-0.156067,1.061697
0.750000,0.105694,0.114501,0.987785,-0.180492,-0.091559,-0.011697,-0.147772,0.530654,-0.161982,1.062243
0.760000,0.104838,0.116277,0.987668,-0.181950,-0.086063,-0.013346,-0.143894,0.568597,-0.167891,1.062774
0.770000,0.104029,0.118067,0.987541,-0.183370,-0.080186,-0.015055,-0.140281,0.606928,-0.173790,1.063289
0.780000,0.103279,0.119869,0.987403,-0.184756,-0.073923,-0.016822,-0.136940,0.645615,-0.179674,1.063788
0.790000,0.102600,0.121682,0.987252,-0.186110,-0.067272,-0.018648,-0.133872,0.684622,-0.185537,1.064271
0.800000,0.102002,0.123505,0.987088,-0.187434,-0.060230,-0.020533,-0.131081,0.723914,-0.191375,1.064739
0.810000,0.101479,0.125339,0.986910,-0.188732,-0.052793,-0.022476,-0.128569,0.763453,-0.197183,1.065189
0.820000,0.101022,0.127184,0.986721,-0.190007,-0.044960,-0.024476,-0.126338,0.803203,-0.202956,1.065623
0.830000,0.100643,0.129040,0.986519,-0.191260,-0.036729,-0.026535,-0.124386,0.843124,-0.208688,1.066040
0.840000,0.100355,0.130905,0.986303,-0.192495,-0.028097,-0.028650,-0.122714,0.883178,-0.214375,1.066441
0.850000,0.100169,0.132779,0.986071,-0.193715,-0.019065,-0.030822,-0.121320,0.923325,-0.220010,1.066824
0.860000,0.100078,0.134663,0.985825,-0.194923,-0.009631,-0.033050,-0.120201,0.963524,-0.225589,1.067189
0.870000,0.100074,0.136556,0.985565,-0.196120,0.000206,-0.035333,-0.119354,1.003732,-0.231105,1.067537
0.880000,0.100168,0.138458,0.985290,-0.197310,0.010444,-0.037672,-0.118776,1.043908,-0.236554,1.067868
0.890000,0.100373,0.140369,0.984998,-0.198496,0.021083,-0.040064,-0.118462,1.084008,-0.241928,1.068181
0.900000,0.100701,0.142288,0.984689,-0.199681,0.032124,-0.042510,-0.118404,1.123988,-0.247223,1.068477
0.910000,0.101144,0.144215,0.984364,-0.200865,0.043563,-0.045008,-0.118599,1.163804,-0.252432,1.068754
0.920000,0.101694,0.146151,0.984021,-0.202053,0.055399,-0.047558,-0.119037,1.203408,-0.257548,1.069013
0.930000,0.102363,0.148095,0.983661,-0.203247,0.067630,-0.050159,-0.119711,1.242756,-0.262567,1.069255
0.940000,0.103163,0.150047,0.983282,-0.204448,0.080253,-0.052809,-0.120612,1.281799,-0.267480,1.069478
0.950000,0.104105,0.152007,0.982882,-0.205660,0.093265,-0.055508,-0.121731,1.320491,-0.272283,1.069682
0.960000,0.105182,0.153974,0.982461,-0.206883,0.106661,-0.058255,-0.123057,1.358782,-0.276967,1.069868
0.970000,0.106386,0.155949,0.982019,-0.208121,0.120439,-0.061047,-0.124580,1.396623,-0.281527,1.070035
0.980000,0.107728,0.157932,0.981556,-0.209376,0.134592,-0.063885,-0.126288,1.433966,-0.285954,1.070182
0.990000,0.109220,0.159922,0.981069,-0.210648,0.149116,-0.066766,-0.128169,1.470759,-0.290244,1.070310
1.000000,0.110872,0.161919,0.980556,-0.211939,0.164005,-0.069689,-0.130209,1.506952,-0.294387,1.070418
1.010000,0.112677,0.163924,0.980017,-0.213252,0.179253,-0.072653,-0.132396,1.542494,-0.298378,1.070505
1.020000,0.114629,0.165935,0.979452,-0.214588,0.194853,-0.075656,-0.134715,1.577332,-0.302209,1.070571
1.030000,0.116737,0.167954,0.978859,-0.215947,0.210797,-0.078697,-0.137151,1.611416,-0.305872,1.070614
1.040000,0.119011,0.169979,0.978235,-0.217331,0.227078,-0.081773,-0.139690,1.644692,-0.309360,1.070635
1.050000,0.121461,0.172011,0.977578,-0.218741,0.243688,-0.084883,-0.142314,1.677108,-0.312666,1.070632
1.060000,0.124081,0.174050,0.976888,-0.220178,0.260617,-0.088026,-0.145009,1.708611,-0.315781,1.070603
1.070000,0.126864,0.176094,0.976164,-0.221641,0.277857,-0.091198,-0.147757,1.739148,-0.318700,1.070549
1.080000,0.129820,0.178145,0.975403,-0.223133,0.295397,-0.094399,-0.150542,1.768667,-0.321413,1.070466
1.090000,0.132955,0.180202,0.974603,-0.224652,0.313227,-0.097626,-0.153345,1.797113,-0.323913,1.070353
1.100000,0.136279,0.182265,0.973760,-0.226200,0.331336,-0.100876,-0.156148,1.824435,-0.326193,1.070209
1.110000,0.139787,0.184333,0.972873,-0.227775,0.349712,-0.104149,-0.158933,1.850578,-0.328244,1.070032
1.120000,0.143472,0.186405,0.971941,-0.229378,0.368343,-0.107441,-0.161682,1.875492,-0.330060,1.069819
1.130000,0.147342,0.188483,0.970961,-0.231009,0.387217,-0.110749,-0.164374,1.899122,-0.331632,1.069568
1.140000,0.151403,0.190565,0.969929,-0.232665,0.406321,-0.114072,-0.166992,1.921418,-0.332954,1.069277
1.150000,0.155660,0.192651,0.968842,-0.234348,0.425641,-0.117407,-0.169515,1.942327,-0.334017,1.068943
1.160000,0.160110,0.194740,0.967699,-0.236055,0.445163,-0.120752,-0.171924,1.961799,-0.334815,1.068564
1.170000,0.164750,0.196833,0.966496,-0.237786,0.464872,-0.124103,-0.174198,1.979784,-0.335340,1.068137
1.180000,0.169582,0.198927,0.965230,-0.239539,0.484753,-0.127458,-0.176319,1.996232,-0.335585,1.067659
1.190000,0.174610,0.201024,0.963899,-0.241312,0.504791,-0.130814,-0.178265,2.011094,-0.335543,1.067130
1.200000,0.179839,0.203122,0.962496,-0.243103,0.524970,-0.134168,-0.180016,2.024323,-0.335208,1.066545
1.210000,0.185265,0.205221,0.961021,-0.244911,0.545272,-0.137517,-0.181552,2.035872,-0.334573,1.065906
