time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.167999,-0.166545,0.971617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.652911
0.010000,-0.167999,-0.166544,0.971617,-0.000001,0.000003,0.000002,-0.000590,0.000403,0.000257,0.652862
0.020000,-0.167998,-0.166543,0.971617,-0.000030,0.000012,0.000007,-0.005235,0.001640,0.000985,0.653061
0.030000,-0.167998,-0.166541,0.971618,-0.000123,0.000037,0.000022,-0.013241,0.003690,0.002186,0.653431
0.040000,-0.167997,-0.166540,0.971618,-0.000310,0.000087,0.000051,-0.023999,0.006516,0.003855,0.653910
0.050000,-0.167997,-0.166538,0.971618,-0.000616,0.000168,0.000100,-0.036977,0.010071,0.005980,0.654453
0.060000,-0.167990,-0.166517,0.971623,-0.001061,0.000289,0.000172,-0.051711,0.014302,0.008541,0.655023
0.070000,-0.167984,-0.166497,0.971628,-0.001659,0.000455,0.000271,-0.067800,0.019149,0.011517,0.655593
0.080000,-0.167977,-0.166476,0.971632,-0.002423,0.000673,0.000403,-0.084894,0.024549,0.014884,0.656146
0.090000,-0.167970,-0.166455,0.971637,-0.003362,0.000948,0.000570,-0.102695,0.030440,0.018616,0.656668
0.100000,-0.167964,-0.166434,0.971642,-0.004481,0.001284,0.000777,-0.120946,0.036758,0.022687,0.657153
0.110000,-0.167937,-0.166357,0.971660,-0.005784,0.001685,0.001025,-0.139428,0.043445,0.027073,0.657597
0.120000,-0.167910,-0.166279,0.971678,-0.007271,0.002155,0.001319,-0.157953,0.050441,0.031748,0.657999
0.130000,-0.167884,-0.166201,0.971696,-0.008944,0.002695,0.001662,-0.176366,0.057694,0.036688,0.658361
0.140000,-0.167857,-0.166123,0.971714,-0.010799,0.003310,0.002054,-0.194532,0.065152,0.041873,0.658684
0.150000,-0.167830,-0.166045,0.971731,-0.012835,0.003999,0.002500,-0.212342,0.072770,0.047282,0.658973
0.160000,-0.167774,-0.165894,0.971767,-0.015046,0.004765,0.003001,-0.229703,0.080505,0.052897,0.659231
0.170000,-0.167728,-0.165767,0.971797,-0.017428,0.005610,0.003558,-0.246540,0.088319,0.058702,0.659461
0.180000,-0.167677,-0.165628,0.971829,-0.019976,0.006532,0.004175,-0.262792,0.096178,0.064680,0.659669
