time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.116772,-0.139090,0.983371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.146901
0.010000,-0.116769,-0.139089,0.983371,-0.000003,0.000005,0.000000,-0.000960,0.002068,0.000001,1.146885
0.020000,-0.116766,-0.139087,0.983372,-0.000032,0.000071,0.000000,-0.005374,0.011831,0.000002,1.146724
0.030000,-0.116763,-0.139086,0.983373,-0.000122,0.000268,0.000000,-0.012839,0.028360,0.000005,1.146446
0.040000,-0.116759,-0.139085,0.983373,-0.000300,0.000661,0.000000,-0.022976,0.050778,0.000009,1.146074
0.050000,-0.116756,-0.139083,0.983374,-0.000590,0.001304,0.000000,-0.035427,0.078261,0.000015,1.145627
0.060000,-0.116710,-0.139062,0.983382,-0.001016,0.002244,0.000000,-0.049856,0.110037,0.000021,1.145122
0.070000,-0.116664,-0.139041,0.983391,-0.001594,0.003520,0.000001,-0.065945,0.145381,0.000028,1.144573
0.080000,-0.116618,-0.139020,0.983399,-0.002341,0.005165,0.000001,-0.083398,0.183616,0.000036,1.143993
0.090000,-0.116571,-0.138999,0.983407,-0.003267,0.007203,0.000001,-0.101939,0.224110,0.000045,1.143392
0.100000,-0.116525,-0.138978,0.983416,-0.004384,0.009655,0.000002,-0.121307,0.266276,0.000054,1.142779
0.110000,-0.116380,-0.138912,0.983442,-0.005697,0.012535,0.000002,-0.141261,0.309566,0.000065,1.142161
0.120000,-0.116268,-0.138862,0.983463,-0.007211,0.015851,0.000003,-0.161579,0.353476,0.000076,1.141542
0.130000,-0.116140,-0.138803,0.983486,-0.008930,0.019608,0.000004,-0.182053,0.397540,0.000088,1.140929
0.140000,-0.115945,-0.138714,0.983522,-0.010853,0.023804,0.000005,-0.202492,0.441329,0.000100,1.140324
0.150000,-0.115633,-0.138572,0.983578,-0.012980,0.028435,0.000006,-0.222721,0.484450,0.000113,1.139730
0.160000,-0.115377,-0.138455,0.983625,-0.015307,0.033492,0.000007,-0.242579,0.526544,0.000126,1.139149
0.170000,-0.115031,-0.138297,0.983688,-0.017831,0.038963,0.000009,-0.261919,0.567286,0.000140,1.138583
0.180000,-0.114605,-0.138102,0.983765,-0.020545,0.044834,0.000010,-0.280611,0.606383,0.000155,1.138032
0.190000,-0.114110,-0.137875,0.983854,-0.023441,0.051086,0.000012,-0.298533,0.643570,0.000170,1.137498
0.200000,-0.113555,-0.137620,0.983954,-0.026513,0.057700,0.000013,-0.315580,0.678612,0.000185,1.136980
0.210000,-0.112945,-0.137340,0.984064,-0.029751,0.064653,0.000015,-0.331656,0.711304,0.000200,1.136479
0.220000,-0.112275,-0.137031,0.984183,-0.033143,0.071919,0.000017,-0.346679,0.741463,0.000216,1.135994
0.230000,-0.111535,-0.136690,0.984315,-0.036681,0.079475,0.000020,-0.360577,0.768932,0.000232,1.135526
0.240000,-0.110719,-0.136313,0.984459,-0.040352,0.087290,0.000022,-0.373287,0.793580,0.000249,1.135075
0.250000,-0.109817,-0.135896,0.984618,-0.044143,0.095338,0.000025,-0.384758,0.815296,0.000266,1.134639
0.260000,-0.108832,-0.135439,0.984790,-0.048043,0.103588,0.000027,-0.394947,0.833992,0.000283,1.134219
0.270000,-0.107770,-0.134947,0.984975,-0.052038,0.112009,0.000030,-0.403821,0.849597,0.000300,1.133815
0.280000,-0.106627,-0.134415,0.985172,-0.056116,0.120570,0.000033,-0.411355,0.862062,0.000318,1.133426
0.290000,-0.105399,-0.133844,0.985382,-0.060262,0.129240,0.000037,-0.417531,0.871354,0.000335,1.133052
0.300000,-0.104083,-0.133229,0.985605,-0.064462,0.137988,0.000040,-0.422340,0.877458,0.000353,1.132693
0.310000,-0.102677,-0.132571,0.985841,-0.068704,0.146780,0.000044,-0.425779,0.880373,0.000371,1.132348
0.320000,-0.101185,-0.131872,0.986089,-0.072974,0.155586,0.000048,-0.427851,0.880115,0.000390,1.132018
0.330000,-0.099606,-0.131132,0.986348,-0.077257,0.164373,0.000051,-0.428567,0.876711,0.000408,1.131701
0.340000,-0.097943,-0.130349,0.986619,-0.081541,0.173110,0.000056,-0.427942,0.870202,0.000426,1.131399
0.350000,-0.096195,-0.129525,0.986899,-0.085812,0.181767,0.000060,-0.425996,0.860640,0.000445,1.131111
0.360000,-0.094360,-0.128657,0.987190,-0.090057,0.190314,0.000065,-0.422756,0.848090,0.000464,1.130836
0.370000,-0.092436,-0.127746,0.987490,-0.094263,0.198720,0.000069,-0.418251,0.832623,0.000482,1.130574
0.380000,-0.090429,-0.126793,0.987799,-0.098418,0.206957,0.000074,-0.412516,0.814324,0.000501,1.130326
0.390000,-0.088344,-0.125801,0.988114,-0.102510,0.214998,0.000079,-0.405588,0.793281,0.000520,1.130091
0.400000,-0.086186,-0.124770,0.988435,-0.106526,0.222815,0.000085,-0.397508,0.769594,0.000539,1.129868
0.410000,-0.083950,-0.123699,0.988762,-0.110456,0.230382,0.000090,-0.388322,0.743366,0.000558,1.129658
0.420000,-0.081631,-0.122586,0.989095,-0.114289,0.237674,0.000096,-0.378074,0.714709,0.000578,1.129460
0.430000,-0.079239,-0.121435,0.989432,-0.118015,0.244668,0.000102,-0.366816,0.683739,0.000597,1.129274
0.440000,-0.076782,-0.120248,0.989770,-0.121622,0.251342,0.000108,-0.354598,0.650575,0.000616,1.129100
0.450000,-0.074270,-0.119030,0.990109,-0.125104,0.257673,0.000114,-0.341473,0.615344,0.000635,1.128937
0.460000,-0.071695,-0.117777,0.990449,-0.128449,0.263642,0.000120,-0.327496,0.578172,0.000655,1.128784
0.470000,-0.069050,-0.116487,0.990789,-0.131651,0.269231,0.000127,-0.312722,0.539190,0.000674,1.128642
0.480000,-0.066348,-0.115164,0.991128,-0.134701,0.274421,0.000134,-0.297207,0.498530,0.000694,1.128511
0.490000,-0.063601,-0.113813,0.991464,-0.137593,0.279196,0.000141,-0.281011,0.456327,0.000713,1.128388
0.500000,-0.060819,-0.112439,0.991796,-0.140319,0.283543,0.000148,-0.264189,0.412717,0.000733,1.128275
0.510000,-0.057995,-0.111038,0.992123,-0.142875,0.287446,0.000156,-0.246801,0.367834,0.000752,1.128171
0.520000,-0.055120,-0.109606,0.992446,-0.145254,0.290896,0.000163,-0.228904,0.321816,0.000772,1.128075
0.530000,-0.052208,-0.108150,0.992763,-0.147451,0.293879,0.000171,-0.210556,0.274797,0.000791,1.127987
0.540000,-0.049273,-0.106674,0.993072,-0.149463,0.296389,0.000179,-0.191815,0.226913,0.000811,1.127905
0.550000,-0.046329,-0.105184,0.993373,-0.151286,0.298415,0.000187,-0.172738,0.178298,0.000831,1.127831
0.560000,-0.043365,-0.103677,0.993665,-0.152917,0.299952,0.000196,-0.153381,0.129084,0.000850,1.127763
0.570000,-0.040373,-0.102148,0.993950,-0.154353,0.300995,0.000204,-0.133800,0.079402,0.000870,1.127700
0.580000,-0.037368,-0.100603,0.994225,-0.155593,0.301539,0.000213,-0.114050,0.029381,0.000890,1.127642
0.590000,-0.034364,-0.099049,0.994489,-0.156634,0.301582,0.000222,-0.094184,-0.020855,0.000909,1.127589
0.600000,-0.031376,-0.097491,0.994742,-0.157476,0.301121,0.000231,-0.074254,-0.071181,0.000929,1.127540
0.610000,-0.028395,-0.095925,0.994983,-0.158119,0.300158,0.000241,-0.054312,-0.121477,0.000949,1.127495
0.620000,-0.025410,-0.094347,0.995215,-0.158562,0.298692,0.000250,-0.034407,-0.171627,0.000969,1.127452
0.630000,-0.022436,-0.092764,0.995435,-0.158807,0.296726,0.000260,-0.014586,-0.221515,0.000988,1.127413
0.640000,-0.019489,-0.091180,0.995644,-0.158854,0.294263,0.000270,0.005103,-0.271033,0.001008,1.127375
0.650000,-0.016582,-0.089603,0.995840,-0.158705,0.291307,0.000280,0.024616,-0.320074,0.001028,1.127338
0.660000,-0.013708,-0.088028,0.996024,-0.158362,0.287863,0.000291,0.043910,-0.368536,0.001048,1.127303
0.670000,-0.010855,-0.086451,0.996197,-0.157828,0.283938,0.000301,0.062944,-0.416320,0.001067,1.127268
0.680000,-0.008038,-0.084879,0.996359,-0.157104,0.279539,0.000312,0.081678,-0.463332,0.001087,1.127234
0.690000,-0.005271,-0.083316,0.996509,-0.156195,0.274674,0.000323,0.100074,-0.509483,0.001107,1.127199
0.700000,-0.002568,-0.081768,0.996648,-0.155104,0.269352,0.000334,0.118098,-0.554686,0.001127,1.127164
0.710000,0.000079,-0.080232,0.996776,-0.153835,0.263583,0.000345,0.135716,-0.598862,0.001146,1.127128
0.720000,0.002680,-0.078704,0.996894,-0.152391,0.257378,0.000357,0.152895,-0.641933,0.001166,1.127090
0.730000,0.005222,-0.077189,0.997003,-0.150778,0.250748,0.000369,0.169607,-0.683828,0.001186,1.127051
0.740000,0.007692,-0.075693,0.997102,-0.149000,0.243705,0.000381,0.185822,-0.724479,0.001205,1.127010
0.750000,0.010078,-0.074219,0.997191,-0.147063,0.236263,0.000393,0.201516,-0.763824,0.001225,1.126967
0.760000,0.012388,-0.072766,0.997272,-0.144972,0.228433,0.000405,0.216665,-0.801805,0.001245,1.126922
0.770000,0.014628,-0.071331,0.997345,-0.142732,0.220231,0.000418,0.231246,-0.838367,0.001264,1.126874
0.780000,0.016790,-0.069916,0.997412,-0.140349,0.211670,0.000430,0.245240,-0.873462,0.001284,1.126823
0.790000,0.018862,-0.068527,0.997471,-0.137829,0.202766,0.000443,0.258629,-0.907046,0.001304,1.126769
0.800000,0.020833,-0.067167,0.997524,-0.135178,0.193534,0.000457,0.271397,-0.939078,0.001323,1.126713
0.810000,0.022710,-0.065835,0.997572,-0.132403,0.183990,0.000470,0.283528,-0.969523,0.001343,1.126653
0.820000,0.024498,-0.064528,0.997615,-0.129510,0.174149,0.000483,0.295011,-0.998350,0.001362,1.126589
0.830000,0.026191,-0.063248,0.997654,-0.126505,0.164028,0.000497,0.305835,-1.025531,0.001381,1.126523
0.840000,0.027780,-0.062000,0.997689,-0.123395,0.153644,0.000511,0.315992,-1.051045,0.001401,1.126453
0.850000,0.029256,-0.060786,0.997722,-0.120187,0.143013,0.000525,0.325473,-1.074872,0.001420,1.126380
0.860000,0.030624,-0.059605,0.997752,-0.116888,0.132152,0.000539,0.334274,-1.096998,0.001440,1.126304
0.870000,0.031889,-0.058455,0.997781,-0.113504,0.121078,0.000554,0.342390,-1.117412,0.001459,1.126225
0.880000,0.033045,-0.057338,0.997808,-0.110042,0.109809,0.000569,0.349819,-1.136108,0.001478,1.126142
0.890000,0.034087,-0.056257,0.997834,-0.106509,0.098361,0.000583,0.356561,-1.153082,0.001497,1.126057
0.900000,0.035009,-0.055212,0.997861,-0.102913,0.086753,0.000599,0.362616,-1.168335,0.001516,1.125968
0.910000,0.035813,-0.054205,0.997887,-0.099259,0.075000,0.000614,0.367986,-1.181871,0.001535,1.125878
0.920000,0.036503,-0.053232,0.997915,-0.095555,0.063121,0.000629,0.372674,-1.193697,0.001554,1.125784
0.930000,0.037075,-0.052297,0.997943,-0.091808,0.051132,0.000645,0.376686,-1.203825,0.001573,1.125689
0.940000,0.037527,-0.051398,0.997973,-0.088024,0.039050,0.000661,0.380027,-1.212267,0.001591,1.125591
0.950000,0.037856,-0.050539,0.998004,-0.084210,0.026892,0.000677,0.382705,-1.219040,0.001610,1.125492
0.960000,0.038062,-0.049718,0.998038,-0.080372,0.014674,0.000693,0.384728,-1.224163,0.001629,1.125392
0.970000,0.038147,-0.048935,0.998073,-0.076517,0.002414,0.000709,0.386106,-1.227660,0.001647,1.125290
0.980000,0.038111,-0.048190,0.998111,-0.072652,-0.009874,0.000726,0.386849,-1.229554,0.001665,1.125188
0.990000,0.037952,-0.047484,0.998151,-0.068782,-0.022172,0.000743,0.386968,-1.229872,0.001684,1.125086
1.000000,0.037671,-0.046816,0.998193,-0.064914,-0.034466,0.000760,0.386477,-1.228645,0.001702,1.124983
1.010000,0.037266,-0.046187,0.998237,-0.061055,-0.046740,0.000777,0.385389,-1.225903,0.001720,1.124881
1.020000,0.036737,-0.045597,0.998284,-0.057209,-0.058980,0.000794,0.383718,-1.221679,0.001738,1.124780
1.030000,0.036087,-0.045045,0.998333,-0.053382,-0.071169,0.000811,0.381478,-1.216010,0.001755,1.124679
1.040000,0.035316,-0.044530,0.998384,-0.049581,-0.083295,0.000829,0.378686,-1.208932,0.001773,1.124581
