time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.972075,0.769041,-1.343117,-0.003147,0.005841,0.006890,-0.022801,0.041173,-0.062813,-0.757299,1.875290,-2.269622,43.585944,-17.138116,77.032553,0.004170,0.002309,0.000000,0.188982,0.076174,-0.000000
0.010000,-2.972106,0.769099,-1.343048,-0.003375,0.006253,0.006261,-0.030374,0.059926,-0.085509,-0.321440,1.703909,-1.499296,89.305351,-71.487267,163.048630,0.006056,0.003069,0.000000,0.171265,0.032017,-0.000000
0.020000,-2.972143,0.769166,-1.342992,-0.003754,0.007040,0.005179,-0.029229,0.075251,-0.092799,1.028808,0.445545,0.991351,122.598972,-115.246558,193.630650,0.007599,0.002952,0.000000,0.045752,-0.103591,0.000000
0.030000,-2.972182,0.769240,-1.342944,-0.003959,0.007758,0.004405,-0.009797,0.068837,-0.065682,2.130540,-0.601022,2.373317,72.613660,-48.637683,38.203311,0.006970,0.000992,0.000000,-0.059179,-0.215492,-0.000000
0.040000,-2.972222,0.769321,-1.342904,-0.003950,0.008416,0.003866,0.013381,0.063231,-0.045333,2.481081,-0.527209,1.755417,32.707089,6.711000,-56.271088,0.006416,-0.001358,0.000000,-0.052352,-0.251986,-0.000000
0.050000,-2.972261,0.769408,-1.342867,-0.003692,0.009023,0.003499,0.039824,0.058293,-0.030574,2.784681,-0.466802,1.247895,28.146704,5.432016,-45.935210,0.005924,-0.004047,0.000000,-0.046690,-0.283483,-0.000000
0.060000,-2.972296,0.769501,-1.342834,-0.003154,0.009582,0.003254,0.069075,0.053895,-0.020375,3.044015,-0.418568,0.836713,23.850883,4.273526,-36.957733,0.005482,-0.007027,0.000000,-0.042122,-0.310232,-0.000000
0.070000,-2.972324,0.769600,-1.342802,-0.002310,0.010100,0.003091,0.100704,0.049921,-0.013840,3.261699,-0.381331,0.508741,19.813950,3.229797,-29.247900,0.005081,-0.010251,0.000000,-0.038568,-0.332510,0.000000
0.080000,-2.972342,0.769703,-1.342772,-0.001140,0.010581,0.002977,0.134309,0.046268,-0.010200,3.440294,-0.353972,0.251755,16.030274,2.295077,-22.714937,0.004711,-0.013676,0.000000,-0.035943,-0.350609,0.000000
0.090000,-2.972346,0.769811,-1.342742,0.000376,0.011026,0.002887,0.169510,0.042842,-0.008805,3.582304,-0.335430,0.054442,12.494151,1.463626,-17.268082,0.004363,-0.017262,0.000000,-0.034160,-0.364825,-0.000000
0.100000,-2.972334,0.769924,-1.342714,0.002251,0.011438,0.002801,0.205955,0.039560,-0.009111,3.690177,-0.324700,-0.093607,9.199853,0.729705,-12.816577,0.004028,-0.020972,0.000000,-0.033130,-0.375448,0.000000
0.110000,-2.972301,0.770040,-1.342686,0.004495,0.011817,0.002705,0.243314,0.036348,-0.010677,3.766302,-0.320836,-0.201890,6.141775,0.087578,-9.269653,0.003700,-0.024771,0.000000,-0.032770,-0.382760,-0.000000
