time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.143265,0.088685,0.985703,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.818622
0.010000,0.143264,0.088686,0.985703,-0.000002,-0.000002,-0.000000,-0.000468,-0.000833,-0.000153,0.818618
0.020000,0.143262,0.088687,0.985703,-0.000016,-0.000034,-0.000004,-0.002654,-0.005875,-0.000601,0.818714
0.030000,0.143260,0.088687,0.985703,-0.000061,-0.000135,-0.000013,-0.006360,-0.014489,-0.001345,0.818888
0.040000,0.143259,0.088688,0.985704,-0.000149,-0.000338,-0.000032,-0.011400,-0.026096,-0.002387,0.819119
0.050000,0.143257,0.088689,0.985704,-0.000293,-0.000669,-0.000062,-0.017603,-0.040168,-0.003724,0.819394
0.060000,0.143234,0.088699,0.985706,-0.000505,-0.001152,-0.000107,-0.024812,-0.056230,-0.005357,0.819702
0.070000,0.143210,0.088709,0.985709,-0.000793,-0.001802,-0.000170,-0.032881,-0.073849,-0.007282,0.820034
0.080000,0.143187,0.088719,0.985711,-0.001166,-0.002635,-0.000254,-0.041680,-0.092636,-0.009497,0.820386
0.090000,0.143163,0.088729,0.985714,-0.001630,-0.003660,-0.000361,-0.051088,-0.112239,-0.011998,0.820753
0.100000,0.143140,0.088739,0.985716,-0.002190,-0.004884,-0.000495,-0.060998,-0.132340,-0.014780,0.821135
0.110000,0.143052,0.088779,0.985725,-0.002852,-0.006309,-0.000657,-0.071311,-0.152654,-0.017840,0.821528
0.120000,0.142964,0.088818,0.985735,-0.003618,-0.007938,-0.000852,-0.081941,-0.172925,-0.021172,0.821934
0.130000,0.142875,0.088858,0.985744,-0.004492,-0.009769,-0.001082,-0.092811,-0.192923,-0.024770,0.822353
0.140000,0.142787,0.088897,0.985753,-0.005476,-0.011797,-0.001349,-0.103851,-0.212443,-0.028628,0.822784
0.150000,0.142699,0.088937,0.985762,-0.006570,-0.014017,-0.001655,-0.115002,-0.231301,-0.032740,0.823229
0.160000,0.142527,0.089017,0.985780,-0.007776,-0.016421,-0.002004,-0.126213,-0.249334,-0.037099,0.823687
0.170000,0.142383,0.089083,0.985795,-0.009095,-0.019001,-0.002398,-0.137438,-0.266397,-0.041698,0.824160
0.180000,0.142225,0.089156,0.985811,-0.010525,-0.021747,-0.002839,-0.148639,-0.282364,-0.046531,0.824647
0.190000,0.142011,0.089257,0.985833,-0.012068,-0.024645,-0.003329,-0.159784,-0.297120,-0.051591,0.825149
0.200000,0.141699,0.089407,0.985864,-0.013721,-0.027685,-0.003871,-0.170846,-0.310567,-0.056869,0.825665
0.210000,0.141476,0.089517,0.985886,-0.015485,-0.030853,-0.004467,-0.181805,-0.322619,-0.062358,0.826195
0.220000,0.141168,0.089667,0.985917,-0.017357,-0.034134,-0.005119,-0.192643,-0.333203,-0.068051,0.826739
0.230000,0.140797,0.089849,0.985953,-0.019337,-0.037513,-0.005829,-0.203347,-0.342256,-0.073940,0.827297
0.240000,0.140385,0.090056,0.985993,-0.021424,-0.040974,-0.006599,-0.213906,-0.349723,-0.080017,0.827867
0.250000,0.139954,0.090277,0.986034,-0.023615,-0.044502,-0.007430,-0.224315,-0.355562,-0.086274,0.828450
0.260000,0.139503,0.090512,0.986076,-0.025910,-0.048080,-0.008325,-0.234569,-0.359735,-0.092704,0.829044
0.270000,0.139019,0.090766,0.986121,-0.028306,-0.051692,-0.009285,-0.244668,-0.362215,-0.099298,0.829649
0.280000,0.138500,0.091042,0.986169,-0.030803,-0.055319,-0.010311,-0.254612,-0.362979,-0.106048,0.830265
0.290000,0.137947,0.091343,0.986219,-0.033398,-0.058946,-0.011406,-0.264405,-0.362014,-0.112947,0.830890
0.300000,0.137361,0.091671,0.986270,-0.036090,-0.062554,-0.012571,-0.274052,-0.359310,-0.119986,0.831524
0.310000,0.136738,0.092024,0.986324,-0.038879,-0.066127,-0.013806,-0.283556,-0.354864,-0.127157,0.832166
0.320000,0.136080,0.092401,0.986379,-0.041761,-0.069646,-0.015114,-0.292927,-0.348676,-0.134453,0.832815
0.330000,0.135389,0.092804,0.986437,-0.044737,-0.073095,-0.016496,-0.302172,-0.340753,-0.141865,0.833471
0.340000,0.134667,0.093237,0.986495,-0.047804,-0.076455,-0.017952,-0.311300,-0.331105,-0.149386,0.834133
0.350000,0.133918,0.093700,0.986553,-0.050962,-0.079711,-0.019484,-0.320319,-0.319746,-0.157008,0.834800
0.360000,0.133137,0.094193,0.986611,-0.054210,-0.082845,-0.021092,-0.329240,-0.306694,-0.164722,0.835472
0.370000,0.132323,0.094715,0.986671,-0.057547,-0.085840,-0.022778,-0.338072,-0.291970,-0.172521,0.836148
0.380000,0.131480,0.095267,0.986731,-0.060971,-0.088679,-0.024543,-0.346825,-0.275599,-0.180398,0.836827
0.390000,0.130616,0.095851,0.986789,-0.064483,-0.091347,-0.026387,-0.355510,-0.257606,-0.188344,0.837509
0.400000,0.129733,0.096471,0.986845,-0.068081,-0.093826,-0.028310,-0.364136,-0.238023,-0.196352,0.838194
0.410000,0.128828,0.097125,0.986899,-0.071766,-0.096102,-0.030314,-0.372712,-0.216881,-0.204414,0.838881
0.420000,0.127896,0.097811,0.986953,-0.075535,-0.098159,-0.032398,-0.381248,-0.194215,-0.212522,0.839568
0.430000,0.126946,0.098531,0.987004,-0.079390,-0.099981,-0.034564,-0.389751,-0.170063,-0.220669,0.840256
0.440000,0.125985,0.099288,0.987051,-0.083330,-0.101555,-0.036812,-0.398231,-0.144462,-0.228848,0.840945
0.450000,0.125020,0.100084,0.987093,-0.087355,-0.102866,-0.039141,-0.406694,-0.117454,-0.237051,0.841633
0.460000,0.124045,0.100918,0.987131,-0.091464,-0.103900,-0.041553,-0.415147,-0.089082,-0.245271,0.842320
0.470000,0.123055,0.101788,0.987166,-0.095658,-0.104643,-0.044047,-0.423596,-0.059390,-0.253499,0.843006
0.480000,0.122059,0.102696,0.987196,-0.099936,-0.105084,-0.046623,-0.432046,-0.028423,-0.261730,0.843690
0.490000,0.121068,0.103645,0.987218,-0.104299,-0.105208,-0.049282,-0.440500,0.003770,-0.269955,0.844371
0.500000,0.120090,0.104637,0.987233,-0.108746,-0.105004,-0.052022,-0.448963,0.037140,-0.278167,0.845050
0.510000,0.119119,0.105671,0.987241,-0.113278,-0.104462,-0.054845,-0.457435,0.071637,-0.286360,0.845725
0.520000,0.118147,0.106744,0.987242,-0.117895,-0.103568,-0.057749,-0.465918,0.107209,-0.294525,0.846396
0.530000,0.117187,0.107860,0.987235,-0.122596,-0.102314,-0.060735,-0.474412,0.143802,-0.302655,0.847064
0.540000,0.116249,0.109021,0.987219,-0.127383,-0.100689,-0.063802,-0.482916,0.181363,-0.310744,0.847726
0.550000,0.115344,0.110228,0.987191,-0.132255,-0.098684,-0.066950,-0.491427,0.219835,-0.318784,0.848384
0.560000,0.114465,0.111481,0.987152,-0.137211,-0.096290,-0.070178,-0.499942,0.259162,-0.326767,0.849035
0.570000,0.113604,0.112777,0.987105,-0.142253,-0.093498,-0.073485,-0.508456,0.299286,-0.334687,0.849681
0.580000,0.112774,0.114120,0.987045,-0.147380,-0.090301,-0.076871,-0.516963,0.340147,-0.342536,0.850320
0.590000,0.111986,0.115511,0.986973,-0.152592,-0.086693,-0.080335,-0.525456,0.381687,-0.350307,0.850953
0.600000,0.111255,0.116953,0.986886,-0.157889,-0.082666,-0.083877,-0.533928,0.423843,-0.357992,0.851578
0.610000,0.110570,0.118444,0.986785,-0.163271,-0.078214,-0.087495,-0.542368,0.466553,-0.365585,0.852196
0.620000,0.109924,0.119983,0.986672,-0.168736,-0.073333,-0.091188,-0.550766,0.509755,-0.373077,0.852805
0.630000,0.109329,0.121572,0.986543,-0.174286,-0.068018,-0.094956,-0.559110,0.553385,-0.380462,0.853406
0.640000,0.108801,0.123212,0.986398,-0.179918,-0.062264,-0.098797,-0.567387,0.597377,-0.387731,0.853998
0.650000,0.108351,0.124907,0.986234,-0.185633,-0.056069,-0.102710,-0.575583,0.641667,-0.394878,0.854581
0.660000,0.107972,0.126654,0.986053,-0.191430,-0.049430,-0.106694,-0.583683,0.686188,-0.401894,0.855155
0.670000,0.107653,0.128453,0.985855,-0.197306,-0.042345,-0.110748,-0.591671,0.730872,-0.408772,0.855718
0.680000,0.107409,0.130305,0.985639,-0.203262,-0.034812,-0.114869,-0.599529,0.775653,-0.415504,0.856271
0.690000,0.107254,0.132211,0.985402,-0.209296,-0.026832,-0.119057,-0.607238,0.820460,-0.422082,0.856813
0.700000,0.107201,0.134174,0.985142,-0.215407,-0.018403,-0.123310,-0.614780,0.865226,-0.428498,0.857345
0.710000,0.107242,0.136193,0.984861,-0.221591,-0.009528,-0.127627,-0.622134,0.909880,-0.434744,0.857865
0.720000,0.107368,0.138267,0.984558,-0.227849,-0.000206,-0.132005,-0.629279,0.954353,-0.440812,0.858373
0.730000,0.107591,0.140396,0.984232,-0.234176,0.009558,-0.136442,-0.636192,0.998573,-0.446694,0.858869
0.740000,0.107927,0.142581,0.983881,-0.240572,0.019764,-0.140938,-0.642851,1.042470,-0.452382,0.859353
