time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.186958,0.075579,0.979456,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.867771
0.010000,-0.186957,0.075580,0.979456,-0.000001,0.000002,-0.000000,-0.000739,0.000701,-0.000172,0.867759
0.020000,-0.186955,0.075582,0.979456,-0.000033,0.000026,-0.000008,-0.005842,0.004243,-0.001431,0.867915
0.030000,-0.186954,0.075584,0.979457,-0.000136,0.000097,-0.000033,-0.014601,0.010258,-0.003594,0.868198
0.040000,-0.186953,0.075585,0.979457,-0.000341,0.000240,-0.000084,-0.026385,0.018405,-0.006501,0.868572
0.050000,-0.186952,0.075587,0.979457,-0.000677,0.000473,-0.000167,-0.040632,0.028366,-0.010008,0.869012
0.060000,-0.186935,0.075612,0.979458,-0.001165,0.000813,-0.000287,-0.056846,0.039850,-0.013989,0.869498
0.070000,-0.186918,0.075637,0.979459,-0.001823,0.001275,-0.000449,-0.074585,0.052586,-0.018332,0.870014
0.080000,-0.186901,0.075662,0.979461,-0.002664,0.001870,-0.000655,-0.093464,0.066327,-0.022938,0.870549
0.090000,-0.186884,0.075686,0.979462,-0.003698,0.002606,-0.000909,-0.113140,0.080844,-0.027722,0.871098
0.100000,-0.186866,0.075711,0.979464,-0.004931,0.003490,-0.001211,-0.133314,0.095929,-0.032607,0.871655
0.110000,-0.186801,0.075805,0.979469,-0.006367,0.004527,-0.001562,-0.153726,0.111390,-0.037527,0.872218
0.120000,-0.186735,0.075898,0.979474,-0.008007,0.005720,-0.001962,-0.174148,0.127054,-0.042424,0.872785
0.130000,-0.186669,0.075992,0.979479,-0.009851,0.007069,-0.002410,-0.194383,0.142762,-0.047247,0.873357
0.140000,-0.186603,0.076085,0.979485,-0.011895,0.008575,-0.002906,-0.214261,0.158370,-0.051952,0.873934
0.150000,-0.186538,0.076178,0.979490,-0.014136,0.010237,-0.003449,-0.233637,0.173749,-0.056502,0.874518
0.160000,-0.186407,0.076361,0.979501,-0.016567,0.012050,-0.004036,-0.252385,0.188780,-0.060862,0.875109
0.170000,-0.186298,0.076513,0.979509,-0.019183,0.014011,-0.004666,-0.270403,0.203357,-0.065006,0.875709
0.180000,-0.186178,0.076681,0.979519,-0.021974,0.016116,-0.005336,-0.287601,0.217384,-0.068910,0.876319
0.190000,-0.186015,0.076908,0.979532,-0.024932,0.018358,-0.006043,-0.303908,0.230776,-0.072551,0.876939
0.200000,-0.185774,0.077241,0.979552,-0.028050,0.020730,-0.006786,-0.319265,0.243454,-0.075915,0.877571
0.210000,-0.185600,0.077480,0.979566,-0.031315,0.023225,-0.007561,-0.333627,0.255352,-0.078986,0.878213
0.220000,-0.185360,0.077809,0.979585,-0.034719,0.025834,-0.008365,-0.346959,0.266405,-0.081752,0.878868
0.230000,-0.185070,0.078206,0.979608,-0.038251,0.028550,-0.009195,-0.359237,0.276559,-0.084207,0.879534
0.240000,-0.184746,0.078648,0.979634,-0.041901,0.031363,-0.010048,-0.370447,0.285764,-0.086342,0.880211
0.250000,-0.184403,0.079115,0.979661,-0.045657,0.034262,-0.010921,-0.380580,0.293976,-0.088153,0.880900
0.260000,-0.184042,0.079604,0.979690,-0.049509,0.037239,-0.011810,-0.389635,0.301157,-0.089636,0.881598
0.270000,-0.183653,0.080131,0.979720,-0.053447,0.040282,-0.012713,-0.397619,0.307271,-0.090791,0.882307
0.280000,-0.183233,0.080697,0.979752,-0.057459,0.043381,-0.013625,-0.404543,0.312289,-0.091617,0.883025
0.290000,-0.182783,0.081304,0.979786,-0.061534,0.046524,-0.014544,-0.410424,0.316186,-0.092115,0.883752
0.300000,-0.182299,0.081955,0.979822,-0.065664,0.049701,-0.015466,-0.415282,0.318938,-0.092287,0.884486
0.310000,-0.181782,0.082649,0.979859,-0.069837,0.052900,-0.016389,-0.419142,0.320526,-0.092136,0.885228
0.320000,-0.181234,0.083385,0.979899,-0.074044,0.056108,-0.017308,-0.422030,0.320933,-0.091666,0.885976
0.330000,-0.180653,0.084163,0.979939,-0.078275,0.059314,-0.018221,-0.423978,0.320147,-0.090883,0.886731
0.340000,-0.180041,0.084984,0.979981,-0.082520,0.062507,-0.019125,-0.425019,0.318155,-0.089790,0.887490
0.350000,-0.179397,0.085848,0.980024,-0.086772,0.065674,-0.020016,-0.425188,0.314950,-0.088394,0.888254
0.360000,-0.178721,0.086756,0.980067,-0.091021,0.068802,-0.020892,-0.424520,0.310525,-0.086701,0.889022
0.370000,-0.178011,0.087708,0.980112,-0.095260,0.071880,-0.021749,-0.423055,0.304875,-0.084718,0.889792
0.380000,-0.177271,0.088702,0.980157,-0.099480,0.074896,-0.022585,-0.420831,0.297998,-0.082452,0.890566
0.390000,-0.176502,0.089738,0.980201,-0.103674,0.077836,-0.023397,-0.417888,0.289893,-0.079911,0.891341
0.400000,-0.175706,0.090816,0.980245,-0.107836,0.080690,-0.024182,-0.414268,0.280561,-0.077102,0.892118
0.410000,-0.174880,0.091935,0.980288,-0.111958,0.083443,-0.024938,-0.410012,0.270004,-0.074033,0.892896
0.420000,-0.174024,0.093098,0.980331,-0.116034,0.086086,-0.025662,-0.405160,0.258227,-0.070711,0.893674
0.430000,-0.173141,0.094302,0.980372,-0.120059,0.088604,-0.026352,-0.399755,0.245234,-0.067146,0.894451
0.440000,-0.172234,0.095544,0.980411,-0.124027,0.090986,-0.027004,-0.393838,0.231033,-0.063346,0.895228
0.450000,-0.171309,0.096825,0.980448,-0.127934,0.093221,-0.027618,-0.387451,0.215631,-0.059318,0.896004
0.460000,-0.170360,0.098145,0.980482,-0.131775,0.095295,-0.028190,-0.380633,0.199038,-0.055071,0.896777
0.470000,-0.169385,0.099504,0.980514,-0.135545,0.097198,-0.028719,-0.373427,0.181266,-0.050615,0.897549
