time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.174335,-0.105807,0.978985,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.635380
0.010000,0.174335,-0.105805,0.978986,-0.000004,-0.000002,0.000002,-0.001057,-0.000137,0.000625,0.635397
0.020000,0.174335,-0.105803,0.978986,-0.000039,-0.000001,0.000022,-0.006213,0.000185,0.003642,0.635457
0.030000,0.174335,-0.105801,0.978986,-0.000143,0.000005,0.000084,-0.014958,0.000799,0.008765,0.635556
0.040000,0.174336,-0.105799,0.978986,-0.000350,0.000019,0.000205,-0.026818,0.001569,0.015734,0.635691
0.050000,0.174336,-0.105797,0.978986,-0.000689,0.000040,0.000405,-0.041349,0.002382,0.024314,0.635860
0.060000,0.174339,-0.105770,0.978989,-0.001186,0.000068,0.000698,-0.058142,0.003152,0.034289,0.636059
0.070000,0.174342,-0.105744,0.978991,-0.001860,0.000104,0.001096,-0.076819,0.003810,0.045467,0.636284
0.080000,0.174344,-0.105717,0.978993,-0.002729,0.000145,0.001612,-0.097032,0.004303,0.057673,0.636533
0.090000,0.174347,-0.105690,0.978996,-0.003807,0.000190,0.002254,-0.118463,0.004592,0.070750,0.636801
0.100000,0.174350,-0.105663,0.978998,-0.005104,0.000236,0.003030,-0.140823,0.004648,0.084556,0.637085
0.110000,0.174359,-0.105559,0.979008,-0.006628,0.000282,0.003948,-0.163848,0.004451,0.098962,0.637384
0.120000,0.174369,-0.105455,0.979017,-0.008384,0.000325,0.005012,-0.187303,0.003990,0.113855,0.637694
0.130000,0.174378,-0.105351,0.979027,-0.010376,0.000361,0.006227,-0.210976,0.003257,0.129132,0.638013
0.140000,0.174387,-0.105247,0.979036,-0.012605,0.000389,0.007596,-0.234676,0.002250,0.144702,0.638339
0.150000,0.174397,-0.105143,0.979046,-0.015070,0.000405,0.009122,-0.258235,0.000969,0.160482,0.638672
0.160000,0.174413,-0.104934,0.979065,-0.017770,0.000408,0.010807,-0.281507,-0.000581,0.176399,0.639009
0.170000,0.174427,-0.104761,0.979081,-0.020700,0.000393,0.012651,-0.304360,-0.002396,0.192389,0.639350
0.180000,0.174441,-0.104571,0.979099,-0.023856,0.000359,0.014655,-0.326681,-0.004468,0.208393,0.639695
0.190000,0.174460,-0.104309,0.979124,-0.027233,0.000303,0.016819,-0.348373,-0.006788,0.224361,0.640043
0.200000,0.174486,-0.103922,0.979160,-0.030822,0.000223,0.019142,-0.369349,-0.009349,0.240247,0.640393
0.210000,0.174503,-0.103639,0.979187,-0.034618,0.000115,0.021624,-0.389542,-0.012141,0.256011,0.640746
0.220000,0.174527,-0.103252,0.979224,-0.038611,-0.000021,0.024262,-0.408885,-0.015151,0.271619,0.641101
0.230000,0.174555,-0.102784,0.979268,-0.042793,-0.000188,0.027056,-0.427327,-0.018367,0.287039,0.641459
0.240000,0.174584,-0.102257,0.979318,-0.047155,-0.000389,0.030003,-0.444825,-0.021776,0.302244,0.641818
0.250000,0.174612,-0.101696,0.979372,-0.051687,-0.000624,0.033100,-0.461343,-0.025365,0.317212,0.642179
0.260000,0.174640,-0.101102,0.979428,-0.056379,-0.000897,0.036346,-0.476851,-0.029121,0.331922,0.642542
0.270000,0.174668,-0.100461,0.979489,-0.061221,-0.001207,0.039738,-0.491329,-0.033029,0.346356,0.642906
0.280000,0.174697,-0.099767,0.979555,-0.066202,-0.001558,0.043272,-0.504757,-0.037073,0.360499,0.643272
0.290000,0.174725,-0.099017,0.979626,-0.071313,-0.001949,0.046947,-0.517126,-0.041240,0.374339,0.643639
0.300000,0.174751,-0.098205,0.979703,-0.076541,-0.002383,0.050758,-0.528425,-0.045514,0.387866,0.644007
0.310000,0.174776,-0.097334,0.979785,-0.081878,-0.002860,0.054703,-0.538653,-0.049880,0.401069,0.644375
0.320000,0.174801,-0.096407,0.979873,-0.087311,-0.003381,0.058779,-0.547807,-0.054322,0.413942,0.644745
0.330000,0.174824,-0.095420,0.979965,-0.092830,-0.003946,0.062981,-0.555890,-0.058824,0.426480,0.645114
0.340000,0.174845,-0.094370,0.980063,-0.098425,-0.004557,0.067307,-0.562906,-0.063370,0.438677,0.645484
0.350000,0.174861,-0.093255,0.980167,-0.104085,-0.005214,0.071754,-0.568863,-0.067943,0.450530,0.645853
0.360000,0.174874,-0.092076,0.980276,-0.109799,-0.005916,0.076317,-0.573768,-0.072529,0.462037,0.646223
0.370000,0.174885,-0.090834,0.980390,-0.115557,-0.006664,0.080993,-0.577633,-0.077109,0.473196,0.646591
0.380000,0.174892,-0.089527,0.980509,-0.121349,-0.007458,0.085780,-0.580468,-0.081668,0.484006,0.646958
0.390000,0.174894,-0.088156,0.980633,-0.127163,-0.008298,0.090672,-0.582286,-0.086190,0.494468,0.647325
0.400000,0.174889,-0.086717,0.980762,-0.132991,-0.009182,0.095668,-0.583100,-0.090656,0.504581,0.647690
0.410000,0.174877,-0.085212,0.980896,-0.138822,-0.010111,0.100763,-0.582925,-0.095052,0.514346,0.648053
0.420000,0.174861,-0.083640,0.981034,-0.144646,-0.011083,0.105954,-0.581773,-0.099360,0.523765,0.648415
0.430000,0.174839,-0.082002,0.981176,-0.150454,-0.012097,0.111237,-0.579662,-0.103563,0.532839,0.648774
0.440000,0.174808,-0.080299,0.981323,-0.156236,-0.013154,0.116609,-0.576604,-0.107645,0.541570,0.649131
0.450000,0.174767,-0.078530,0.981473,-0.161983,-0.014250,0.122067,-0.572616,-0.111589,0.549961,0.649485
0.460000,0.174717,-0.076694,0.981627,-0.167686,-0.015385,0.127607,-0.567712,-0.115378,0.558015,0.649836
0.470000,0.174660,-0.074791,0.981784,-0.173334,-0.016557,0.133226,-0.561907,-0.118996,0.565732,0.650185
0.480000,0.174593,-0.072823,0.981944,-0.178921,-0.017764,0.138921,-0.555216,-0.122426,0.573117,0.650530
0.490000,0.174515,-0.070791,0.982107,-0.184436,-0.019005,0.144688,-0.547653,-0.125652,0.580172,0.650871
0.500000,0.174424,-0.068698,0.982271,-0.189871,-0.020276,0.150523,-0.539233,-0.128656,0.586899,0.651209
0.510000,0.174321,-0.066540,0.982438,-0.195218,-0.021577,0.156425,-0.529968,-0.131424,0.593303,0.651543
0.520000,0.174207,-0.064316,0.982606,-0.200467,-0.022904,0.162388,-0.519872,-0.133938,0.599384,0.651872
0.530000,0.174081,-0.062031,0.982776,-0.205612,-0.024255,0.168411,-0.508958,-0.136182,0.605148,0.652198
0.540000,0.173941,-0.059686,0.982946,-0.210644,-0.025627,0.174490,-0.497237,-0.138140,0.610595,0.652518
0.550000,0.173785,-0.057286,0.983116,-0.215554,-0.027017,0.180622,-0.484723,-0.139797,0.615729,0.652834
0.560000,0.173614,-0.054826,0.983286,-0.220336,-0.028422,0.186804,-0.471425,-0.141136,0.620553,0.653144
0.570000,0.173430,-0.052305,0.983456,-0.224980,-0.029838,0.193032,-0.457354,-0.142142,0.625069,0.653450
0.580000,0.173230,-0.049727,0.983625,-0.229480,-0.031263,0.199304,-0.442521,-0.142799,0.629279,0.653750
0.590000,0.173014,-0.047096,0.983793,-0.233828,-0.032693,0.205617,-0.426935,-0.143092,0.633187,0.654044
0.600000,0.172780,-0.044418,0.983958,-0.238016,-0.034124,0.211967,-0.410605,-0.143006,0.636794,0.654333
0.610000,0.172529,-0.041687,0.984122,-0.242038,-0.035552,0.218351,-0.393540,-0.142526,0.640103,0.654615
0.620000,0.172262,-0.038902,0.984283,-0.245885,-0.036973,0.224768,-0.375747,-0.141638,0.643116,0.654891
0.630000,0.171977,-0.036067,0.984441,-0.249550,-0.038383,0.231213,-0.357234,-0.140327,0.645834,0.655161
0.640000,0.171674,-0.033188,0.984595,-0.253027,-0.039778,0.237683,-0.338008,-0.138578,0.648261,0.655424
0.650000,0.171352,-0.030272,0.984745,-0.256308,-0.041153,0.244177,-0.318076,-0.136379,0.650397,0.655681
0.660000,0.171010,-0.027313,0.984891,-0.259386,-0.042504,0.250690,-0.297443,-0.133716,0.652244,0.655930
0.670000,0.170650,-0.024307,0.985032,-0.262254,-0.043826,0.257221,-0.276116,-0.130575,0.653805,0.656173
0.680000,0.170272,-0.021262,0.985168,-0.264906,-0.045114,0.263766,-0.254101,-0.126943,0.655080,0.656408
0.690000,0.169874,-0.018184,0.985298,-0.267334,-0.046363,0.270322,-0.231402,-0.122808,0.656071,0.656636
0.700000,0.169457,-0.015079,0.985422,-0.269532,-0.047569,0.276886,-0.208024,-0.118159,0.656780,0.656856
0.710000,0.169020,-0.011944,0.985540,-0.271492,-0.048725,0.283456,-0.183973,-0.112982,0.657207,0.657068
0.720000,0.168564,-0.008772,0.985652,-0.273209,-0.049826,0.290029,-0.159253,-0.107267,0.657354,0.657272
0.730000,0.168088,-0.005573,0.985756,-0.274675,-0.050868,0.296602,-0.133868,-0.101004,0.657223,0.657469
0.740000,0.167594,-0.002353,0.985853,-0.275884,-0.051845,0.303173,-0.107824,-0.094181,0.656814,0.657657
0.750000,0.167081,0.000878,0.985943,-0.276830,-0.052750,0.309738,-0.081125,-0.086788,0.656128,0.657837
0.760000,0.166549,0.004128,0.986024,-0.277505,-0.053579,0.316294,-0.053775,-0.078817,0.655167,0.658008
0.770000,0.165998,0.007402,0.986098,-0.277903,-0.054324,0.322840,-0.025779,-0.070259,0.653932,0.658171
0.780000,0.165429,0.010689,0.986164,-0.278018,-0.054982,0.329372,0.002857,-0.061104,0.652423,0.658325
0.790000,0.164842,0.013982,0.986221,-0.277844,-0.055545,0.335888,0.032128,-0.051347,0.650643,0.658470
0.800000,0.164241,0.017272,0.986269,-0.277373,-0.056007,0.342384,0.062029,-0.040979,0.648591,0.658606
0.810000,0.163622,0.020565,0.986309,-0.276601,-0.056362,0.348859,0.092554,-0.029994,0.646269,0.658732
0.820000,0.162985,0.023866,0.986340,-0.275520,-0.056605,0.355309,0.123696,-0.018386,0.643679,0.658850
0.830000,0.162333,0.027167,0.986362,-0.274125,-0.056728,0.361731,0.155449,-0.006151,0.640822,0.658958
0.840000,0.161668,0.030457,0.986375,-0.272409,-0.056726,0.368124,0.187805,0.006716,0.637698,0.659057
0.850000,0.160992,0.033726,0.986379,-0.270367,-0.056591,0.374484,0.220755,0.020218,0.634310,0.659146
0.860000,0.160303,0.036981,0.986375,-0.267992,-0.056319,0.380810,0.254291,0.034358,0.630659,0.659226
0.870000,0.159600,0.040230,0.986362,-0.265279,-0.055902,0.387097,0.288403,0.049139,0.626747,0.659296
0.880000,0.158885,0.043460,0.986340,-0.262223,-0.055334,0.393344,0.323082,0.064560,0.622575,0.659356
0.890000,0.158164,0.046662,0.986310,-0.258816,-0.054609,0.399547,0.358314,0.080623,0.618146,0.659406
0.900000,0.157438,0.049824,0.986271,-0.255055,-0.053720,0.405706,0.394088,0.097327,0.613461,0.659446
0.910000,0.156706,0.052954,0.986225,-0.250933,-0.052660,0.411816,0.430391,0.114669,0.608524,0.659476
0.920000,0.155964,0.056059,0.986171,-0.246445,-0.051424,0.417875,0.467209,0.132647,0.603335,0.659495
0.930000,0.155218,0.059129,0.986109,-0.241587,-0.050005,0.423882,0.504524,0.151258,0.597899,0.659505
0.940000,0.154473,0.062150,0.986040,-0.236353,-0.048397,0.429833,0.542322,0.170497,0.592218,0.659505
0.950000,0.153733,0.065112,0.985965,-0.230739,-0.046593,0.435725,0.580583,0.190358,0.586296,0.659494
0.960000,0.152995,0.068022,0.985883,-0.224740,-0.044588,0.441558,0.619288,0.210834,0.580135,0.659473
0.970000,0.152255,0.070889,0.985796,-0.218352,-0.042375,0.447327,0.658417,0.231917,0.573739,0.659442
0.980000,0.151519,0.073701,0.985703,-0.211570,-0.039948,0.453032,0.697947,0.253599,0.567113,0.659401
0.990000,0.150794,0.076444,0.985605,-0.204392,-0.037301,0.458669,0.737854,0.275869,0.560260,0.659350
1.000000,0.150087,0.079107,0.985503,-0.196812,-0.034429,0.464236,0.778114,0.298715,0.553186,0.659288
