time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.582509,-0.018275,0.812619,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.813371
0.010000,-0.582509,-0.018273,0.812619,-0.000001,0.000001,-0.000003,-0.000652,0.000083,-0.001040,0.813356
0.020000,-0.582509,-0.018270,0.812619,-0.000032,0.000001,-0.000041,-0.005562,-0.000112,-0.006972,0.813503
0.030000,-0.582509,-0.018268,0.812619,-0.000130,-0.000003,-0.000161,-0.014005,-0.000486,-0.017096,0.813771
0.040000,-0.582509,-0.018265,0.812619,-0.000327,-0.000011,-0.000400,-0.025332,-0.000956,-0.030785,0.814124
0.050000,-0.582509,-0.018263,0.812619,-0.000649,-0.000024,-0.000791,-0.038964,-0.001459,-0.047475,0.814537
0.060000,-0.582510,-0.018228,0.812619,-0.001117,-0.000042,-0.001362,-0.054388,-0.001945,-0.066656,0.814990
0.070000,-0.582512,-0.018192,0.812619,-0.001746,-0.000064,-0.002135,-0.071151,-0.002375,-0.087876,0.815468
0.080000,-0.582513,-0.018157,0.812619,-0.002546,-0.000090,-0.003128,-0.088849,-0.002721,-0.110728,0.815960
0.090000,-0.582514,-0.018122,0.812619,-0.003527,-0.000118,-0.004356,-0.107128,-0.002963,-0.134850,0.816460
0.100000,-0.582515,-0.018086,0.812619,-0.004692,-0.000149,-0.005830,-0.125677,-0.003087,-0.159919,0.816964
0.110000,-0.582518,-0.017977,0.812619,-0.006043,-0.000180,-0.007559,-0.144222,-0.003086,-0.185649,0.817468
0.120000,-0.582521,-0.017892,0.812619,-0.007578,-0.000210,-0.009547,-0.162526,-0.002956,-0.211787,0.817972
0.130000,-0.582524,-0.017795,0.812619,-0.009294,-0.000238,-0.011797,-0.180379,-0.002696,-0.238108,0.818476
0.140000,-0.582528,-0.017650,0.812619,-0.011185,-0.000264,-0.014310,-0.197604,-0.002307,-0.264414,0.818981
0.150000,-0.582534,-0.017419,0.812620,-0.013245,-0.000284,-0.017086,-0.214043,-0.001793,-0.290533,0.819488
0.160000,-0.582538,-0.017231,0.812621,-0.015464,-0.000299,-0.020121,-0.229566,-0.001158,-0.316313,0.819999
0.170000,-0.582544,-0.016976,0.812622,-0.017834,-0.000307,-0.023412,-0.244058,-0.000409,-0.341622,0.820515
0.180000,-0.582552,-0.016663,0.812623,-0.020343,-0.000307,-0.026953,-0.257424,0.000449,-0.366345,0.821036
0.190000,-0.582559,-0.016301,0.812625,-0.022979,-0.000298,-0.030737,-0.269586,0.001408,-0.390383,0.821565
0.200000,-0.582567,-0.015898,0.812627,-0.025731,-0.000279,-0.034759,-0.280478,0.002462,-0.413653,0.822102
0.210000,-0.582575,-0.015458,0.812630,-0.028585,-0.000248,-0.039009,-0.290047,0.003603,-0.436081,0.822646
0.220000,-0.582583,-0.014975,0.812633,-0.031528,-0.000206,-0.043478,-0.298254,0.004824,-0.457609,0.823199
0.230000,-0.582592,-0.014443,0.812637,-0.034546,-0.000152,-0.048158,-0.305068,0.006114,-0.478187,0.823761
0.240000,-0.582600,-0.013857,0.812641,-0.037625,-0.000084,-0.053039,-0.310468,0.007466,-0.497775,0.824331
0.250000,-0.582607,-0.013213,0.812646,-0.040751,-0.000002,-0.058111,-0.314441,0.008870,-0.516340,0.824909
0.260000,-0.582615,-0.012512,0.812652,-0.043910,0.000094,-0.063363,-0.316982,0.010319,-0.533858,0.825495
0.270000,-0.582622,-0.011758,0.812658,-0.047087,0.000204,-0.068785,-0.318092,0.011802,-0.550312,0.826089
0.280000,-0.582628,-0.010947,0.812665,-0.050267,0.000330,-0.074366,-0.317778,0.013309,-0.565689,0.826690
0.290000,-0.582633,-0.010077,0.812673,-0.053438,0.000470,-0.080095,-0.316052,0.014833,-0.579983,0.827297
0.300000,-0.582636,-0.009146,0.812682,-0.056584,0.000626,-0.085962,-0.312930,0.016362,-0.593194,0.827910
0.310000,-0.582638,-0.008154,0.812691,-0.059692,0.000798,-0.091956,-0.308434,0.017889,-0.605322,0.828529
0.320000,-0.582638,-0.007102,0.812701,-0.062748,0.000984,-0.098065,-0.302588,0.019402,-0.616375,0.829152
0.330000,-0.582636,-0.005991,0.812711,-0.065740,0.001186,-0.104280,-0.295418,0.020892,-0.626364,0.829779
0.340000,-0.582631,-0.004819,0.812722,-0.068653,0.001402,-0.110589,-0.286956,0.022350,-0.635299,0.830410
0.350000,-0.582624,-0.003588,0.812734,-0.071475,0.001633,-0.116983,-0.277233,0.023766,-0.643198,0.831044
0.360000,-0.582612,-0.002296,0.812747,-0.074193,0.001877,-0.123450,-0.266284,0.025130,-0.650077,0.831680
0.370000,-0.582598,-0.000943,0.812760,-0.076796,0.002135,-0.129981,-0.254146,0.026432,-0.655956,0.832318
0.380000,-0.582581,0.000469,0.812773,-0.079272,0.002405,-0.136566,-0.240857,0.027663,-0.660857,0.832958
0.390000,-0.582558,0.001938,0.812786,-0.081610,0.002688,-0.143195,-0.226454,0.028813,-0.664803,0.833598
0.400000,-0.582531,0.003461,0.812801,-0.083798,0.002981,-0.149859,-0.210979,0.029871,-0.667817,0.834239
0.410000,-0.582499,0.005041,0.812816,-0.085826,0.003285,-0.156548,-0.194472,0.030829,-0.669926,0.834880
0.420000,-0.582461,0.006680,0.812831,-0.087684,0.003598,-0.163255,-0.176976,0.031677,-0.671155,0.835520
0.430000,-0.582419,0.008373,0.812846,-0.089362,0.003918,-0.169969,-0.158532,0.032405,-0.671532,0.836160
0.440000,-0.582370,0.010116,0.812861,-0.090852,0.004245,-0.176682,-0.139182,0.033003,-0.671084,0.836798
0.450000,-0.582314,0.011904,0.812877,-0.092143,0.004578,-0.183388,-0.118970,0.033463,-0.669839,0.837434
0.460000,-0.582251,0.013742,0.812893,-0.093228,0.004914,-0.190077,-0.097939,0.033774,-0.667826,0.838068
0.470000,-0.582181,0.015632,0.812909,-0.094099,0.005253,-0.196742,-0.076131,0.033926,-0.665074,0.838700
0.480000,-0.582104,0.017568,0.812924,-0.094749,0.005592,-0.203376,-0.053589,0.033912,-0.661611,0.839328
0.490000,-0.582019,0.019545,0.812940,-0.095169,0.005930,-0.209972,-0.030357,0.033722,-0.657467,0.839953
0.500000,-0.581926,0.021556,0.812956,-0.095354,0.006266,-0.216523,-0.006477,0.033346,-0.652672,0.840575
0.510000,-0.581823,0.023605,0.812973,-0.095296,0.006597,-0.223023,0.018008,0.032775,-0.647253,0.841192
0.520000,-0.581713,0.025698,0.812988,-0.094991,0.006921,-0.229466,0.043057,0.032002,-0.641240,0.841805
0.530000,-0.581593,0.027827,0.813004,-0.094433,0.007236,-0.235846,0.068629,0.031016,-0.634663,0.842412
0.540000,-0.581464,0.029983,0.813019,-0.093617,0.007540,-0.242157,0.094680,0.029810,-0.627550,0.843015
0.550000,-0.581325,0.032161,0.813035,-0.092538,0.007831,-0.248395,0.121171,0.028374,-0.619928,0.843612
0.560000,-0.581177,0.034364,0.813052,-0.091192,0.008107,-0.254554,0.148062,0.026701,-0.611828,0.844202
0.570000,-0.581018,0.036599,0.813067,-0.089576,0.008365,-0.260630,0.175312,0.024783,-0.603276,0.844787
0.580000,-0.580850,0.038857,0.813083,-0.087685,0.008602,-0.266619,0.202883,0.022612,-0.594300,0.845364
0.590000,-0.580671,0.041130,0.813099,-0.085517,0.008816,-0.272515,0.230734,0.020179,-0.584928,0.845935
0.600000,-0.580482,0.043408,0.813115,-0.083070,0.009005,-0.278316,0.258829,0.017478,-0.575186,0.846498
