time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.575669,-0.003537,0.817675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.815328
0.010000,0.575669,-0.003535,0.817675,-0.000001,-0.000001,0.000003,-0.000620,-0.000051,0.001022,0.815349
0.020000,0.575669,-0.003533,0.817675,-0.000030,0.000001,0.000040,-0.005241,0.000387,0.006741,0.815436
0.030000,0.575669,-0.003530,0.817675,-0.000122,0.000010,0.000155,-0.013185,0.001179,0.016496,0.815583
0.040000,0.575669,-0.003528,0.817675,-0.000308,0.000028,0.000386,-0.023844,0.002210,0.029693,0.815784
0.050000,0.575670,-0.003526,0.817675,-0.000611,0.000056,0.000763,-0.036674,0.003390,0.045796,0.816033
0.060000,0.575671,-0.003492,0.817674,-0.001051,0.000097,0.001314,-0.051196,0.004642,0.064324,0.816325
0.070000,0.575673,-0.003458,0.817673,-0.001643,0.000151,0.002060,-0.066980,0.005906,0.084845,0.816655
0.080000,0.575675,-0.003425,0.817672,-0.002397,0.000216,0.003019,-0.083650,0.007137,0.106971,0.817018
0.090000,0.575676,-0.003391,0.817671,-0.003320,0.000293,0.004206,-0.100869,0.008295,0.130356,0.817411
0.100000,0.575678,-0.003358,0.817670,-0.004417,0.000382,0.005631,-0.118345,0.009354,0.154692,0.817828
0.110000,0.575683,-0.003254,0.817667,-0.005689,0.000480,0.007304,-0.135820,0.010293,0.179706,0.818267
0.120000,0.575687,-0.003173,0.817664,-0.007135,0.000587,0.009229,-0.153067,0.011097,0.205152,0.818726
0.130000,0.575691,-0.003081,0.817662,-0.008751,0.000702,0.011409,-0.169889,0.011754,0.230817,0.819201
0.140000,0.575697,-0.002942,0.817658,-0.010532,0.000822,0.013847,-0.186117,0.012259,0.256509,0.819690
0.150000,0.575706,-0.002723,0.817652,-0.012472,0.000947,0.016540,-0.201602,0.012608,0.282061,0.820193
0.160000,0.575713,-0.002544,0.817648,-0.014563,0.001074,0.019488,-0.216218,0.012801,0.307326,0.820708
0.170000,0.575723,-0.002301,0.817642,-0.016795,0.001202,0.022687,-0.229857,0.012836,0.332176,0.821233
0.180000,0.575734,-0.002003,0.817634,-0.019157,0.001330,0.026131,-0.242428,0.012718,0.356500,0.821768
0.190000,0.575747,-0.001658,0.817626,-0.021640,0.001456,0.029816,-0.253855,0.012449,0.380200,0.822312
0.200000,0.575760,-0.001274,0.817618,-0.024231,0.001579,0.033733,-0.264075,0.012034,0.403195,0.822865
0.210000,0.575774,-0.000854,0.817608,-0.026918,0.001697,0.037878,-0.273036,0.011476,0.425413,0.823427
0.220000,0.575789,-0.000393,0.817598,-0.029688,0.001808,0.042240,-0.280699,0.010785,0.446794,0.823997
0.230000,0.575804,0.000114,0.817588,-0.032528,0.001912,0.046811,-0.287036,0.009968,0.467291,0.824574
0.240000,0.575820,0.000672,0.817576,-0.035425,0.002007,0.051583,-0.292024,0.009032,0.486860,0.825159
0.250000,0.575836,0.001287,0.817564,-0.038365,0.002092,0.056546,-0.295651,0.007986,0.505470,0.825751
0.260000,0.575852,0.001957,0.817551,-0.041334,0.002166,0.061689,-0.297908,0.006840,0.523096,0.826349
0.270000,0.575869,0.002677,0.817538,-0.044319,0.002229,0.067005,-0.298797,0.005604,0.539717,0.826954
0.280000,0.575886,0.003452,0.817523,-0.047306,0.002278,0.072481,-0.298324,0.004287,0.555321,0.827564
0.290000,0.575902,0.004282,0.817508,-0.050281,0.002314,0.078108,-0.296497,0.002899,0.569899,0.828180
0.300000,0.575916,0.005172,0.817492,-0.053231,0.002336,0.083876,-0.293332,0.001453,0.583449,0.828800
0.310000,0.575930,0.006121,0.817476,-0.056143,0.002343,0.089774,-0.288848,-0.000042,0.595969,0.829425
0.320000,0.575943,0.007126,0.817458,-0.059004,0.002335,0.095792,-0.283066,-0.001574,0.607466,0.830054
0.330000,0.575955,0.008189,0.817440,-0.061801,0.002312,0.101920,-0.276011,-0.003131,0.617945,0.830687
0.340000,0.575965,0.009310,0.817421,-0.064520,0.002272,0.108147,-0.267710,-0.004703,0.627418,0.831323
0.350000,0.575972,0.010488,0.817402,-0.067151,0.002218,0.114465,-0.258195,-0.006277,0.635897,0.831962
0.360000,0.575976,0.011725,0.817382,-0.069680,0.002147,0.120862,-0.247496,-0.007842,0.643397,0.832602
0.370000,0.575978,0.013020,0.817361,-0.072097,0.002061,0.127330,-0.235647,-0.009386,0.649936,0.833245
0.380000,0.575977,0.014373,0.817339,-0.074390,0.001959,0.133858,-0.222683,-0.010897,0.655531,0.833888
0.390000,0.575972,0.015779,0.817317,-0.076547,0.001843,0.140437,-0.208641,-0.012363,0.660205,0.834533
0.400000,0.575963,0.017239,0.817294,-0.078559,0.001712,0.147059,-0.193558,-0.013772,0.663977,0.835178
0.410000,0.575949,0.018753,0.817271,-0.080415,0.001568,0.153714,-0.177472,-0.015112,0.666872,0.835822
0.420000,0.575930,0.020323,0.817246,-0.082105,0.001410,0.160394,-0.160423,-0.016371,0.668911,0.836466
0.430000,0.575907,0.021947,0.817221,-0.083621,0.001241,0.167090,-0.142449,-0.017538,0.670121,0.837109
0.440000,0.575878,0.023618,0.817195,-0.084952,0.001060,0.173794,-0.123590,-0.018601,0.670525,0.837751
0.450000,0.575842,0.025333,0.817168,-0.086090,0.000869,0.180498,-0.103888,-0.019547,0.670150,0.838391
0.460000,0.575799,0.027096,0.817142,-0.087027,0.000669,0.187194,-0.083382,-0.020366,0.669022,0.839028
0.470000,0.575751,0.028910,0.817114,-0.087755,0.000462,0.193876,-0.062113,-0.021045,0.667166,0.839663
0.480000,0.575695,0.030768,0.817085,-0.088266,0.000249,0.200535,-0.040121,-0.021573,0.664610,0.840295
0.490000,0.575632,0.032666,0.817056,-0.088555,0.000031,0.207166,-0.017447,-0.021939,0.661381,0.840923
0.500000,0.575560,0.034596,0.817027,-0.088613,-0.000189,0.213760,0.005867,-0.022132,0.657505,0.841548
0.510000,0.575480,0.036565,0.816998,-0.088435,-0.000411,0.220314,0.029784,-0.022141,0.653009,0.842168
0.520000,0.575392,0.038575,0.816967,-0.088016,-0.000631,0.226819,0.054261,-0.021954,0.647920,0.842783
