time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.465326,0.007371,0.885109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.884515
0.010000,-0.465326,0.007373,0.885109,0.000001,0.000002,0.000000,-0.000462,0.000249,-0.000638,0.884535
0.020000,-0.465326,0.007375,0.885109,-0.000031,0.000006,-0.000032,-0.005891,0.000799,-0.005834,0.884650
0.030000,-0.465325,0.007378,0.885109,-0.000140,0.000018,-0.000137,-0.015323,0.001687,-0.014802,0.884845
0.040000,-0.465325,0.007380,0.885109,-0.000359,0.000039,-0.000347,-0.027921,0.002935,-0.026857,0.885109
0.050000,-0.465325,0.007383,0.885109,-0.000716,0.000076,-0.000690,-0.042968,0.004551,-0.041409,0.885433
0.060000,-0.465322,0.007416,0.885110,-0.001233,0.000130,-0.001188,-0.059847,0.006534,-0.057947,0.885808
0.070000,-0.465320,0.007450,0.885111,-0.001924,0.000207,-0.001859,-0.078032,0.008873,-0.076033,0.886225
0.080000,-0.465317,0.007484,0.885112,-0.002801,0.000309,-0.002717,-0.097076,0.011554,-0.095291,0.886678
0.090000,-0.465314,0.007518,0.885114,-0.003870,0.000439,-0.003771,-0.116600,0.014555,-0.115401,0.887160
0.100000,-0.465312,0.007552,0.885115,-0.005136,0.000601,-0.005029,-0.136284,0.017852,-0.136090,0.887668
0.110000,-0.465303,0.007656,0.885119,-0.006598,0.000797,-0.006495,-0.155861,0.021419,-0.157126,0.888197
0.120000,-0.465296,0.007736,0.885121,-0.008254,0.001030,-0.008173,-0.175107,0.025230,-0.178313,0.888742
0.130000,-0.465288,0.007829,0.885125,-0.010100,0.001303,-0.010063,-0.193836,0.029256,-0.199486,0.889301
0.140000,-0.465275,0.007966,0.885130,-0.012130,0.001616,-0.012164,-0.211894,0.033470,-0.220506,0.889872
0.150000,-0.465255,0.008183,0.885139,-0.014337,0.001973,-0.014474,-0.229156,0.037844,-0.241255,0.890453
0.160000,-0.465237,0.008358,0.885147,-0.016712,0.002373,-0.016989,-0.245518,0.042354,-0.261637,0.891041
0.170000,-0.465213,0.008596,0.885157,-0.019246,0.002820,-0.019706,-0.260899,0.046973,-0.281569,0.891636
0.180000,-0.465184,0.008887,0.885169,-0.021928,0.003313,-0.022620,-0.275231,0.051679,-0.300984,0.892237
0.190000,-0.465149,0.009223,0.885185,-0.024747,0.003854,-0.025725,-0.288464,0.056447,-0.319827,0.892843
0.200000,-0.465108,0.009596,0.885202,-0.027694,0.004442,-0.029015,-0.300558,0.061257,-0.338052,0.893453
0.210000,-0.465061,0.010002,0.885222,-0.030755,0.005079,-0.032484,-0.311481,0.066090,-0.355619,0.894067
0.220000,-0.465010,0.010447,0.885244,-0.033920,0.005764,-0.036125,-0.321217,0.070923,-0.372504,0.894685
0.230000,-0.464953,0.010935,0.885268,-0.037176,0.006498,-0.039932,-0.329757,0.075737,-0.388685,0.895306
0.240000,-0.464888,0.011471,0.885295,-0.040511,0.007279,-0.043897,-0.337097,0.080512,-0.404147,0.895931
0.250000,-0.464814,0.012060,0.885326,-0.043914,0.008108,-0.048013,-0.343238,0.085230,-0.418878,0.896560
0.260000,-0.464731,0.012700,0.885361,-0.047373,0.008983,-0.052272,-0.348186,0.089874,-0.432871,0.897191
0.270000,-0.464640,0.013388,0.885398,-0.050874,0.009905,-0.056668,-0.351954,0.094426,-0.446125,0.897827
0.280000,-0.464541,0.014126,0.885439,-0.054408,0.010871,-0.061193,-0.354556,0.098868,-0.458639,0.898465
0.290000,-0.464432,0.014917,0.885483,-0.057962,0.011882,-0.065839,-0.356011,0.103185,-0.470416,0.899107
0.300000,-0.464311,0.015763,0.885532,-0.061524,0.012935,-0.070599,-0.356339,0.107361,-0.481462,0.899751
0.310000,-0.464179,0.016664,0.885585,-0.065085,0.014029,-0.075465,-0.355561,0.111379,-0.491784,0.900399
0.320000,-0.464036,0.017619,0.885641,-0.068632,0.015162,-0.080432,-0.353704,0.115225,-0.501389,0.901050
0.330000,-0.463883,0.018627,0.885701,-0.072156,0.016332,-0.085491,-0.350792,0.118883,-0.510290,0.901703
0.340000,-0.463716,0.019689,0.885765,-0.075645,0.017539,-0.090636,-0.346852,0.122339,-0.518497,0.902359
0.350000,-0.463536,0.020806,0.885834,-0.079089,0.018779,-0.095859,-0.341914,0.125579,-0.526022,0.903018
0.360000,-0.463342,0.021978,0.885907,-0.082480,0.020050,-0.101154,-0.336005,0.128588,-0.532878,0.903678
0.370000,-0.463135,0.023206,0.885984,-0.085806,0.021349,-0.106514,-0.329155,0.131352,-0.539078,0.904340
0.380000,-0.462915,0.024487,0.886064,-0.089060,0.022676,-0.111933,-0.321394,0.133858,-0.544638,0.905004
0.390000,-0.462680,0.025821,0.886149,-0.092231,0.024026,-0.117405,-0.312752,0.136094,-0.549571,0.905669
0.400000,-0.462428,0.027206,0.886239,-0.095312,0.025397,-0.122923,-0.303259,0.138045,-0.553893,0.906335
0.410000,-0.462161,0.028644,0.886333,-0.098294,0.026786,-0.128481,-0.292946,0.139698,-0.557618,0.907001
0.420000,-0.461879,0.030136,0.886431,-0.101168,0.028190,-0.134073,-0.281844,0.141043,-0.560761,0.907667
0.430000,-0.461581,0.031679,0.886532,-0.103928,0.029605,-0.139694,-0.269983,0.142066,-0.563339,0.908333
0.440000,-0.461267,0.033270,0.886638,-0.106566,0.031030,-0.145338,-0.257393,0.142755,-0.565366,0.908997
0.450000,-0.460934,0.034907,0.886747,-0.109074,0.032459,-0.151000,-0.244104,0.143098,-0.566857,0.909661
0.460000,-0.460585,0.036591,0.886861,-0.111445,0.033891,-0.156673,-0.230147,0.143084,-0.567829,0.910323
0.470000,-0.460218,0.038326,0.886978,-0.113674,0.035320,-0.162354,-0.215552,0.142703,-0.568296,0.910983
0.480000,-0.459834,0.040106,0.887099,-0.115754,0.036743,-0.168038,-0.200347,0.141941,-0.568273,0.911641
0.490000,-0.459432,0.041928,0.887223,-0.117679,0.038157,-0.173718,-0.184563,0.140791,-0.567775,0.912295
0.500000,-0.459011,0.043788,0.887351,-0.119444,0.039558,-0.179392,-0.168227,0.139239,-0.566818,0.912946
0.510000,-0.458572,0.045688,0.887482,-0.121042,0.040941,-0.185053,-0.151368,0.137277,-0.565415,0.913593
0.520000,-0.458115,0.047632,0.887616,-0.122469,0.042302,-0.190698,-0.134014,0.134895,-0.563581,0.914236
0.530000,-0.457639,0.049614,0.887753,-0.123721,0.043637,-0.196323,-0.116194,0.132083,-0.561331,0.914874
0.540000,-0.457145,0.051630,0.887892,-0.124792,0.044942,-0.201924,-0.097934,0.128832,-0.558679,0.915507
0.550000,-0.456633,0.053673,0.888034,-0.125678,0.046213,-0.207496,-0.079261,0.125133,-0.555638,0.916134
0.560000,-0.456103,0.055749,0.888179,-0.126376,0.047443,-0.213035,-0.060202,0.120977,-0.552222,0.916755
0.570000,-0.455553,0.057860,0.888327,-0.126881,0.048631,-0.218539,-0.040783,0.116357,-0.548444,0.917370
0.580000,-0.454985,0.060000,0.888476,-0.127190,0.049769,-0.224003,-0.021029,0.111263,-0.544318,0.917977
0.590000,-0.454399,0.062163,0.888627,-0.127300,0.050854,-0.229424,-0.000966,0.105690,-0.539856,0.918578
0.600000,-0.453797,0.064344,0.888779,-0.127209,0.051881,-0.234799,0.019382,0.099629,-0.535072,0.919170
0.610000,-0.453176,0.066546,0.888934,-0.126912,0.052845,-0.240124,0.039990,0.093074,-0.529977,0.919755
0.620000,-0.452537,0.068774,0.889089,-0.126408,0.053741,-0.245397,0.060834,0.086018,-0.524584,0.920331
0.630000,-0.451881,0.071021,0.889246,-0.125695,0.054564,-0.250615,0.081892,0.078456,-0.518905,0.920898
0.640000,-0.451210,0.073280,0.889404,-0.124769,0.055309,-0.255775,0.103139,0.070383,-0.512951,0.921456
0.650000,-0.450524,0.075545,0.889562,-0.123631,0.055970,-0.260873,0.124554,0.061792,-0.506736,0.922005
0.660000,-0.449823,0.077820,0.889721,-0.122278,0.056543,-0.265909,0.146113,0.052680,-0.500268,0.922543
0.670000,-0.449104,0.080110,0.889881,-0.120708,0.057022,-0.270878,0.167796,0.043042,-0.493561,0.923071
0.680000,-0.448372,0.082408,0.890040,-0.118922,0.057402,-0.275779,0.189581,0.032875,-0.486624,0.923589
0.690000,-0.447626,0.084706,0.890200,-0.116917,0.057678,-0.280610,0.211446,0.022176,-0.479469,0.924095
0.700000,-0.446871,0.086998,0.890358,-0.114692,0.057844,-0.285368,0.233372,0.010942,-0.472106,0.924590
0.710000,-0.446104,0.089289,0.890516,-0.112249,0.057895,-0.290051,0.255338,-0.000828,-0.464545,0.925074
0.720000,-0.445322,0.091582,0.890674,-0.109586,0.057825,-0.294658,0.277324,-0.013137,-0.456797,0.925545
0.730000,-0.444531,0.093872,0.890831,-0.106702,0.057630,-0.299186,0.299311,-0.025985,-0.448871,0.926004
0.740000,-0.443732,0.096150,0.890987,-0.103599,0.057304,-0.303635,0.321280,-0.039372,-0.440779,0.926451
