time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
1.500000,-0.049980,-2.314961,1.593083,0.714215,1.150788,0.171554,1.128991,0.330232,-0.599079,-11.686317,-7.965522,-4.460700,-64.778048,6.659567,9.052467
1.510000,-0.042783,-2.303438,1.594768,0.724910,1.153694,0.165341,1.008883,0.250968,-0.643194,-12.329821,-7.877359,-4.358335,-63.287803,11.392498,11.435512
1.520000,-0.035486,-2.291890,1.596389,0.734372,1.155812,0.158694,0.882449,0.172843,-0.686167,-12.954171,-7.739771,-4.232187,-61.539083,16.122299,13.787331
1.530000,-0.028100,-2.280325,1.597941,0.742539,1.157156,0.151623,0.749862,0.096330,-0.727761,-13.559742,-7.555013,-4.082754,-59.532190,20.822050,16.089237
1.540000,-0.020640,-2.268749,1.599420,0.749349,1.157745,0.144144,0.611325,0.021898,-0.767746,-14.143955,-7.323520,-3.910631,-57.267427,25.464830,18.322544
1.550000,-0.013118,-2.257172,1.600822,0.754746,1.157602,0.136274,0.467063,-0.049987,-0.805900,-14.704232,-7.045996,-3.716595,-54.745095,30.023721,20.468567
1.560000,-0.005550,-2.245600,1.602144,0.758673,1.156755,0.128032,0.317293,-0.118873,-0.841999,-15.241268,-6.723564,-3.500737,-51.882939,34.475556,22.486498
1.570000,0.002050,-2.234039,1.603382,0.761076,1.155236,0.119441,0.162337,-0.184312,-0.875850,-15.744754,-6.357113,-3.266284,-48.773927,38.789201,24.382482
1.580000,0.009667,-2.222497,1.604532,0.761904,1.153082,0.110523,0.002506,-0.245874,-0.907263,-16.215959,-5.948332,-3.013547,-45.428471,42.937275,26.140541
1.590000,0.017283,-2.210980,1.605591,0.761111,1.150333,0.101305,-0.161867,-0.303144,-0.936064,-16.652570,-5.499011,-2.743986,-41.856982,46.892400,27.744699
1.600000,0.024883,-2.199492,1.606557,0.758653,1.147035,0.091811,-0.330423,-0.355726,-0.962092,-17.052380,-5.011218,-2.459219,-38.069872,50.627194,29.178979
1.610000,0.032450,-2.188041,1.607427,0.754490,1.143235,0.082072,-0.502813,-0.403219,-0.985188,-17.415910,-4.484621,-2.159565,-34.011200,54.046786,30.390520
1.620000,0.039967,-2.176629,1.608198,0.748586,1.138988,0.072117,-0.678603,-0.445309,-1.005246,-17.734943,-3.928159,-1.850420,-29.765854,57.199551,31.404745
1.630000,0.047416,-2.165262,1.608868,0.740908,1.134348,0.061978,-0.857367,-0.481681,-1.022166,-18.010667,-3.341583,-1.532166,-25.352369,60.066376,32.210193
1.640000,0.054779,-2.153943,1.609437,0.731430,1.129374,0.051685,-1.038666,-0.512050,-1.035867,-18.241492,-2.727848,-1.206950,-20.789283,62.628144,32.795403
1.650000,0.062039,-2.142676,1.609902,0.720128,1.124128,0.041271,-1.222043,-0.536158,-1.046289,-18.426016,-2.090100,-0.877031,-16.095130,64.865740,33.148915
1.660000,0.069176,-2.131461,1.610262,0.706984,1.118671,0.030769,-1.407042,-0.553730,-1.053377,-18.564262,-1.426784,-0.542722,-11.257059,66.636439,33.207241
1.670000,0.076172,-2.120303,1.610517,0.691984,1.113074,0.020214,-1.593165,-0.564641,-1.057146,-18.652258,-0.753011,-0.211391,-6.328837,68.059871,33.017317
1.680000,0.083009,-2.109200,1.610666,0.675119,1.107401,0.009637,-1.779921,-0.568748,-1.057615,-18.690613,-0.066757,0.116779,-1.332844,69.132057,32.574055
1.690000,0.089668,-2.098155,1.610710,0.656385,1.101722,-0.000928,-1.966810,-0.565946,-1.054830,-18.678763,0.628446,0.439229,3.708541,69.849016,31.872364
1.700000,0.096131,-2.087166,1.610648,0.635784,1.096105,-0.011449,-2.153328,-0.556162,-1.048859,-18.616366,1.329026,0.753348,8.772937,70.206769,30.907154
1.710000,0.102378,-2.076232,1.610481,0.613321,1.090620,-0.021895,-2.338962,-0.539306,-1.039768,-18.502689,2.036319,1.059368,13.822483,70.076351,29.600301
1.720000,0.108391,-2.065352,1.610210,0.589009,1.085341,-0.032235,-2.523214,-0.515446,-1.027719,-18.339291,2.734960,1.347732,18.852178,69.594072,28.028693
1.730000,0.114152,-2.054524,1.609837,0.562863,1.080335,-0.042440,-2.705581,-0.484629,-1.012870,-18.125780,3.427066,1.619072,23.841537,68.771257,26.196182
1.740000,0.119642,-2.043745,1.609362,0.534905,1.075671,-0.052484,-2.885564,-0.446937,-0.995403,-17.862663,4.109288,1.870799,28.770077,67.619232,24.106621
1.750000,0.124844,-2.033010,1.608788,0.505162,1.071418,-0.062340,-3.062671,-0.402487,-0.975528,-17.550650,4.778391,2.100361,33.617313,66.149322,21.763863
1.760000,0.129740,-2.022315,1.608116,0.473662,1.067643,-0.071988,-3.236387,-0.351389,-0.953440,-17.187882,5.434423,2.308806,38.292707,64.292778,19.081828
1.770000,0.134312,-2.011655,1.607349,0.440446,1.064411,-0.081404,-3.406275,-0.293865,-0.929445,-16.782047,6.066869,2.485231,42.854409,62.150803,16.165315
1.780000,0.138543,-2.001024,1.606489,0.405551,1.061786,-0.090572,-3.571878,-0.230128,-0.903836,-16.331213,6.676558,2.631380,47.290512,59.744527,13.029188
1.790000,0.142417,-1.990417,1.605538,0.369024,1.059828,-0.099476,-3.732753,-0.160418,-0.876925,-15.836695,7.260949,2.745132,51.589111,57.095079,9.688312
1.800000,0.145918,-1.979825,1.604500,0.330913,1.058597,-0.108107,-3.888471,-0.085001,-0.849048,-15.299929,7.817719,2.824513,55.738301,54.223590,6.157553
1.810000,0.149030,-1.969242,1.603377,0.291272,1.058146,-0.116456,-4.038575,-0.004156,-0.820515,-14.718635,8.345365,2.871431,59.629398,51.135697,2.357519
1.820000,0.151739,-1.958660,1.602172,0.250160,1.058530,-0.124518,-4.182717,0.081801,-0.791748,-14.103558,8.840532,2.875376,63.359124,47.869919,-1.591127
1.830000,0.154029,-1.948069,1.600887,0.207639,1.059798,-0.132292,-4.320524,0.172543,-0.763142,-13.451991,9.302247,2.839202,66.927425,44.449283,-5.661978
1.840000,0.155887,-1.937461,1.599527,0.163772,1.061996,-0.139782,-4.451640,0.267729,-0.735102,-12.765548,9.729078,2.761817,70.334245,40.896814,-9.828626
1.850000,0.157300,-1.926826,1.598093,0.118629,1.065166,-0.146997,-4.575724,0.367004,-0.708045,-12.045844,10.119821,2.642398,73.579528,37.235541,-14.064666
1.860000,0.158255,-1.916154,1.596588,0.072281,1.069349,-0.153949,-4.692421,0.469983,-0.682361,-11.291638,10.471745,2.483595,76.591035,33.532874,-18.424873
1.870000,0.158742,-1.905435,1.595015,0.024805,1.074578,-0.160652,-4.801459,0.576315,-0.658519,-10.511311,10.788269,2.277502,79.449734,29.762021,-22.791716
1.880000,0.158748,-1.894659,1.593375,-0.023721,1.080885,-0.167127,-4.902554,0.685622,-0.636956,-9.703123,11.066817,2.027860,82.164410,25.940573,-27.128848
1.890000,0.158264,-1.883814,1.591673,-0.073218,1.088299,-0.173400,-4.995433,0.797523,-0.618106,-8.868473,11.306971,1.735146,84.743846,22.086121,-31.399921
1.900000,0.157281,-1.872889,1.589908,-0.123602,1.096843,-0.179500,-5.079840,0.911632,-0.602394,-8.008668,11.508488,1.400203,87.196827,18.216258,-35.568588
1.910000,0.155789,-1.861873,1.588083,-0.174786,1.106539,-0.185460,-5.155526,1.027531,-0.590219,-7.124799,11.668293,1.025971,89.528845,14.424610,-39.642315
1.920000,0.153783,-1.850754,1.586199,-0.226682,1.117399,-0.191318,-5.222260,1.144872,-0.582008,-6.218306,11.793621,0.609914,91.752379,10.643424,-43.535575
1.930000,0.151254,-1.839521,1.584257,-0.279201,1.129439,-0.197115,-5.279819,1.263278,-0.578147,-5.290082,11.881224,0.156000,93.876615,6.880981,-47.206657
1.940000,0.148197,-1.828162,1.582257,-0.332248,1.142667,-0.202896,-5.327992,1.382372,-0.579006,-4.341074,11.931331,-0.333340,95.910740,3.145561,-50.613846
1.950000,0.144607,-1.816664,1.580199,-0.385728,1.157088,-0.208712,-5.366574,1.501780,-0.584923,-3.372137,11.944253,-0.855258,97.863941,-0.554553,-53.715430
1.960000,0.140481,-1.805016,1.578082,-0.439545,1.172703,-0.214612,-5.395408,1.621109,-0.596218,-2.387494,11.918073,-1.407368,99.832790,-4.152688,-56.447539
1.970000,0.135816,-1.793206,1.575906,-0.493602,1.189510,-0.220655,-5.414260,1.740023,-0.613155,-1.379626,11.858741,-1.983910,101.728389,-7.706106,-58.793331
1.980000,0.130609,-1.781222,1.573669,-0.547797,1.207501,-0.226895,-5.422939,1.858166,-0.635968,-0.353175,11.764104,-2.581817,103.549225,-11.213674,-60.713807
1.990000,0.124860,-1.769052,1.571368,-0.602026,1.226669,-0.233394,-5.421264,1.975188,-0.664848,0.691104,11.634624,-3.196639,105.293785,-14.674261,-62.169967
2.000000,0.118568,-1.756685,1.569000,-0.656187,1.247000,-0.240213,-5.409060,2.090744,-0.699941,1.752441,11.470779,-3.823538,106.960555,-18.086735,-63.122811
2.010000,0.111736,-1.744108,1.566562,-0.710170,1.268478,-0.247413,-5.386227,2.204485,-0.741392,2.823990,11.272503,-4.461921,108.701097,-21.436063,-63.416300
2.020000,0.104366,-1.731311,1.564050,-0.763873,1.291083,-0.255060,-5.352524,2.316083,-0.789180,3.919297,11.041599,-5.095199,110.342079,-24.736718,-63.142806
2.030000,0.096460,-1.718283,1.561459,-0.817184,1.314792,-0.263217,-5.307788,2.425208,-0.843277,5.030432,10.777929,-5.722805,111.863244,-27.989272,-62.277662
2.040000,0.088024,-1.705012,1.558784,-0.869992,1.339578,-0.271947,-5.251867,2.531534,-0.903597,6.156095,10.481972,-6.338698,113.244336,-31.194295,-60.796199
2.050000,0.079062,-1.691488,1.556018,-0.922184,1.365412,-0.281309,-5.184622,2.634741,-0.969991,7.294785,10.154200,-6.936592,114.465097,-34.352359,-58.673750
2.060000,0.069583,-1.677700,1.553155,-0.973644,1.392261,-0.291363,-5.105998,2.734536,-1.042345,8.438837,9.797170,-7.519010,115.655761,-37.516828,-55.656919
2.070000,0.059592,-1.663639,1.550188,-1.024263,1.420089,-0.302172,-5.015810,2.830580,-1.120259,9.600451,9.406395,-8.057734,116.627152,-40.629014,-51.977774
2.080000,0.049101,-1.649295,1.547109,-1.073921,1.448859,-0.313786,-4.913961,2.922561,-1.203366,10.770520,8.984783,-8.556369,117.340587,-43.683026,-47.639654
2.090000,0.038118,-1.634659,1.543910,-1.122503,1.478526,-0.326255,-4.800380,3.010175,-1.291231,11.946274,8.532948,-9.008342,117.757383,-46.672970,-42.645897
2.100000,0.026655,-1.619722,1.540581,-1.169890,1.509047,-0.339625,-4.675027,3.093122,-1.383356,13.124550,8.051557,-9.407113,117.838853,-49.592951,-36.999844
2.110000,0.014724,-1.604475,1.537114,-1.215964,1.540371,-0.353931,-4.537910,3.171142,-1.479314,14.300166,7.544276,-9.759037,117.587689,-52.511188,-30.379982
2.120000,0.002340,-1.588912,1.533499,-1.260608,1.572451,-0.369217,-4.389039,3.243912,-1.578305,15.473065,7.004945,-10.027195,116.918765,-55.338602,-23.154279
2.130000,-0.010483,-1.573024,1.529726,-1.303706,1.605231,-0.385504,-4.228479,3.311148,-1.679607,16.637003,6.437856,-10.220247,115.788333,-58.060224,-15.365854
2.140000,-0.023728,-1.556805,1.525786,-1.345139,1.638654,-0.402814,-4.056344,3.372580,-1.782442,17.787147,5.844143,-10.332780,114.152640,-60.661086,-7.057824
2.150000,-0.037380,-1.540249,1.521667,-1.384794,1.672662,-0.421156,-3.872799,3.427947,-1.885978,18.918226,5.225087,-10.359815,111.967937,-63.126221,1.726695
2.160000,-0.051418,-1.523350,1.517359,-1.422560,1.707192,-0.440529,-3.677995,3.477018,-1.989481,20.030729,4.583609,-10.309958,109.033890,-65.478259,11.276876
2.170000,-0.065824,-1.506104,1.512853,-1.458320,1.742180,-0.460937,-3.472293,3.519543,-2.091853,21.103836,3.917768,-10.147947,105.482506,-67.660030,21.176623
2.180000,-0.080577,-1.488505,1.508137,-1.491970,1.777560,-0.482359,-3.256047,3.555304,-2.192105,22.138240,3.231042,-9.885539,101.289207,-69.651960,31.342128
2.190000,-0.095656,-1.470551,1.503202,-1.523407,1.813263,-0.504769,-3.029679,3.584101,-2.289221,23.127399,2.525427,-9.520498,96.429418,-71.434477,41.689585
2.200000,-0.111038,-1.452239,1.498039,-1.552532,1.849218,-0.528129,-2.793673,3.605757,-2.382168,24.064525,1.803115,-9.051421,90.878560,-72.988011,52.135190
2.210000,-0.126699,-1.433566,1.492637,-1.579255,1.885354,-0.552393,-2.548433,3.620109,-2.469977,24.956647,1.065877,-8.484759,84.256876,-74.277370,62.772262
2.220000,-0.142615,-1.414532,1.486988,-1.603477,1.921596,-0.577506,-2.294772,3.627036,-2.551510,25.763196,0.317758,-7.804187,76.938462,-75.300513,73.318179
2.230000,-0.158760,-1.395134,1.481084,-1.625124,1.957870,-0.603398,-2.033424,3.626435,-2.625712,26.493156,-0.439187,-7.019051,68.942233,-76.039780,83.667446
2.240000,-0.175108,-1.375375,1.474918,-1.644123,1.994099,-0.629992,-1.765187,3.618232,-2.691550,27.139844,-1.202032,-6.131845,60.287102,-76.477510,93.714569
2.250000,-0.191633,-1.355253,1.468482,-1.660408,2.030209,-0.657198,-1.490926,3.602385,-2.748020,27.696765,-1.967674,-5.146118,50.991986,-76.596045,103.354052
2.260000,-0.208307,-1.334771,1.461772,-1.673929,2.066123,-0.684919,-1.211384,3.578839,-2.794107,28.174949,-2.736638,-4.061680,40.637947,-76.281556,112.359312
2.270000,-0.225102,-1.313931,1.454782,-1.684628,2.101762,-0.713044,-0.927782,3.547668,-2.828964,28.527243,-3.496455,-2.895539,29.735365,-75.624328,120.760769
2.280000,-0.241990,-1.292737,1.447510,-1.692475,2.137051,-0.741458,-0.641211,3.508938,-2.851749,28.768070,-4.247962,-1.648780,18.356770,-74.618475,128.467755
2.290000,-0.258942,-1.271192,1.439953,-1.697446,2.171915,-0.770037,-0.352807,3.462748,-2.861695,28.893033,-4.987643,-0.328801,6.574691,-73.258114,135.389602
2.300000,-0.275930,-1.249300,1.432109,-1.699529,2.206281,-0.798647,-0.063748,3.409236,-2.858109,28.898460,-5.711923,1.056093,-5.538344,-71.537359,141.435641
2.310000,-0.292923,-1.227068,1.423980,-1.698727,2.240078,-0.827157,0.224885,3.348507,-2.840204,28.793431,-6.423237,2.513571,-18.213563,-69.297076,146.088853
2.320000,-0.309895,-1.204501,1.415567,-1.695042,2.273231,-0.855408,0.511695,3.280852,-2.807699,28.547254,-7.103528,3.993554,-31.037484,-66.703397,149.737127
2.330000,-0.326815,-1.181606,1.406873,-1.688503,2.305673,-0.883261,0.795401,3.206529,-2.760229,28.172551,-7.756170,5.504835,-43.900384,-63.769203,152.342003
2.340000,-0.343655,-1.158390,1.397903,-1.679148,2.337340,-0.910562,1.074718,3.125832,-2.697533,27.669482,-8.377820,7.036788,-56.692538,-60.507375,153.865019
2.350000,-0.360388,-1.134862,1.388664,-1.667028,2.368169,-0.937160,1.348367,3.039087,-2.619461,27.039302,-8.965268,8.578401,-69.304223,-56.930794,154.267713
2.360000,-0.376987,-1.111030,1.379163,-1.652204,2.398104,-0.962907,1.615082,2.946588,-2.525728,26.283832,-9.521217,10.140727,-81.612253,-52.906164,152.944638
2.370000,-0.393424,-1.086903,1.369409,-1.634753,2.427085,-0.987631,1.873639,2.848801,-2.416709,25.407784,-10.029014,11.658846,-93.522014,-48.610442,150.493744
2.380000,-0.409673,-1.062491,1.359414,-1.614762,2.455064,-1.011191,2.122849,2.746155,-2.292651,24.415080,-10.492625,13.146946,-104.925431,-44.074409,146.945999
2.390000,-0.425711,-1.037805,1.349190,-1.592331,2.481994,-1.033435,2.361571,2.639103,-2.153906,23.311323,-10.909803,14.594213,-115.714428,-39.328844,142.332367
2.400000,-0.441512,-1.012855,1.338750,-1.567569,2.507833,-1.054221,2.588727,2.528120,-2.000938,22.103199,-11.278606,15.990144,-125.780929,-34.404528,136.683814
2.410000,-0.457055,-0.987652,1.328111,-1.540594,2.532546,-1.073414,2.803163,2.413669,-1.834109,20.784716,-11.600063,17.342920,-134.669374,-29.264992,129.567146
2.420000,-0.472317,-0.962208,1.317288,-1.511546,2.556098,-1.090867,3.004140,2.296292,-1.654332,19.397286,-11.866545,18.599154,-142.661722,-24.016499,121.534323
2.430000,-0.487279,-0.936534,1.306300,-1.480559,2.578463,-1.106460,3.190858,2.176514,-1.462408,17.934687,-12.080160,19.770845,-149.692446,-18.698066,112.673148
2.440000,-0.501922,-0.910643,1.295165,-1.447779,2.599622,-1.120077,3.362616,2.054867,-1.259223,16.406861,-12.240403,20.850149,-155.696019,-13.348706,103.071420
2.450000,-0.516229,-0.884546,1.283905,-1.413359,2.619556,-1.131610,3.518813,1.931885,-1.045736,14.824408,-12.347161,21.830098,-160.606916,-8.007436,92.816942
2.460000,-0.530185,-0.858256,1.272540,-1.377450,2.638256,-1.140963,3.658732,1.808118,-0.822897,13.177546,-12.399157,22.711549,-163.828249,-2.752469,81.822114
2.470000,-0.543774,-0.831785,1.261093,-1.340231,2.655717,-1.148043,3.782276,1.684075,-0.591880,11.527984,-12.400732,23.472852,-165.890917,2.421179,70.371615
2.480000,-0.556985,-0.805145,1.249587,-1.301860,2.671939,-1.152777,3.889242,1.560274,-0.353828,9.863591,-12.351119,24.117826,-166.794458,7.479294,58.574724
2.490000,-0.569808,-0.778350,1.238046,-1.262502,2.686925,-1.155100,3.979537,1.437219,-0.109921,8.195960,-12.251645,24.643556,-166.538409,12.387660,46.540720
2.500000,-0.582233,-0.751411,1.226494,-1.222325,2.700687,-1.154960,4.053189,1.315402,0.138639,6.536690,-12.103979,25.048215,-165.122309,17.112064,34.378882
2.510000,-0.594252,-0.724340,1.214955,-1.181488,2.713238,-1.152314,4.110124,1.195345,0.390571,4.877684,-11.905430,25.325012,-162.048144,21.499563,22.351541
2.520000,-0.605861,-0.697150,1.203456,-1.140169,2.724600,-1.147139,4.150864,1.077436,0.644739,3.277182,-11.669480,25.488653,-157.873929,25.649207,10.396182
2.530000,-0.617054,-0.669852,1.192021,-1.098523,2.734795,-1.139416,4.175824,0.962089,0.899948,1.723670,-11.393304,25.533477,-152.660125,29.541319,-1.396658
2.540000,-0.627831,-0.642458,1.180676,-1.056704,2.743851,-1.129141,4.185527,0.849695,1.155020,0.227243,-11.079578,25.461563,-146.467195,33.156222,-12.936440
2.550000,-0.638188,-0.614979,1.169447,-1.014861,2.751800,-1.116320,4.180591,0.740613,1.408800,-1.202611,-10.731170,25.275894,-139.355602,36.474239,-24.132628
2.560000,-0.648128,-0.587426,1.158358,-0.973135,2.758674,-1.100968,4.161602,0.635237,1.660012,-2.568509,-10.345592,24.965708,-131.095338,39.335370,-34.524656
2.570000,-0.657652,-0.559809,1.147435,-0.931669,2.764516,-1.083126,4.129509,0.533792,1.907776,-3.834945,-9.939261,24.570479,-122.072903,41.877443,-44.437324
2.580000,-0.666763,-0.532139,1.136704,-0.890585,2.769364,-1.062828,4.085215,0.436531,2.151100,-5.007746,-9.509115,24.078710,-112.384329,44.097964,-53.825403
2.590000,-0.675465,-0.504425,1.126187,-0.850002,2.773261,-1.040122,4.029687,0.343678,2.389046,-6.080731,-9.058382,23.495871,-102.125647,45.994438,-62.643667
2.600000,-0.683765,-0.476677,1.115909,-0.810026,2.776253,-1.015068,3.963951,0.255421,2.620733,-7.048679,-8.590315,22.827887,-91.392887,47.564370,-70.846885
2.610000,-0.691668,-0.448903,1.105893,-0.770753,2.778384,-0.987726,3.889066,0.171965,2.845169,-7.908432,-8.103937,22.065267,-80.254219,48.697808,-77.989069
2.620000,-0.699183,-0.421112,1.096162,-0.732271,2.779707,-0.958185,3.806159,0.093375,3.061812,-8.654078,-7.612623,21.252402,-68.836946,49.512872,-84.474825
2.630000,-0.706317,-0.393311,1.086737,-0.694653,2.780268,-0.926518,3.716369,0.019734,3.270012,-9.284574,-7.114705,20.377946,-57.240510,50.020228,-90.307998
2.640000,-0.713079,-0.365509,1.077638,-0.657962,2.780118,-0.892815,3.620855,-0.048907,3.469187,-9.798623,-6.613209,19.448405,-45.564353,50.230536,-95.492434
2.650000,-0.719479,-0.337711,1.068887,-0.622251,2.779307,-0.857166,3.520785,-0.112528,3.658818,-10.195926,-6.111049,18.470247,-33.907917,50.154462,-100.031977
2.660000,-0.725527,-0.309924,1.060501,-0.587560,2.777884,-0.819669,3.417399,-0.171114,3.838335,-10.470235,-5.609110,17.439166,-22.546026,49.753962,-103.659311
2.670000,-0.731234,-0.282155,1.052499,-0.553913,2.775900,-0.780431,3.311756,-0.224728,4.007491,-10.639674,-5.114659,16.386968,-11.381264,49.094369,-106.682646
2.680000,-0.736609,-0.254408,1.044898,-0.521329,2.773405,-0.739554,3.204973,-0.273434,4.165983,-10.698777,-4.628031,15.307403,-0.491600,48.192312,-109.139030
2.690000,-0.741664,-0.226689,1.037713,-0.489814,2.770448,-0.697147,3.098138,-0.317322,4.313566,-10.650683,-4.151566,14.205954,10.045001,47.064419,-111.065513
2.700000,-0.746409,-0.199001,1.030960,-0.459363,2.767075,-0.653320,2.992304,-0.356506,4.450046,-10.499314,-3.687440,13.087736,20.150571,45.727316,-112.499142
2.710000,-0.750855,-0.171348,1.024651,-0.429964,2.763333,-0.608183,2.888595,-0.391121,4.575250,-10.238792,-3.237826,11.954683,29.480016,44.201784,-113.406044
2.720000,-0.755012,-0.143735,1.018800,-0.401585,2.759267,-0.561852,2.787830,-0.421317,4.689117,-9.899636,-2.804178,10.817815,38.255207,42.499791,-113.902874
2.730000,-0.758890,-0.116164,1.013418,-0.374195,2.754921,-0.514439,2.690885,-0.447264,4.791596,-9.475687,-2.388365,9.677840,46.430886,40.637453,-114.035364
2.740000,-0.762499,-0.088637,1.008515,-0.347751,2.750335,-0.466058,2.598578,-0.469148,4.882675,-8.973167,-1.991909,8.538170,53.961795,38.630891,-113.849248
2.750000,-0.765848,-0.061158,1.004099,-0.322205,2.745551,-0.416823,2.511662,-0.487171,4.962370,-8.398751,-1.616174,7.401764,60.802678,36.496223,-113.390257
2.760000,-0.768946,-0.033727,1.000181,-0.297501,2.740604,-0.366849,2.430933,-0.501559,5.030774,-7.749123,-1.263627,6.275277,66.644546,34.281605,-112.809058
2.770000,-0.771800,-0.006346,0.996765,-0.273568,2.735531,-0.316247,2.356862,-0.512519,5.087899,-7.056580,-0.932304,5.150915,71.738167,31.967196,-112.033602
2.780000,-0.774419,0.020983,0.993857,-0.250340,2.730365,-0.265129,2.289958,-0.520284,5.133821,-6.316897,-0.624575,4.035143,76.070577,29.565194,-111.096772
2.790000,-0.776809,0.048261,0.991463,-0.227743,2.725135,-0.213607,2.230655,-0.525092,5.168635,-5.537750,-0.341252,2.929408,79.628811,27.087794,-110.031453
2.800000,-0.778976,0.075486,0.989586,-0.205700,2.719872,-0.161793,2.179309,-0.527192,5.192447,-4.726945,-0.083029,1.834832,82.399906,24.547192,-108.870527
2.810000,-0.780925,0.102658,0.988228,-0.184132,2.714600,-0.109797,2.136288,-0.526852,5.205456,-3.883890,0.148244,0.759996,84.155491,21.987851,-107.843620
2.820000,-0.782660,0.129778,0.987390,-0.162949,2.709343,-0.057722,2.101676,-0.524313,5.207682,-3.036841,0.355145,-0.313077,85.124385,19.385750,-106.762784
2.830000,-0.784185,0.156845,0.987074,-0.142070,2.704120,-0.005679,2.075571,-0.519836,5.199231,-2.183980,0.535844,-1.375109,85.320003,16.749135,-105.636812
2.840000,-0.785502,0.183861,0.987276,-0.121409,2.698951,0.046227,2.057990,-0.513685,5.180218,-1.332973,0.690040,-2.425693,84.755755,14.086251,-104.474498
2.850000,-0.786613,0.210825,0.987997,-0.100882,2.693851,0.097891,2.048880,-0.506125,5.150757,-0.491353,0.817509,-3.464507,83.445057,11.405343,-103.284634
2.860000,-0.787520,0.237738,0.989233,-0.080406,2.688833,0.149206,2.048178,-0.497430,5.111049,0.340016,0.917565,-4.483815,81.236349,8.728532,-102.265653
2.870000,-0.788221,0.264602,0.990980,-0.059894,2.683906,0.200075,2.055595,-0.487863,5.061115,1.138407,0.991450,-5.501244,78.328216,6.048488,-101.213488
2.880000,-0.788717,0.291416,0.993233,-0.039268,2.679078,0.250394,2.070838,-0.477691,5.001060,1.904361,1.038546,-6.507926,74.754270,3.371760,-100.113711
2.890000,-0.789006,0.318183,0.995986,-0.018452,2.674353,0.300063,2.093552,-0.467181,4.930994,2.631385,1.058918,-7.503311,70.548124,0.704893,-98.951895
2.900000,-0.789086,0.344904,0.999231,0.002627,2.669734,0.348981,2.123316,-0.456601,4.851034,3.313328,1.052698,-8.486709,65.743392,-1.945567,-97.713611
2.910000,-0.788953,0.371578,1.002962,0.024035,2.665220,0.397050,2.159703,-0.446211,4.761347,3.949342,1.020442,-9.453224,60.248116,-4.582150,-96.486899
2.920000,-0.788604,0.398209,1.007169,0.045839,2.660808,0.444174,2.202111,-0.436279,4.662012,4.522176,0.961562,-10.411479,54.236857,-7.188120,-95.142316
2.930000,-0.788034,0.424795,1.011842,0.068095,2.656492,0.490258,2.249938,-0.427066,4.553164,5.032522,0.876808,-11.355587,47.758602,-9.755820,-93.652890
2.940000,-0.787240,0.451339,1.016971,0.090854,2.652264,0.535207,2.302538,-0.418828,4.434953,5.475955,0.766599,-12.283964,40.862340,-12.277591,-91.991643
2.950000,-0.786215,0.477840,1.022542,0.114159,2.648112,0.578927,2.359221,-0.411817,4.307543,5.848539,0.631434,-13.194758,33.597062,-14.745776,-90.131603
2.960000,-0.784955,0.504301,1.028545,0.138048,2.644022,0.621328,2.419297,-0.406270,4.171112,6.150133,0.472828,-14.086884,25.928296,-17.176462,-88.019512
2.970000,-0.783452,0.530721,1.034964,0.162553,2.639980,0.662320,2.481963,-0.402441,4.025880,6.369961,0.289205,-14.955489,17.998710,-19.535337,-85.657895
2.980000,-0.781702,0.557101,1.041786,0.187694,2.635967,0.701817,2.546428,-0.400564,3.872085,6.509436,0.082396,-15.799131,9.867512,-21.811837,-83.022997
2.990000,-0.779696,0.583440,1.048995,0.213485,2.631962,0.739734,2.611878,-0.400867,3.709990,6.566837,-0.146722,-16.614959,1.593912,-23.995394,-80.091060
3.000000,-0.777430,0.609740,1.056575,0.239932,2.627942,0.775990,2.677487,-0.403569,3.539889,6.541036,-0.397167,-17.399883,-6.762883,-26.075445,-76.838329
3.010000,-0.774896,0.635999,1.064509,0.267032,2.623881,0.810508,2.742428,-0.408870,3.362043,6.432234,-0.667095,-18.156461,-15.162221,-28.060527,-73.092441
3.020000,-0.772087,0.662217,1.072780,0.294775,2.619755,0.843208,2.805853,-0.416975,3.176890,6.238745,-0.957102,-18.867199,-23.524063,-29.918632,-68.996442
3.030000,-0.768998,0.688394,1.081367,0.323141,2.615532,0.874023,2.866926,-0.428071,2.984841,5.962082,-1.265001,-19.535204,-31.786931,-31.636853,-64.544772
3.040000,-0.765622,0.714528,1.090253,0.352103,2.611183,0.902884,2.924821,-0.442330,2.786341,5.603542,-1.589329,-20.156891,-39.889344,-33.202287,-59.731872
3.050000,-0.761954,0.740617,1.099418,0.381624,2.606674,0.929729,2.978730,-0.459907,2.581870,5.165035,-1.928494,-20.728619,-47.769820,-34.602027,-54.552183
3.060000,-0.757988,0.766660,1.108841,0.411662,2.601973,0.954505,3.027832,-0.480947,2.371854,4.646138,-2.281128,-21.255312,-55.292313,-35.814238,-48.782446
3.070000,-0.753719,0.792656,1.118501,0.442163,2.597044,0.977153,3.071407,-0.505567,2.156962,4.056979,-2.644543,-21.712816,-62.479039,-36.836040,-42.661456
3.080000,-0.749143,0.818600,1.128377,0.473070,2.591849,0.997630,3.108738,-0.533869,1.937807,3.397851,-3.017175,-22.107441,-69.277648,-37.655620,-36.210311
