time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
2.900000,0.955759,1.085383,1.273548,-0.680485,2.869430,0.783160,-2.509846,-3.012628,0.936498,1.319986,-10.208628,-9.617643,47.861191,14.773266,-35.234250
2.950000,0.918559,1.225079,1.313906,-0.804482,2.705769,0.817825,-2.382742,-3.505520,0.409767,3.944831,-9.053999,-11.159088,54.544523,32.232274,-23.679691
3.000000,0.875311,1.355960,1.355330,-0.918759,2.518878,0.824137,-2.115363,-3.918028,-0.179411,6.774438,-6.985401,-11.985613,55.205329,49.848927,-7.208699
3.050000,0.826683,1.476966,1.396320,-1.016018,2.313967,0.799884,-1.705298,-4.204060,-0.788794,9.465364,-4.069106,-11.879958,48.752858,64.509626,12.508624
3.100000,0.773709,1.587357,1.435319,-1.089289,2.098472,0.745257,-1.168826,-4.324939,-1.367407,11.649724,-0.534438,-10.734750,35.441620,73.180928,32.893221
3.150000,0.717754,1.686814,1.470846,-1.132901,1.881473,0.663143,-0.540326,-4.257504,-1.862269,13.009526,3.248986,-8.590635,16.939396,73.672443,50.880940
3.200000,0.660419,1.775504,1.501633,-1.143322,1.672722,0.559030,0.132126,-4.000040,-2.226470,13.343663,6.832806,-5.646656,-4.014939,65.286857,63.535091
3.250000,0.603422,1.854086,1.526749,-1.119688,1.481469,0.440496,0.794040,-3.574223,-2.426935,12.608032,9.777672,-2.237126,-24.246449,49.103989,68.688763
3.300000,0.548450,1.923651,1.545683,-1.063918,1.315299,0.316337,1.392930,-3.022273,-2.450183,10.919018,11.743205,1.222220,-40.862429,27.765201,65.457094
3.350000,0.497030,1.985616,1.558382,-0.980395,1.179241,0.195478,1.885942,-2.399903,-2.304713,8.521789,12.554192,4.308583,-51.848983,4.817758,54.482404
3.400000,0.450411,2.041575,1.565230,-0.875324,1.075309,0.085865,2.245109,-1.766854,-2.019325,5.734120,12.224981,6.670461,-56.398080,-16.168225,37.819211
3.450000,0.409497,2.093147,1.566969,-0.755884,1.002556,-0.006455,2.459354,-1.177405,-1.637667,2.881981,10.937370,8.090504,-54.908799,-32.438562,18.458378
3.500000,0.374822,2.141831,1.564585,-0.629388,0.957569,-0.077901,2.533307,-0.673117,-1.210274,0.243240,8.981125,8.516299,-48.705722,-42.593639,-0.385833
3.550000,0.346559,2.188903,1.559179,-0.502554,0.935244,-0.127482,2.483678,-0.279292,-0.786037,-1.988591,6.678006,8.051921,-39.584716,-46.658092,-16.001663
3.600000,0.324567,2.235355,1.551837,-0.381020,0.929639,-0.156505,2.334448,-0.005316,-0.405082,-3.715232,4.315316,6.916132,-29.330779,-45.706012,-26.684609
3.650000,0.308457,2.281867,1.543528,-0.269109,0.934713,-0.167990,2.112155,0.152239,-0.094424,-4.921669,2.107405,5.383460,-19.353770,-41.277784,-31.896067
3.700000,0.297656,2.328826,1.535038,-0.169805,0.944863,-0.165947,1.842281,0.205424,0.133264,-5.650609,0.187537,3.726526,-10.528375,-34.867491,-32.109863
3.750000,0.291476,2.376354,1.526933,-0.084881,0.955255,-0.154664,1.547094,0.170993,0.278229,-5.974506,-1.379345,2.172474,-3.226458,-27.628355,-28.479396
3.800000,0.289168,2.424352,1.519571,-0.015095,0.961963,-0.138124,1.244830,0.067490,0.350511,-5.973254,-2.575298,0.878586,2.536556,-20.299011,-22.463591
3.850000,0.289967,2.472550,1.513121,0.039602,0.962004,-0.119613,0.949769,-0.086537,0.366087,-5.720851,-3.409246,-0.073886,6.928010,-13.279259,-15.505351
3.900000,0.293128,2.520552,1.507610,0.079881,0.953309,-0.101516,0.672745,-0.273435,0.343122,-5.280453,-3.903224,-0.671949,10.158839,-6.765724,-8.806128
3.950000,0.297955,2.567881,1.502969,0.106877,0.934661,-0.085301,0.421723,-0.476859,0.298892,-4.704967,-4.085818,-0.954498,12.405679,-0.874928,-3.204151
4.000000,0.303816,2.614018,1.499080,0.122054,0.905623,-0.071626,0.202248,-0.682017,0.247673,-4.039885,-3.990717,-0.992364,13.790089,4.283829,0.856123
4.050000,0.310160,2.658443,1.495807,0.127101,0.866459,-0.060533,0.017735,-0.875931,0.199656,-3.325958,-3.657435,-0.868886,14.394204,8.589758,3.284630
4.100000,0.316526,2.700664,1.493027,0.123827,0.818030,-0.051661,-0.130347,-1.047760,0.160784,-2.600465,-3.131741,-0.663901,14.289625,11.928803,4.260996
4.150000,0.322543,2.740246,1.490641,0.114067,0.761683,-0.044455,-0.242312,-1.189105,0.133266,-1.896995,-2.464555,-0.442786,13.561847,14.224839,4.129475
4.200000,0.327932,2.776832,1.488581,0.099596,0.699120,-0.038334,-0.320047,-1.294216,0.116505,-1.244280,-1.709257,-0.250954,12.321566,15.464439,3.295964
4.250000,0.332502,2.810158,1.486807,0.082062,0.632261,-0.032804,-0.366740,-1.360031,0.108170,-0.664839,-0.918111,-0.113190,10.702422,15.705281,2.144176
4.300000,0.336139,2.840059,1.485301,0.062922,0.563117,-0.027517,-0.386531,-1.386027,0.105186,-0.174038,-0.138729,-0.036536,8.849660,15.067610,0.980484
4.350000,0.338795,2.866470,1.484056,0.043409,0.493659,-0.022286,-0.384144,-1.373904,0.104517,0.220127,0.588650,-0.015142,6.905697,13.714286,0.009094
4.400000,0.340480,2.889424,1.483072,0.024508,0.425726,-0.017066,-0.364518,-1.327162,0.103672,0.516532,1.232699,-0.035627,4.997376,11.826715,-0.667144
4.450000,0.341245,2.909042,1.482349,0.006957,0.360943,-0.011919,-0.332490,-1.250634,0.100954,0.719865,1.771322,-0.081856,3.227159,9.582613,-1.028596
4.500000,0.341175,2.925519,1.481880,-0.008741,0.300663,-0.006970,-0.292532,-1.150029,0.095487,0.839248,2.190961,-0.138486,1.668777,7.139143,-1.112443
4.550000,0.340371,2.939109,1.481652,-0.022296,0.245940,-0.002370,-0.248566,-1.031537,0.087106,0.886742,2.485236,-0.193100,0.366824,4.622650,-0.985712
4.600000,0.338946,2.950113,1.481643,-0.033598,0.197509,0.001740,-0.203857,-0.901506,0.076177,0.875930,2.653226,-0.237058,-0.660993,2.124440,-0.722830
4.650000,0.337012,2.958860,1.481826,-0.042682,0.155789,0.005248,-0.160973,-0.766215,0.063400,0.820643,2.697680,-0.265383,-1.420215,-0.298175,-0.390131
4.700000,0.334677,2.965692,1.482168,-0.049695,0.120888,0.008080,-0.121793,-0.631738,0.049638,0.733908,2.623408,-0.276071,-1.936197,-2.614858,-0.037559
4.750000,0.332042,2.970948,1.482634,-0.054861,0.092615,0.010212,-0.087582,-0.503874,0.035793,0.627023,2.436194,-0.269139,-2.248009,-4.797950,0.303804
4.800000,0.329191,2.974953,1.483189,-0.058453,0.070500,0.011660,-0.059091,-0.388118,0.022724,0.509107,2.143613,-0.245690,-2.399611,-6.744805,0.620114
4.850000,0.326197,2.977998,1.483800,-0.060770,0.053803,0.012484,-0.036671,-0.289513,0.011224,0.387062,1.761714,-0.207128,-2.329138,-5.212927,1.109143
4.900000,0.323114,2.980333,1.484438,-0.062120,0.041549,0.012782,-0.020385,-0.211947,0.002012,0.276194,1.622321,-0.134776,-2.265629,-3.998230,1.612962
4.950000,0.319985,2.982153,1.485078,-0.062809,0.032609,0.012685,-0.009052,-0.127281,-0.002254,0.160500,1.361891,-0.045832,-1.818526,-5.918673,1.284222
5.000000,0.316833,2.983594,1.485706,-0.063025,0.028821,0.012557,-0.004335,-0.075758,-0.002572,0.094341,1.030453,-0.006354,-1.323168,-6.628746,0.789557
