time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz
0.340000,0.331895,-3.010064,1.477341,-0.015410,0.101818,0.014454,-0.090412,0.775422,0.108322,-0.498498,3.307218,0.226248,0.670605,2.093474,-0.477929
0.350000,0.331736,-3.009007,1.477491,-0.016339,0.109738,0.015549,-0.095359,0.808596,0.110557,-0.490605,3.327128,0.220597,0.908545,1.882975,-0.652289
0.360000,0.331568,-3.007868,1.477652,-0.017317,0.117991,0.016665,-0.100219,0.841956,0.112729,-0.480631,3.344661,0.213287,1.158502,1.642426,-0.829539
0.370000,0.331389,-3.006646,1.477824,-0.018343,0.126578,0.017803,-0.104963,0.875480,0.114817,-0.467782,3.359746,0.204104,1.411656,1.369045,-1.006946
0.380000,0.331201,-3.005336,1.478008,-0.019416,0.135501,0.018961,-0.109566,0.909141,0.116805,-0.452390,3.371932,0.193149,1.667199,1.062767,-1.183981
0.390000,0.331001,-3.003935,1.478204,-0.020534,0.144761,0.020139,-0.114003,0.942908,0.118674,-0.434433,3.380891,0.180428,1.924322,0.723530,-1.360114
0.400000,0.330790,-3.002439,1.478411,-0.021695,0.154359,0.021334,-0.118246,0.976747,0.120407,-0.413901,3.386293,0.165952,2.182217,0.351272,-1.534817
0.410000,0.330567,-3.000846,1.478630,-0.022898,0.164296,0.022546,-0.122271,1.010621,0.121989,-0.390742,3.387772,0.149874,2.438908,-0.053213,-1.710991
0.420000,0.330332,-2.999152,1.478862,-0.024140,0.174572,0.023773,-0.126053,1.044489,0.123399,-0.365073,3.385079,0.131895,2.694897,-0.490950,-1.884257
0.430000,0.330084,-2.997354,1.479106,-0.025418,0.185186,0.025014,-0.129564,1.078307,0.124621,-0.336849,3.377842,0.112201,2.949520,-0.962109,-2.053667
0.440000,0.329823,-2.995447,1.479362,-0.026730,0.196138,0.026265,-0.132781,1.112029,0.125638,-0.306089,3.365725,0.090837,3.202112,-1.466856,-2.218273
0.450000,0.329549,-2.993430,1.479631,-0.028073,0.207426,0.027526,-0.135678,1.145604,0.126432,-0.272816,3.348392,0.067855,3.452008,-2.005360,-2.377125
0.460000,0.329262,-2.991298,1.479913,-0.029442,0.219049,0.028793,-0.138228,1.178981,0.126991,-0.236982,3.325689,0.043457,3.696564,-2.582432,-2.532813
0.470000,0.328960,-2.989048,1.480207,-0.030836,0.231005,0.030064,-0.140409,1.212098,0.127296,-0.198809,3.296839,0.017384,3.937335,-3.193029,-2.680418
0.480000,0.328645,-2.986676,1.480514,-0.032249,0.243290,0.031338,-0.142197,1.244897,0.127334,-0.158249,3.261718,-0.010120,4.173900,-3.836750,-2.818556
0.490000,0.328315,-2.984181,1.480834,-0.033679,0.255901,0.032610,-0.143567,1.277311,0.127090,-0.115346,3.219995,-0.038951,4.405836,-4.513194,-2.945847
0.500000,0.327971,-2.981557,1.481166,-0.035119,0.268835,0.033879,-0.144496,1.309273,0.126551,-0.070149,3.171346,-0.068996,4.632720,-5.221959,-3.060908
0.510000,0.327613,-2.978803,1.481511,-0.036567,0.282085,0.035140,-0.144963,1.340718,0.125707,-0.022796,3.115867,-0.100046,4.856300,-5.973191,-3.164321
0.520000,0.327240,-2.975915,1.481869,-0.038017,0.295647,0.036392,-0.144944,1.371565,0.124547,0.026859,3.052252,-0.132144,5.073718,-6.754652,-3.252500
0.530000,0.326853,-2.972889,1.482239,-0.039464,0.309514,0.037630,-0.144419,1.401737,0.123061,0.078655,2.980679,-0.165040,5.284282,-7.564651,-3.323822
0.540000,0.326451,-2.969723,1.482622,-0.040903,0.323679,0.038852,-0.143364,1.431151,0.121244,0.132520,2.900870,-0.198559,5.487305,-8.401497,-3.376666
0.550000,0.326035,-2.966415,1.483016,-0.042330,0.338134,0.040054,-0.141762,1.459726,0.119089,0.188374,2.812565,-0.232506,5.682099,-9.263498,-3.409408
0.560000,0.325604,-2.962960,1.483423,-0.043737,0.352870,0.041232,-0.139590,1.487378,0.116593,0.246222,2.715929,-0.266692,5.865698,-10.159262,-3.419989
0.570000,0.325160,-2.959356,1.483841,-0.045119,0.367878,0.042385,-0.136831,1.514014,0.113755,0.305758,2.609771,-0.300848,6.039968,-11.075536,-3.407277
0.580000,0.324702,-2.955601,1.484270,-0.046471,0.383147,0.043506,-0.133469,1.539542,0.110577,0.366989,2.494360,-0.334754,6.204499,-12.009368,-3.369704
0.590000,0.324231,-2.951692,1.484711,-0.047787,0.398665,0.044595,-0.129486,1.563870,0.107062,0.429815,2.369535,-0.368154,6.358881,-12.957804,-3.305701
0.600000,0.323746,-2.947627,1.485162,-0.049059,0.414420,0.045647,-0.124868,1.586901,0.103216,0.494132,2.235165,-0.400775,6.502703,-13.917891,-3.213699
0.610000,0.323250,-2.943403,1.485623,-0.050282,0.430398,0.046658,-0.119599,1.608546,0.099047,0.559856,2.091602,-0.432549,6.634944,-14.898129,-3.086575
0.620000,0.322741,-2.939019,1.486095,-0.051449,0.446586,0.047627,-0.113666,1.628701,0.094570,0.626820,1.937699,-0.462653,6.755879,-15.882710,-2.928995
0.630000,0.322221,-2.934471,1.486576,-0.052553,0.462967,0.048549,-0.107058,1.647267,0.089800,0.694935,1.773948,-0.491025,6.865175,-16.867279,-2.740069
0.640000,0.321690,-2.929759,1.487066,-0.053588,0.479526,0.049422,-0.099764,1.664147,0.084756,0.764084,1.600368,-0.517347,6.962495,-17.847480,-2.518910
0.650000,0.321149,-2.924880,1.487564,-0.054546,0.496244,0.050243,-0.091774,1.679242,0.079461,0.834144,1.417027,-0.541292,7.047504,-18.818958,-2.264627
0.660000,0.320599,-2.919833,1.488070,-0.055421,0.513104,0.051010,-0.083078,1.692461,0.073934,0.905059,1.224542,-0.563000,7.118170,-19.790232,-1.964369
0.670000,0.320041,-2.914617,1.488584,-0.056205,0.530087,0.051721,-0.073670,1.703701,0.068212,0.976541,1.021860,-0.581002,7.176064,-20.742496,-1.630676
0.680000,0.319476,-2.909231,1.489105,-0.056892,0.547171,0.052374,-0.063545,1.712867,0.062326,1.048537,0.809776,-0.595504,7.221056,-21.669818,-1.264123
0.690000,0.318904,-2.903674,1.489631,-0.057474,0.564337,0.052967,-0.052698,1.719866,0.056314,1.120918,0.588567,-0.606177,7.253021,-22.566268,-0.865287
0.700000,0.318327,-2.897944,1.490164,-0.057943,0.581561,0.053500,-0.041126,1.724609,0.050216,1.193554,0.358573,-0.612704,7.271830,-23.425912,-0.434744
0.710000,0.317745,-2.892042,1.490701,-0.058294,0.598821,0.053972,-0.028827,1.727008,0.044067,1.266324,0.120079,-0.615477,7.277012,-24.239984,0.044822
0.720000,0.317161,-2.885968,1.491243,-0.058517,0.616093,0.054382,-0.015800,1.726984,0.037923,1.339065,-0.126192,-0.612511,7.268826,-25.005735,0.552752
0.730000,0.316575,-2.879721,1.491789,-0.058607,0.633352,0.054730,-0.002046,1.724459,0.031835,1.411656,-0.379856,-0.604336,7.247187,-25.717582,1.086280
0.740000,0.315989,-2.873301,1.492337,-0.058556,0.650574,0.055019,0.012433,1.719364,0.025855,1.483963,-0.640346,-0.590710,7.212010,-26.369939,1.642637
0.750000,0.315405,-2.866709,1.492889,-0.058356,0.667731,0.055248,0.027632,1.711632,0.020039,1.555851,-0.907038,-0.571417,7.163209,-26.957223,2.219057
0.760000,0.314823,-2.859947,1.493442,-0.058001,0.684797,0.055420,0.043549,1.701200,0.014437,1.627267,-1.179695,-0.547054,7.098555,-27.462722,2.832542
0.770000,0.314245,-2.853014,1.493997,-0.057483,0.701746,0.055538,0.060175,1.688022,0.009119,1.697872,-1.456540,-0.515608,7.020370,-27.893342,3.458134
0.780000,0.313674,-2.845912,1.494553,-0.056795,0.718549,0.055604,0.077503,1.672056,0.004146,1.767629,-1.737298,-0.477868,6.928831,-28.244861,4.090648
0.790000,0.313110,-2.838643,1.495109,-0.055931,0.735178,0.055622,0.095524,1.653266,-0.000417,1.836405,-2.021159,-0.433789,6.824113,-28.513057,4.724893
0.800000,0.312556,-2.831209,1.495665,-0.054882,0.751604,0.055597,0.114228,1.631625,-0.004509,1.904068,-2.307268,-0.383382,6.706396,-28.693708,5.355683
0.810000,0.312013,-2.823612,1.496221,-0.053644,0.767801,0.055534,0.133601,1.607107,-0.008071,1.970491,-2.595551,-0.327300,6.575827,-28.761784,5.992869
0.820000,0.311484,-2.815854,1.496776,-0.052208,0.783737,0.055438,0.153633,1.579714,-0.011034,2.035544,-2.883121,-0.264248,6.432615,-28.736421,6.614382
0.830000,0.310969,-2.807938,1.497329,-0.050569,0.799385,0.055315,0.174307,1.549447,-0.013335,2.099102,-3.169963,-0.195088,6.276941,-28.615943,7.213194
0.840000,0.310473,-2.799867,1.497882,-0.048720,0.814717,0.055174,0.195610,1.516320,-0.014916,2.161042,-3.455117,-0.120083,6.108987,-28.398678,7.782276
0.850000,0.309996,-2.791645,1.498433,-0.046655,0.829702,0.055020,0.217522,1.480354,-0.015718,2.221242,-3.737608,-0.039565,5.928932,-28.082951,8.314597
0.860000,0.309541,-2.783275,1.498982,-0.044368,0.844315,0.054862,0.240028,1.441566,-0.015692,2.279575,-4.017709,0.045915,5.737111,-27.635085,8.806874
0.870000,0.309109,-2.774760,1.499530,-0.041852,0.858525,0.054709,0.263107,1.400016,-0.014785,2.335938,-4.291412,0.136234,5.533531,-27.089328,9.247875
0.880000,0.308704,-2.766106,1.500077,-0.039104,0.872306,0.054569,0.286740,1.355758,-0.012953,2.390207,-4.559177,0.230676,5.318357,-26.447926,9.630110
0.890000,0.308328,-2.757316,1.500622,-0.036116,0.885631,0.054453,0.310904,1.308856,-0.010159,2.442267,-4.820059,0.328616,5.091749,-25.713125,9.946093
0.900000,0.307983,-2.748395,1.501166,-0.032884,0.898475,0.054370,0.335577,1.259383,-0.006372,2.492004,-5.073136,0.429352,4.853869,-24.887169,10.188336
0.910000,0.307671,-2.739348,1.501709,-0.029403,0.910811,0.054329,0.360738,1.207417,-0.001560,2.539504,-5.317973,0.532594,4.599917,-23.960506,10.337163
0.920000,0.307396,-2.730180,1.502252,-0.025668,0.922615,0.054342,0.386359,1.153056,0.004284,2.584190,-5.552589,0.636349,4.335625,-22.948623,10.398767
0.930000,0.307159,-2.720897,1.502796,-0.021674,0.933864,0.054418,0.412413,1.096400,0.011167,2.626184,-5.776674,0.740259,4.061764,-21.855210,10.367151
0.940000,0.306963,-2.711505,1.503341,-0.017418,0.944536,0.054568,0.438873,1.037560,0.019086,2.665396,-5.989433,0.843361,3.779103,-20.683957,10.236320
0.950000,0.306811,-2.702009,1.503888,-0.012895,0.954609,0.054803,0.465711,0.976652,0.028028,2.701740,-6.190106,0.944634,3.488412,-19.438553,10.000278
0.960000,0.306706,-2.692415,1.504437,-0.008102,0.964063,0.055132,0.492895,0.913795,0.037981,2.734856,-6.378481,1.044075,3.197630,-18.109772,9.625782
0.970000,0.306650,-2.682729,1.504991,-0.003036,0.972879,0.055566,0.520399,0.849128,0.048895,2.765348,-6.552661,1.137987,2.899480,-16.715802,9.137421
0.980000,0.306646,-2.672959,1.505549,0.002307,0.981040,0.056113,0.548192,0.782789,0.060723,2.792821,-6.712597,1.226435,2.593855,-15.261913,8.532535
0.990000,0.306697,-2.663111,1.506113,0.007928,0.988529,0.056783,0.576245,0.714925,0.073402,2.817199,-6.857717,1.308240,2.280646,-13.753377,7.808467
1.000000,0.306806,-2.653191,1.506685,0.013832,0.995333,0.057584,0.604525,0.645686,0.086861,2.838408,-6.987500,1.382198,1.959745,-12.195466,6.962555
1.010000,0.306975,-2.643207,1.507266,0.020020,1.001439,0.058522,0.633003,0.575234,0.101033,2.856418,-7.100885,1.448667,1.629794,-10.608467,5.951963
1.020000,0.307207,-2.633165,1.507856,0.026493,1.006834,0.059606,0.661643,0.503722,0.115799,2.871034,-7.198863,1.502624,1.292088,-8.980796,4.819130
1.030000,0.307505,-2.623072,1.508458,0.033253,1.011510,0.060840,0.690412,0.431312,0.131046,2.882234,-7.280376,1.544650,0.946674,-7.315885,3.566317
1.040000,0.307873,-2.612937,1.509073,0.040301,1.015458,0.062228,0.719276,0.358170,0.146648,2.889942,-7.345068,1.573558,0.593595,-5.617169,2.195785
1.050000,0.308312,-2.602766,1.509703,0.047639,1.018672,0.063773,0.748199,0.284468,0.162469,2.894080,-7.392619,1.588181,0.232898,-3.888078,0.709795
1.060000,0.308827,-2.592566,1.510349,0.055265,1.021146,0.065477,0.777146,0.210382,0.178380,2.894600,-7.422155,1.589239,-0.136031,-2.146816,-0.936440
1.070000,0.309419,-2.582345,1.511013,0.063181,1.022878,0.067340,0.806078,0.136083,0.194197,2.891364,-7.434811,1.571202,-0.512407,-0.380237,-2.687852
1.080000,0.310091,-2.572111,1.511697,0.071387,1.023868,0.069360,0.834960,0.061746,0.209744,2.884328,-7.429681,1.535158,-0.896106,1.410035,-4.536416
1.090000,0.310847,-2.561870,1.512401,0.079880,1.024114,0.071533,0.863752,-0.012451,0.224837,2.873418,-7.406537,1.480176,-1.287002,3.222377,-6.474113
1.100000,0.311690,-2.551631,1.513128,0.088661,1.023620,0.073855,0.892415,-0.086324,0.239282,2.858564,-7.365166,1.405405,-1.684969,5.055164,-8.492920
1.110000,0.312622,-2.541400,1.513879,0.097728,1.022389,0.076316,0.920905,-0.159687,0.252897,2.839222,-7.304881,1.311889,-2.077911,6.894388,-10.630650
1.120000,0.313645,-2.531186,1.514655,0.107079,1.020428,0.078908,0.949187,-0.232360,0.265448,2.816444,-7.226662,1.194640,-2.479139,8.752325,-12.827833
1.130000,0.314764,-2.520994,1.515457,0.116711,1.017745,0.081620,0.977220,-0.304158,0.276715,2.789607,-7.129772,1.055180,-2.889993,10.628869,-15.070837
1.140000,0.315981,-2.510833,1.516287,0.126622,1.014348,0.084438,1.004965,-0.374893,0.286476,2.758608,-7.014023,0.893116,-3.311812,12.523913,-17.346025
1.150000,0.317297,-2.500709,1.517146,0.136809,1.010251,0.087344,1.032378,-0.444375,0.294501,2.723330,-6.879232,0.708197,-3.745937,14.437348,-19.639765
1.160000,0.318718,-2.490630,1.518035,0.147269,1.005466,0.090321,1.059418,-0.512408,0.300579,2.683717,-6.724660,0.501750,-4.195568,16.355037,-21.974930
1.170000,0.320244,-2.480602,1.518953,0.157996,1.000008,0.093348,1.086037,-0.578804,0.304459,2.639452,-6.551439,0.270372,-4.659956,18.292621,-24.296908
1.180000,0.321878,-2.470632,1.519902,0.168988,0.993896,0.096402,1.112191,-0.643371,0.305909,2.590465,-6.358736,0.015916,-5.140216,20.251710,-26.587593
1.190000,0.323624,-2.460727,1.520881,0.180238,0.987147,0.099457,1.137830,-0.705913,0.304701,2.536591,-6.146328,-0.261215,-5.637459,22.233917,-28.828880
1.200000,0.325484,-2.450891,1.521891,0.191743,0.979785,0.102486,1.162906,-0.766231,0.300611,2.477655,-5.913975,-0.560436,-6.152799,24.240850,-31.002664
1.210000,0.327460,-2.441133,1.522930,0.203494,0.971831,0.105459,1.187369,-0.824134,0.293429,2.413748,-5.662239,-0.880336,-6.694348,26.294728,-33.107182
1.220000,0.329555,-2.431457,1.524000,0.215488,0.963311,0.108343,1.211162,-0.879407,0.282936,2.344016,-5.388916,-1.221498,-7.255362,28.374030,-35.105986
1.230000,0.331771,-2.421868,1.525097,0.227715,0.954252,0.111106,1.234230,-0.931843,0.268934,2.268575,-5.094676,-1.582036,-7.836094,30.477847,-36.978972
1.240000,0.334110,-2.412373,1.526221,0.240170,0.944684,0.113710,1.256514,-0.981230,0.251235,2.187228,-4.779280,-1.960591,-8.436799,32.605264,-38.706033
1.250000,0.336575,-2.402976,1.527370,0.252843,0.934639,0.116118,1.277954,-1.027357,0.229667,2.099772,-4.442496,-2.355603,-9.057733,34.755369,-40.267065
1.260000,0.339167,-2.393682,1.528543,0.265726,0.924149,0.118290,1.298494,-1.070024,0.204068,2.006500,-4.085531,-2.765865,-9.711660,36.963400,-41.627986
1.270000,0.341890,-2.384495,1.529735,0.278809,0.913251,0.120185,1.318062,-1.108994,0.174308,1.906033,-3.704787,-3.188105,-10.384793,39.187869,-42.784376
1.280000,0.344744,-2.375418,1.530945,0.292083,0.901982,0.121762,1.336592,-1.144045,0.140271,1.798744,-3.301737,-3.620810,-11.075858,41.423435,-43.717843
1.290000,0.347732,-2.366456,1.532169,0.305537,0.890384,0.122976,1.354014,-1.174954,0.101865,1.684460,-2.876299,-4.061658,-11.783576,43.664761,-44.409991
1.300000,0.350856,-2.357612,1.533403,0.319160,0.878498,0.123784,1.370257,-1.201496,0.059019,1.563022,-2.428440,-4.508144,-12.506672,45.906507,-44.842426
1.310000,0.354116,-2.348887,1.534644,0.332938,0.866370,0.124142,1.385259,-1.223474,0.011669,1.435085,-1.960570,-4.959725,-13.264192,48.203575,-44.942541
1.320000,0.357515,-2.340285,1.535885,0.346860,0.854045,0.124003,1.398933,-1.240631,-0.040174,1.298610,-1.467117,-5.408449,-14.032048,50.483009,-44.752792
1.330000,0.361053,-2.331807,1.537122,0.360912,0.841574,0.123324,1.411205,-1.252741,-0.096489,1.154422,-0.951011,-5.853776,-14.806475,52.732094,-44.261424
1.340000,0.364733,-2.323454,1.538349,0.375079,0.829008,0.122059,1.421996,-1.259577,-0.157228,1.002472,-0.412619,-6.292632,-15.583708,54.938115,-43.456681
1.350000,0.368555,-2.315227,1.539561,0.389347,0.816401,0.120165,1.431229,-1.260921,-0.222309,0.842751,0.147566,-6.721826,-16.359983,57.088357,-42.326805
1.360000,0.372521,-2.307126,1.540750,0.403698,0.803809,0.117600,1.438834,-1.256581,-0.291663,0.676065,0.726600,-7.141937,-17.151171,59.228706,-40.761768
1.370000,0.376630,-2.299150,1.541910,0.418117,0.791290,0.114319,1.444724,-1.246319,-0.365090,0.500640,1.329229,-7.540326,-17.931466,61.280670,-38.860119
1.380000,0.380883,-2.291299,1.543034,0.432587,0.778903,0.110285,1.448821,-1.229929,-0.442401,0.317493,1.951853,-7.918018,-18.694698,63.224357,-36.622139
1.390000,0.385281,-2.283571,1.544114,0.447088,0.766712,0.105459,1.451048,-1.207219,-0.523371,0.126824,2.593289,-8.271649,-19.434697,65.039877,-34.048102
1.400000,0.389825,-2.275964,1.545141,0.461601,0.754781,0.099806,1.451333,-1.178005,-0.607742,-0.071103,3.252157,-8.597861,-20.145293,66.707340,-31.138288
1.410000,0.394513,-2.268475,1.546107,0.476107,0.743175,0.093295,1.449607,-1.142134,-0.695282,-0.275598,3.925856,-8.898550,-20.829545,68.232608,-27.760291
1.420000,0.399347,-2.261099,1.547003,0.490586,0.731961,0.085893,1.445799,-1.099441,-0.785595,-0.487139,4.615022,-9.157927,-21.470926,69.566884,-24.063318
1.430000,0.404325,-2.253834,1.547822,0.505016,0.721209,0.077575,1.439844,-1.049792,-0.878312,-0.704849,5.316480,-9.378808,-22.062136,70.687121,-20.063894
1.440000,0.409447,-2.246673,1.548552,0.519376,0.710989,0.068320,1.431683,-0.993078,-0.973033,-0.928190,6.027974,-9.558251,-22.595874,71.570275,-15.778543
1.450000,0.414712,-2.239612,1.549185,0.533642,0.701371,0.058110,1.421263,-0.929208,-1.069330,-1.156551,6.747019,-9.693481,-23.064843,72.193301,-11.223789
1.460000,0.420120,-2.232644,1.549711,0.547794,0.692428,0.046931,1.408533,-0.858104,-1.166806,-1.389678,7.472441,-9.787313,-23.450854,72.494142,-6.279036
1.470000,0.425668,-2.225761,1.550120,0.561805,0.684233,0.034773,1.393458,-0.779754,-1.264908,-1.625794,8.197638,-9.824451,-23.758829,72.493543,-1.114719
1.480000,0.431355,-2.218956,1.550403,0.575655,0.676857,0.021633,1.376008,-0.694157,-1.363119,-1.864575,8.921246,-9.808987,-23.982802,72.173237,4.235846
1.490000,0.437180,-2.212221,1.550550,0.589318,0.670374,0.007512,1.356161,-0.601345,-1.460906,-2.105150,9.639977,-9.739224,-24.116805,71.514956,9.739346
1.500000,0.443141,-2.205546,1.550550,0.602770,0.664854,-0.007582,1.333902,-0.501385,-1.557718,-2.346591,10.350358,-9.613801,-24.154872,70.500433,15.362464
1.510000,0.449235,-2.198921,1.550395,0.615988,0.660368,-0.023636,1.309215,-0.394328,-1.653033,-2.589233,11.053378,-9.435375,-24.057576,68.994166,21.165027
1.520000,0.455460,-2.192335,1.550074,0.628947,0.656989,-0.040634,1.282123,-0.280374,-1.746232,-2.828890,11.734213,-9.194520,-23.856509,67.109476,27.009175
1.530000,0.461813,-2.185777,1.549579,0.641622,0.654783,-0.058552,1.252646,-0.159713,-1.836729,-3.066011,12.394293,-8.895202,-23.549801,64.842452,32.850187
1.540000,0.468291,-2.179235,1.548900,0.653992,0.653817,-0.077358,1.220814,-0.032570,-1.923941,-3.299528,13.029775,-8.537676,-23.135584,62.189180,38.643345
1.550000,0.474891,-2.172696,1.548029,0.666031,0.654153,-0.097018,1.186671,0.100788,-2.007291,-3.528358,13.636776,-8.122643,-22.611987,59.145748,44.343928
1.560000,0.481610,-2.166147,1.546957,0.677718,0.655850,-0.117489,1.150247,0.240129,-2.086207,-3.753205,14.218008,-7.651291,-21.931462,55.540743,49.908130
1.570000,0.488445,-2.159574,1.545677,0.689029,0.658971,-0.138725,1.111631,0.385022,-2.160134,-3.968668,14.753811,-7.125129,-21.143413,51.558264,55.290206
1.580000,0.495390,-2.152963,1.544180,0.699944,0.663568,-0.160673,1.070902,0.535067,-2.228534,-4.175728,15.247970,-6.546243,-20.251565,47.214907,60.445325
1.590000,0.502442,-2.146298,1.542461,0.710441,0.669688,-0.183276,1.028148,0.689830,-2.290891,-4.373366,15.696961,-5.917128,-19.259642,42.527272,65.328655
1.600000,0.509597,-2.139564,1.540513,0.720500,0.677378,-0.206469,0.983469,0.848844,-2.346719,-4.560599,16.097424,-5.240726,-18.171368,37.511955,69.895365
1.610000,0.516851,-2.132745,1.538330,0.730104,0.686676,-0.230188,0.936957,1.011673,-2.395512,-4.738068,16.452316,-4.516073,-16.950462,32.030163,73.990676
