time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-3.012724,0.758560,-1.381407,-0.013793,-0.006597,0.003169,0.403348,-0.115875,0.080506,17.609114,-4.900610,2.765469,-233.016440,82.651706,-112.100542,-0.011899,-0.041432,0.000000,-0.505667,-1.818399,-0.000000
0.010000,-3.012862,0.758494,-1.381375,-0.009759,-0.007756,0.003974,0.579439,-0.164881,0.108160,15.278950,-4.074093,1.644464,-768.193134,240.196388,-224.672157,-0.016963,-0.059654,0.000000,-0.420337,-1.579113,0.000000
0.020000,-3.012919,0.758405,-1.381327,-0.002204,-0.009895,0.005332,0.708927,-0.197357,0.113395,2.245252,-0.096682,-1.727974,-1146.148622,344.523621,-258.342120,-0.020296,-0.072981,0.000000,-0.006002,-0.217315,0.000000
0.030000,-3.012906,0.758296,-1.381268,0.004419,-0.011703,0.006242,0.624344,-0.166815,0.073601,-7.644023,2.816380,-3.522378,-417.663623,123.213866,-48.483660,-0.017096,-0.064037,0.000000,0.293887,0.804868,0.000000
0.040000,-3.012831,0.758171,-1.381202,0.010283,-0.013231,0.006804,0.556046,-0.141029,0.042947,-6.108021,2.367595,-2.697647,144.711916,-42.304768,74.108170,-0.014415,-0.056869,0.000000,0.245421,0.638957,-0.000000
0.050000,-3.012701,0.758032,-1.381132,0.015540,-0.014524,0.007101,0.502183,-0.119463,0.019648,-4.749784,1.970284,-2.040215,127.646816,-37.380512,58.477344,-0.012185,-0.051249,0.000000,0.203183,0.494501,0.000000
0.060000,-3.012520,0.757880,-1.381060,0.020327,-0.015620,0.007197,0.461050,-0.101624,0.002143,-3.555085,1.619985,-1.528100,111.973267,-32.891508,44.973463,-0.010350,-0.046974,0.000000,0.166405,0.368962,0.000000
0.070000,-3.012294,0.757719,-1.380988,0.024761,-0.016556,0.007144,0.431082,-0.087063,-0.010914,-2.510319,1.312454,-1.140746,97.628741,-28.815930,33.453942,-0.008856,-0.043866,0.000000,0.134427,0.260196,0.000000
0.080000,-3.012025,0.757549,-1.380917,0.028948,-0.017362,0.006979,0.410844,-0.075374,-0.020672,-1.602510,1.043666,-0.859021,84.550700,-25.131969,23.776242,-0.007660,-0.041768,0.000000,0.106682,0.166368,0.000000
0.090000,-3.011715,0.757372,-1.380849,0.032978,-0.018064,0.006730,0.399031,-0.066190,-0.028095,-0.819305,0.809815,-0.665221,72.676626,-21.817802,15.797778,-0.006722,-0.040538,0.000000,0.082674,0.085878,0.000000
0.100000,-3.011365,0.757188,-1.380783,0.036929,-0.018685,0.006417,0.394458,-0.059178,-0.033976,-0.148977,0.607310,-0.543066,61.944010,-18.851606,9.375955,-0.006007,-0.040050,0.000000,0.061969,0.017316,-0.000000
0.110000,-3.010977,0.756998,-1.380720,0.040867,-0.019247,0.006051,0.396052,-0.054044,-0.038956,0.419575,0.432783,-0.477702,52.290301,-16.211564,4.368225,-0.005483,-0.040191,0.000000,0.044180,-0.040584,-0.000000
0.120000,-3.010548,0.756803,-1.380662,0.044850,-0.019766,0.005638,0.402849,-0.050522,-0.043530,0.896829,0.283079,-0.455701,43.652975,-13.875839,0.631988,-0.005123,-0.040861,0.000000,0.028960,-0.088975,0.000000
0.130000,-3.010080,0.756603,-1.380608,0.048924,-0.020258,0.005180,0.413988,-0.048382,-0.048070,1.292635,0.155266,-0.465062,35.969522,-11.822616,-1.975337,-0.004903,-0.041970,0.000000,0.015994,-0.128914,0.000000
0.140000,-3.009570,0.756398,-1.380558,0.053130,-0.020734,0.004676,0.428702,-0.047417,-0.052832,1.616219,0.046627,-0.495208,29.177383,-10.030127,-3.596211,-0.004803,-0.043439,0.000000,0.004998,-0.161381,0.000000
0.150000,-3.009017,0.756188,-1.380514,0.057498,-0.021206,0.004123,0.446313,-0.047449,-0.057974,1.876182,-0.045337,-0.536986,23.214046,-8.476505,-4.373295,-0.004803,-0.045198,0.000000,-0.004287,-0.187282,0.000000
0.160000,-3.008420,0.755974,-1.380476,0.062056,-0.021683,0.003517,0.466226,-0.048324,-0.063571,2.080500,-0.122903,-0.582674,18.017019,-7.139865,-4.449296,-0.004889,-0.047185,0.000000,-0.012097,-0.207462,-0.000000
0.170000,-3.007776,0.755755,-1.380444,0.066823,-0.022173,0.002852,0.487923,-0.049908,-0.069628,2.236523,-0.188134,-0.625972,13.521176,-5.996925,-3.988633,-0.005045,-0.049347,0.000000,-0.018644,-0.222702,-0.000000
0.180000,-3.007083,0.755530,-1.380419,0.071814,-0.022681,0.002124,0.510956,-0.052087,-0.076091,2.350924,-0.242842,-0.662446,9.619250,-4.998861,-3.518522,-0.005262,-0.051638,0.000000,-0.024114,-0.233710,0.000000
0.190000,-3.006340,0.755301,-1.380401,0.077042,-0.023214,0.001330,0.534941,-0.054764,-0.082876,2.428908,-0.288111,-0.696343,6.264205,-4.133137,-3.048633,-0.005528,-0.054021,0.000000,-0.028619,-0.241006,-0.000000
0.200000,-3.005542,0.755066,-1.380392,0.082513,-0.023776,0.000467,0.559534,-0.057849,-0.090018,2.476208,-0.325505,-0.723419,3.723612,-3.577360,0.117043,-0.005834,-0.056458,0.000000,-0.032319,-0.245204,-0.000000
0.210000,-3.004689,0.754825,-1.380392,0.088233,-0.024371,-0.000470,0.584465,-0.061274,-0.097345,2.503380,-0.359658,-0.694002,1.899574,-3.288360,5.531818,-0.006174,-0.058925,0.000000,-0.035715,-0.247680,0.000000
0.220000,-3.003778,0.754579,-1.380401,0.094202,-0.025002,-0.001480,0.609602,-0.065042,-0.103898,2.514199,-0.391272,-0.612783,-0.220476,-2.671586,4.914057,-0.006548,-0.061412,0.000000,-0.038886,-0.248857,0.000000
0.230000,-3.002805,0.754325,-1.380421,0.100425,-0.025672,-0.002548,0.634749,-0.069100,-0.109600,2.498971,-0.413090,-0.595721,-2.777429,-1.678820,-2.024958,-0.006952,-0.063902,0.000000,-0.041029,-0.247062,-0.000000
0.240000,-3.001769,0.754065,-1.380452,0.106897,-0.026384,-0.003672,0.659581,-0.073304,-0.115812,2.458651,-0.424848,-0.653282,-4.498559,-1.087640,-4.128617,-0.007369,-0.066354,0.000000,-0.042102,-0.242253,-0.000000
0.250000,-3.000667,0.753798,-1.380495,0.113616,-0.027138,-0.004864,0.683922,-0.077597,-0.122666,2.408999,-0.434843,-0.678293,-4.856549,-1.077922,-0.361989,-0.007794,-0.068747,0.000000,-0.043014,-0.236701,0.000000
0.260000,-2.999497,0.753522,-1.380550,0.120576,-0.027936,-0.006125,0.707761,-0.082001,-0.129378,2.361520,-0.446407,-0.660522,-4.834769,-1.088113,1.631313,-0.008229,-0.071088,0.000000,-0.044114,-0.231678,0.000000
0.270000,-2.998256,0.753239,-1.380617,0.127771,-0.028778,-0.007452,0.731153,-0.086525,-0.135877,2.312304,-0.456605,-0.645667,-5.860468,-0.715942,1.155858,-0.008676,-0.073381,0.000000,-0.045074,-0.226484,0.000000
0.280000,-2.996941,0.752947,-1.380699,0.135199,-0.029666,-0.008843,0.754007,-0.091133,-0.142291,2.244310,-0.460726,-0.637405,-7.727849,-0.120205,0.846813,-0.009131,-0.075618,0.000000,-0.045421,-0.219386,-0.000000
0.290000,-2.995552,0.752646,-1.380794,0.142852,-0.030601,-0.010298,0.776039,-0.095739,-0.148625,2.157747,-0.459009,-0.628730,-8.642919,0.218475,0.930815,-0.009584,-0.077769,0.000000,-0.045186,-0.210464,-0.000000
0.300000,-2.994084,0.752335,-1.380905,0.150720,-0.031581,-0.011815,0.797162,-0.100313,-0.154866,2.071452,-0.456356,-0.618788,-8.272999,0.225194,1.056711,-0.010034,-0.079827,0.000000,-0.044861,-0.201608,-0.000000
0.310000,-2.992537,0.752014,-1.381031,0.158795,-0.032607,-0.013395,0.817468,-0.104867,-0.161000,1.992287,-0.454505,-0.607596,-7.892514,0.237067,1.164044,-0.010482,-0.081802,0.000000,-0.044620,-0.193501,0.000000
0.320000,-2.990909,0.751683,-1.381173,0.167069,-0.033678,-0.015035,0.837008,-0.109403,-0.167018,1.913602,-0.451615,-0.595507,-8.301576,0.467952,1.242017,-0.010927,-0.083698,0.000000,-0.044279,-0.185477,-0.000000
0.330000,-2.989196,0.751341,-1.381331,0.175535,-0.034795,-0.016735,0.855740,-0.113899,-0.172911,1.826255,-0.445146,-0.582756,-9.128980,0.819716,1.304325,-0.011367,-0.085511,0.000000,-0.043587,-0.176625,-0.000000
0.340000,-2.987398,0.750987,-1.381507,0.184184,-0.035956,-0.018494,0.873533,-0.118306,-0.178673,1.731022,-0.435220,-0.569421,-9.433639,1.039390,1.363030,-0.011798,-0.087230,0.000000,-0.042555,-0.167024,0.000000
0.350000,-2.985512,0.750621,-1.381701,0.193006,-0.037161,-0.020309,0.890361,-0.122603,-0.184299,1.637583,-0.424359,-0.555495,-9.082908,1.090269,1.419005,-0.012218,-0.088852,0.000000,-0.041436,-0.157637,0.000000
0.360000,-2.983538,0.750244,-1.381913,0.201991,-0.038409,-0.022180,0.906285,-0.126793,-0.189783,1.549364,-0.413415,-0.541041,-8.734314,1.148546,1.465266,-0.012627,-0.090384,0.000000,-0.040314,-0.148802,0.000000
0.370000,-2.981473,0.749853,-1.382145,0.211131,-0.039697,-0.024105,0.921348,-0.130872,-0.195120,1.462896,-0.401388,-0.526190,-8.790942,1.323146,1.498070,-0.013025,-0.091829,0.000000,-0.039089,-0.140171,0.000000
0.380000,-2.979315,0.749450,-1.382396,0.220418,-0.041026,-0.026082,0.935543,-0.134821,-0.200307,1.373545,-0.386952,-0.511079,-9.060892,1.562158,1.520342,-0.013409,-0.093187,0.000000,-0.037632,-0.131283,-0.000000
0.390000,-2.977064,0.749033,-1.382666,0.229842,-0.042394,-0.028111,0.948819,-0.138611,-0.205341,1.281679,-0.370145,-0.495783,-9.070665,1.736507,1.537816,-0.013777,-0.094455,0.000000,-0.035945,-0.122174,0.000000
0.400000,-2.974718,0.748602,-1.382958,0.239394,-0.043798,-0.030189,0.961176,-0.142224,-0.210222,1.192132,-0.352222,-0.480323,-8.754441,1.827621,1.551209,-0.014128,-0.095631,0.000000,-0.034153,-0.113320,0.000000
0.410000,-2.972276,0.748157,-1.383270,0.249066,-0.045238,-0.032315,0.972661,-0.145655,-0.214948,1.106590,-0.333592,-0.464759,-8.442641,1.924821,1.557645,-0.014460,-0.096721,0.000000,-0.032296,-0.104887,-0.000000
0.420000,-2.969737,0.747697,-1.383604,0.258848,-0.046711,-0.034488,0.983308,-0.148896,-0.219517,1.023279,-0.313726,-0.449170,-8.336452,2.082782,1.557355,-0.014774,-0.097729,0.000000,-0.030323,-0.096696,-0.000000
0.430000,-2.967099,0.747223,-1.383960,0.268732,-0.048216,-0.036705,0.993127,-0.151930,-0.223931,0.939861,-0.291937,-0.433612,-8.339094,2.274773,1.552213,-0.015067,-0.098656,0.000000,-0.028164,-0.088514,0.000000
0.440000,-2.964362,0.746733,-1.384338,0.278710,-0.049750,-0.038966,1.002105,-0.154734,-0.228190,0.856497,-0.268230,-0.418126,-8.214202,2.435460,1.542909,-0.015337,-0.099500,0.000000,-0.025821,-0.080355,0.000000
0.450000,-2.961525,0.746228,-1.384739,0.288774,-0.051311,-0.041269,1.010257,-0.157294,-0.232294,0.775577,-0.243227,-0.402754,-7.928702,2.555457,1.528919,-0.015583,-0.100263,0.000000,-0.023354,-0.072454,0.000000
0.460000,-2.958587,0.745707,-1.385164,0.298915,-0.052896,-0.043612,1.017617,-0.159599,-0.236245,0.697923,-0.217121,-0.387548,-7.647240,2.679490,1.510837,-0.015804,-0.100949,0.000000,-0.020783,-0.064890,-0.000000
0.470000,-2.955547,0.745170,-1.385612,0.309126,-0.054503,-0.045994,1.024215,-0.161637,-0.240045,0.622632,-0.189638,-0.372537,-7.470848,2.834191,1.491985,-0.015999,-0.101561,0.000000,-0.018080,-0.057570,-0.000000
0.480000,-2.952404,0.744616,-1.386083,0.319400,-0.056128,-0.048413,1.030070,-0.163392,-0.243696,0.548506,-0.160437,-0.357708,-7.350966,3.005795,1.473238,-0.016166,-0.102101,0.000000,-0.015212,-0.050377,-0.000000
0.490000,-2.949159,0.744047,-1.386580,0.329728,-0.057770,-0.050868,1.035185,-0.164845,-0.247199,0.475613,-0.129522,-0.343072,-7.168431,3.162002,1.451277,-0.016303,-0.102569,0.000000,-0.012179,-0.043315,0.000000
0.500000,-2.945810,0.743461,-1.387101,0.340103,-0.059425,-0.053357,1.039582,-0.165982,-0.250557,0.405137,-0.097197,-0.328682,-6.908127,3.297809,1.424712,-0.016409,-0.102967,0.000000,-0.009010,-0.036499,0.000000
0.510000,-2.942357,0.742859,-1.387647,0.350519,-0.061090,-0.055879,1.043288,-0.166789,-0.253773,0.337450,-0.063565,-0.314578,-6.652673,3.434874,1.396828,-0.016483,-0.103299,0.000000,-0.005715,-0.029965,0.000000
0.520000,-2.938799,0.742239,-1.388218,0.360969,-0.062761,-0.058433,1.046331,-0.167253,-0.256849,0.272084,-0.028500,-0.300746,-6.447571,3.586576,1.372841,-0.016524,-0.103566,0.000000,-0.002281,-0.023664,-0.000000
0.530000,-2.935137,0.741603,-1.388816,0.371446,-0.064435,-0.061016,1.048730,-0.167359,-0.259787,0.208499,0.008166,-0.287121,-6.267768,3.745786,1.352723,-0.016529,-0.103772,0.000000,0.001308,-0.017543,0.000000
0.540000,-2.931370,0.740951,-1.389439,0.381944,-0.066108,-0.063628,1.050501,-0.167090,-0.262591,0.146729,0.046416,-0.273691,-6.060422,3.895617,1.330666,-0.016498,-0.103917,0.000000,0.005050,-0.011605,0.000000
0.550000,-2.927498,0.740281,-1.390088,0.392456,-0.067777,-0.066268,1.051664,-0.166431,-0.265261,0.087290,0.086078,-0.260508,-5.820781,4.034386,1.304778,-0.016428,-0.104004,0.000000,0.008930,-0.005900,0.000000
0.560000,-2.923521,0.739595,-1.390764,0.402977,-0.069437,-0.068934,1.052247,-0.165369,-0.267801,0.030313,0.127104,-0.247596,-5.585256,4.172897,1.279901,-0.016319,-0.104035,0.000000,0.012942,-0.000438,0.000000
0.570000,-2.919439,0.738892,-1.391467,0.413501,-0.071084,-0.071624,1.052271,-0.163889,-0.270213,-0.024415,0.169536,-0.234910,-5.369699,4.314224,1.262331,-0.016169,-0.104013,0.000000,0.017092,0.004802,0.000000
0.580000,-2.915251,0.738173,-1.392197,0.424022,-0.072715,-0.074338,1.051758,-0.161978,-0.272499,-0.077081,0.213388,-0.222349,-5.163342,4.454217,1.251426,-0.015977,-0.103939,0.000000,0.021381,0.009837,0.000000
0.590000,-2.910958,0.737438,-1.392954,0.434536,-0.074324,-0.077074,1.050729,-0.159621,-0.274660,-0.127682,0.258621,-0.209881,-4.948762,4.588890,1.239797,-0.015742,-0.103816,0.000000,0.025804,0.014668,0.000000
0.600000,-2.906561,0.736687,-1.393738,0.445037,-0.075907,-0.079831,1.049205,-0.156805,-0.276697,-0.176056,0.305166,-0.197553,-4.721516,4.718483,1.225410,-0.015461,-0.103646,0.000000,0.030357,0.019281,0.000000
0.610000,-2.902058,0.735920,-1.394550,0.455520,-0.077460,-0.082608,1.047208,-0.153518,-0.278611,-0.222112,0.352990,-0.185373,-4.493860,4.844900,1.214068,-0.015134,-0.103431,0.000000,0.035035,0.023666,-0.000000
0.620000,-2.897450,0.735138,-1.395390,0.465981,-0.078978,-0.085403,1.044762,-0.149746,-0.280404,-0.265933,0.402064,-0.173272,-4.280788,4.966741,1.212106,-0.014760,-0.103173,0.000000,0.039837,0.027832,0.000000
0.630000,-2.892738,0.734340,-1.396258,0.476415,-0.080455,-0.088216,1.041889,-0.145477,-0.282077,-0.307728,0.452325,-0.161131,-4.079104,5.082828,1.218392,-0.014338,-0.102874,0.000000,0.044756,0.031798,-0.000000
0.640000,-2.887922,0.733529,-1.397155,0.486819,-0.081887,-0.091045,1.038608,-0.140699,-0.283627,-0.347515,0.503721,-0.148904,-3.870020,5.194424,1.225321,-0.013865,-0.102537,0.000000,0.049787,0.035567,0.000000
0.650000,-2.883002,0.732703,-1.398079,0.497188,-0.083269,-0.093889,1.034939,-0.135402,-0.285055,-0.385128,0.556214,-0.136625,-3.650822,5.301316,1.230977,-0.013342,-0.102162,0.000000,0.054928,0.039123,0.000000
