time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.176888,0.079543,0.981012,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.102775
0.010000,0.176887,0.079545,0.981012,-0.000001,-0.000003,0.000001,-0.000713,-0.000651,0.000329,1.102820
0.020000,0.176886,0.079546,0.981012,-0.000033,-0.000020,0.000013,-0.005695,-0.002970,0.002225,1.102800
0.030000,0.176886,0.079548,0.981012,-0.000133,-0.000067,0.000051,-0.014249,-0.006848,0.005465,1.102748
0.040000,0.176885,0.079550,0.981012,-0.000333,-0.000160,0.000128,-0.025753,-0.012164,0.009846,1.102692
0.050000,0.176884,0.079552,0.981012,-0.000661,-0.000313,0.000253,-0.039655,-0.018793,0.015191,1.102650
0.060000,0.176872,0.079576,0.981012,-0.001137,-0.000539,0.000436,-0.055466,-0.026610,0.021339,1.102635
0.070000,0.176860,0.079601,0.981012,-0.001779,-0.000849,0.000683,-0.072752,-0.035485,0.028147,1.102659
0.080000,0.176848,0.079626,0.981012,-0.002599,-0.001252,0.001002,-0.091132,-0.045291,0.035490,1.102726
0.090000,0.176836,0.079651,0.981012,-0.003607,-0.001758,0.001395,-0.110272,-0.055905,0.043254,1.102841
0.100000,0.176824,0.079675,0.981012,-0.004808,-0.002373,0.001868,-0.129875,-0.067204,0.051341,1.103003
0.110000,0.176777,0.079769,0.981013,-0.006207,-0.003104,0.002424,-0.149685,-0.079074,0.059661,1.103214
0.120000,0.176729,0.079862,0.981014,-0.007804,-0.003957,0.003063,-0.169478,-0.091402,0.068135,1.103471
0.130000,0.176682,0.079955,0.981015,-0.009597,-0.004934,0.003787,-0.189059,-0.104085,0.076696,1.103771
0.140000,0.176634,0.080049,0.981016,-0.011585,-0.006040,0.004597,-0.208259,-0.117022,0.085281,1.104112
0.150000,0.176586,0.080142,0.981017,-0.013762,-0.007275,0.005493,-0.226935,-0.130122,0.093838,1.104491
0.160000,0.176489,0.080324,0.981020,-0.016123,-0.008643,0.006474,-0.244963,-0.143297,0.102317,1.104905
0.170000,0.176408,0.080477,0.981022,-0.018660,-0.010142,0.007539,-0.262238,-0.156467,0.110677,1.105350
0.180000,0.176319,0.080644,0.981024,-0.021366,-0.011772,0.008687,-0.278672,-0.169557,0.118883,1.105824
0.190000,0.176195,0.080871,0.981028,-0.024232,-0.013533,0.009917,-0.294192,-0.182497,0.126901,1.106324
0.200000,0.176010,0.081203,0.981033,-0.027248,-0.015422,0.011225,-0.308739,-0.195224,0.134703,1.106849
0.210000,0.175873,0.081442,0.981038,-0.030404,-0.017436,0.012610,-0.322266,-0.207679,0.142266,1.107396
0.220000,0.175687,0.081771,0.981044,-0.033690,-0.019574,0.014070,-0.334736,-0.219804,0.149569,1.107963
0.230000,0.175460,0.082167,0.981052,-0.037096,-0.021831,0.015601,-0.346124,-0.231545,0.156593,1.108549
0.240000,0.175204,0.082609,0.981060,-0.040609,-0.024204,0.017201,-0.356412,-0.242855,0.163325,1.109153
0.250000,0.174928,0.083075,0.981070,-0.044220,-0.026687,0.018866,-0.365590,-0.253687,0.169751,1.109774
0.260000,0.174635,0.083564,0.981081,-0.047918,-0.029276,0.020595,-0.373655,-0.263997,0.175861,1.110410
0.270000,0.174317,0.084090,0.981092,-0.051690,-0.031965,0.022383,-0.380611,-0.273747,0.181646,1.111061
0.280000,0.173972,0.084655,0.981105,-0.055527,-0.034749,0.024227,-0.386467,-0.282896,0.187099,1.111725
0.290000,0.173597,0.085261,0.981119,-0.059416,-0.037621,0.026124,-0.391235,-0.291410,0.192216,1.112402
0.300000,0.173189,0.085911,0.981135,-0.063348,-0.040575,0.028070,-0.394936,-0.299255,0.196992,1.113092
0.310000,0.172749,0.086603,0.981151,-0.067312,-0.043604,0.030062,-0.397588,-0.306399,0.201425,1.113793
0.320000,0.172279,0.087337,0.981169,-0.071297,-0.046701,0.032097,-0.399219,-0.312812,0.205513,1.114505
0.330000,0.171778,0.088113,0.981187,-0.075293,-0.049858,0.034172,-0.399856,-0.318466,0.209255,1.115227
