time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-2.744146,0.322047,-1.491823,-0.016430,-0.007256,0.003653,0.289028,-0.071594,0.181578,-1.037614,-0.248599,-5.800265,44.914414,0.902648,132.378449,-0.007432,-0.030009,0.000000,-0.021357,0.125732,-0.000000
0.010000,-2.744296,0.321971,-1.491778,-0.013584,-0.007984,0.005200,0.280830,-0.074070,0.129831,-0.608895,-0.250103,-4.584578,40.862723,-1.145460,111.142066,-0.007648,-0.029003,0.000000,-0.022219,0.076574,0.000000
0.020000,-2.744418,0.321887,-1.491720,-0.010799,-0.008738,0.006287,0.276719,-0.076658,0.089216,-0.219697,-0.270383,-3.569960,37.009667,-2.855912,92.144967,-0.007883,-0.028459,0.000000,-0.024915,0.033027,0.000000
0.030000,-2.744512,0.321796,-1.491653,-0.008037,-0.009518,0.007015,0.276311,-0.079529,0.057834,0.131948,-0.306163,-2.734607,33.351610,-4.248989,75.269322,-0.008152,-0.028326,0.000000,-0.029093,-0.005581,0.000000
0.040000,-2.744579,0.321697,-1.491581,-0.005262,-0.010330,0.007469,0.279239,-0.082823,0.033996,0.447973,-0.354372,-2.057894,29.884977,-5.344964,60.397320,-0.008468,-0.028556,0.000000,-0.034440,-0.039777,-0.000000
0.050000,-2.744617,0.321589,-1.491505,-0.002442,-0.011176,0.007715,0.285157,-0.086649,0.016212,0.730263,-0.412140,-1.520374,26.605084,-6.164112,47.411169,-0.008843,-0.029108,0.000000,-0.040670,-0.069982,0.000000
0.060000,-2.744627,0.321473,-1.491427,0.000450,-0.012065,0.007809,0.293738,-0.091089,0.003185,0.980684,-0.476799,-1.103777,23.509458,-6.726724,36.192971,-0.009284,-0.029943,0.000000,-0.047521,-0.096538,0.000000
0.070000,-2.744608,0.321348,-1.491349,0.003440,-0.013000,0.007791,0.304671,-0.096199,-0.006209,1.201053,-0.545887,-0.791014,20.593936,-7.053073,26.624934,-0.009795,-0.031028,0.000000,-0.054753,-0.119732,0.000000
0.080000,-2.744558,0.321213,-1.491271,0.006550,-0.013991,0.007693,0.317665,-0.102014,-0.012928,1.393151,-0.617141,-0.566171,17.854794,-7.163434,18.589246,-0.010379,-0.032328,0.000000,-0.062142,-0.139809,0.000000
0.090000,-2.744477,0.321068,-1.491195,0.009800,-0.015043,0.007539,0.332446,-0.108542,-0.017776,1.558724,-0.688503,-0.414514,15.288304,-7.078076,11.968113,-0.011038,-0.033814,0.000000,-0.069484,-0.156988,-0.000000
0.100000,-2.744362,0.320912,-1.491121,0.013204,-0.016164,0.007342,0.348757,-0.115778,-0.021417,1.699484,-0.758118,-0.322488,12.891098,-6.817338,6.643514,-0.011768,-0.035459,0.000000,-0.076595,-0.171471,0.000000
0.110000,-2.744212,0.320744,-1.491048,0.016779,-0.017361,0.007113,0.366358,-0.123693,-0.024383,1.817098,-0.824333,-0.277714,10.659043,-6.401427,2.497852,-0.012568,-0.037236,0.000000,-0.083309,-0.183449,0.000000
0.120000,-2.744025,0.320565,-1.490979,0.020535,-0.018640,0.006855,0.385027,-0.132248,-0.027091,1.913203,-0.885697,-0.268994,8.588589,-5.850646,-0.586786,-0.013433,-0.039120,0.000000,-0.089483,-0.193105,0.000000
0.130000,-2.743801,0.320371,-1.490911,0.024482,-0.020008,0.006571,0.404556,-0.141387,-0.029850,1.989396,-0.940964,-0.286306,6.676001,-5.185274,-2.728246,-0.014356,-0.041091,0.000000,-0.094991,-0.200621,0.000000
0.140000,-2.743535,0.320164,-1.490847,0.028628,-0.021470,0.006257,0.424754,-0.151044,-0.032875,2.047237,-0.989088,-0.320808,4.917523,-4.425581,-4.044392,-0.015330,-0.043127,0.000000,-0.099735,-0.206177,0.000000
0.150000,-2.743227,0.319942,-1.490786,0.032979,-0.023030,0.005912,0.445445,-0.161142,-0.036298,2.088248,-1.029228,-0.364836,3.309408,-3.591825,-4.653106,-0.016348,-0.045209,0.000000,-0.103634,-0.209951,0.000000
0.160000,-2.742875,0.319703,-1.490729,0.037538,-0.024694,0.005530,0.466468,-0.171599,-0.040181,2.113928,-1.060747,-0.411897,1.849000,-2.704425,-4.671547,-0.017400,-0.047321,0.000000,-0.106633,-0.212120,-0.000000
0.170000,-2.742476,0.319447,-1.490676,0.042309,-0.026463,0.005107,0.487677,-0.182327,-0.044528,2.125711,-1.083206,-0.456691,0.531145,-1.783489,-4.218424,-0.018477,-0.049447,0.000000,-0.108697,-0.212858,-0.000000
0.180000,-2.742028,0.319173,-1.490627,0.047292,-0.028341,0.004638,0.508940,-0.193233,-0.049294,2.125016,-1.096373,-0.495085,-0.647319,-0.849361,-3.411224,-0.019570,-0.051575,0.000000,-0.109815,-0.212336,-0.000000
0.190000,-2.741529,0.318880,-1.490583,0.052488,-0.030328,0.004120,0.530140,-0.204223,-0.054398,2.113217,-1.100217,-0.524128,-1.690215,0.077674,-2.367779,-0.020670,-0.053691,0.000000,-0.109994,-0.210717,0.000000
0.200000,-2.740978,0.318567,-1.490545,0.057894,-0.032425,0.003549,0.551172,-0.215206,-0.059739,2.091655,-1.094910,-0.542046,-2.600755,0.977379,-1.205937,-0.021767,-0.055787,0.000000,-0.109263,-0.208160,-0.000000
