time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.530299,0.014133,0.847693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.952772
0.010000,0.530299,0.014135,0.847693,-0.000002,-0.000001,0.000004,-0.000597,0.000043,0.001242,0.952722
0.020000,0.530300,0.014137,0.847692,-0.000026,0.000006,0.000044,-0.004385,0.001352,0.007161,0.952884
0.030000,0.530300,0.014139,0.847692,-0.000101,0.000032,0.000164,-0.010864,0.003646,0.017201,0.953190
0.040000,0.530300,0.014141,0.847692,-0.000253,0.000085,0.000403,-0.019577,0.006685,0.030851,0.953589
0.050000,0.530301,0.014143,0.847692,-0.000502,0.000171,0.000794,-0.030107,0.010264,0.047640,0.954041
0.060000,0.530305,0.014173,0.847688,-0.000863,0.000294,0.001367,-0.042078,0.014207,0.067138,0.954517
0.070000,0.530310,0.014204,0.847685,-0.001349,0.000458,0.002147,-0.055148,0.018368,0.088951,0.955000
0.080000,0.530315,0.014234,0.847681,-0.001971,0.000663,0.003155,-0.069010,0.022621,0.112721,0.955477
0.090000,0.530319,0.014265,0.847678,-0.002733,0.000911,0.004409,-0.083387,0.026862,0.138118,0.955941
0.100000,0.530324,0.014295,0.847674,-0.003641,0.001201,0.005923,-0.098031,0.031004,0.164847,0.956391
0.110000,0.530341,0.014411,0.847662,-0.004696,0.001531,0.007711,-0.112719,0.034972,0.192636,0.956825
0.120000,0.530357,0.014528,0.847650,-0.005896,0.001900,0.009781,-0.127255,0.038709,0.221243,0.957248
0.130000,0.530373,0.014644,0.847638,-0.007241,0.002305,0.012139,-0.141464,0.042162,0.250446,0.957662
0.140000,0.530390,0.014760,0.847625,-0.008725,0.002743,0.014792,-0.155192,0.045293,0.280048,0.958071
0.150000,0.530406,0.014877,0.847613,-0.010344,0.003210,0.017742,-0.168304,0.048067,0.309872,0.958480
0.160000,0.530436,0.015107,0.847590,-0.012090,0.003703,0.020991,-0.180681,0.050459,0.339757,0.958893
0.170000,0.530462,0.015299,0.847571,-0.013956,0.004218,0.024538,-0.192222,0.052448,0.369562,0.959311
0.180000,0.530489,0.015511,0.847550,-0.015932,0.004751,0.028383,-0.202839,0.054018,0.399162,0.959739
0.190000,0.530525,0.015799,0.847522,-0.018010,0.005298,0.032521,-0.212458,0.055156,0.428445,0.960179
0.200000,0.530576,0.016223,0.847482,-0.020179,0.005853,0.036951,-0.221017,0.055856,0.457312,0.960630
0.210000,0.530611,0.016531,0.847454,-0.022427,0.006413,0.041667,-0.228464,0.056112,0.485677,0.961093
0.220000,0.530659,0.016953,0.847416,-0.024745,0.006974,0.046663,-0.234757,0.055923,0.513463,0.961570
0.230000,0.530717,0.017463,0.847369,-0.027119,0.007531,0.051934,-0.239862,0.055292,0.540606,0.962059
0.240000,0.530778,0.018034,0.847319,-0.029538,0.008079,0.057473,-0.243756,0.054224,0.567048,0.962562
0.250000,0.530840,0.018639,0.847267,-0.031991,0.008614,0.063273,-0.246420,0.052726,0.592740,0.963078
0.260000,0.530902,0.019276,0.847214,-0.034463,0.009132,0.069326,-0.247843,0.050805,0.617641,0.963605
0.270000,0.530968,0.019962,0.847157,-0.036944,0.009629,0.075624,-0.248020,0.048474,0.641716,0.964142
0.280000,0.531036,0.020702,0.847096,-0.039420,0.010100,0.082158,-0.246951,0.045746,0.664936,0.964690
0.290000,0.531106,0.021499,0.847033,-0.041879,0.010542,0.088920,-0.244640,0.042633,0.687279,0.965246
0.300000,0.531176,0.022356,0.846967,-0.044309,0.010952,0.095901,-0.241097,0.039153,0.708726,0.965811
0.310000,0.531247,0.023272,0.846898,-0.046697,0.011324,0.103092,-0.236334,0.035323,0.729263,0.966383
0.320000,0.531319,0.024245,0.846825,-0.049031,0.011657,0.110483,-0.230367,0.031159,0.748881,0.966961
0.330000,0.531392,0.025276,0.846749,-0.051300,0.011947,0.118066,-0.223216,0.026682,0.767574,0.967544
0.340000,0.531463,0.026366,0.846671,-0.053492,0.012190,0.125832,-0.214903,0.021913,0.785339,0.968133
0.350000,0.531531,0.027518,0.846592,-0.055595,0.012384,0.133770,-0.205452,0.016872,0.802175,0.968725
0.360000,0.531596,0.028730,0.846510,-0.057598,0.012526,0.141872,-0.194888,0.011581,0.818087,0.969320
0.370000,0.531661,0.030003,0.846426,-0.059489,0.012615,0.150129,-0.183241,0.006064,0.833077,0.969918
0.380000,0.531722,0.031335,0.846339,-0.061259,0.012647,0.158531,-0.170538,0.000342,0.847155,0.970518
0.390000,0.531777,0.032726,0.846252,-0.062897,0.012621,0.167069,-0.156813,-0.005558,0.860328,0.971119
0.400000,0.531825,0.034174,0.846165,-0.064392,0.012535,0.175735,-0.142095,-0.011613,0.872606,0.971721
0.410000,0.531866,0.035682,0.846077,-0.065735,0.012389,0.184519,-0.126419,-0.017798,0.884002,0.972323
