time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.629217,0.007775,0.777191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.683329
0.010000,-0.629218,0.007777,0.777190,-0.000001,0.000002,-0.000003,-0.000517,0.000056,-0.001226,0.683397
0.020000,-0.629218,0.007780,0.777190,-0.000024,-0.000004,-0.000045,-0.004149,-0.001028,-0.007578,0.683375
0.030000,-0.629218,0.007782,0.777190,-0.000096,-0.000025,-0.000174,-0.010377,-0.002959,-0.018387,0.683310
0.040000,-0.629218,0.007784,0.777190,-0.000242,-0.000069,-0.000430,-0.018734,-0.005487,-0.033041,0.683239
0.050000,-0.629219,0.007786,0.777189,-0.000480,-0.000140,-0.000850,-0.028797,-0.008400,-0.050984,0.683188
0.060000,-0.629222,0.007819,0.777186,-0.000825,-0.000241,-0.001463,-0.040186,-0.011521,-0.071714,0.683173
0.070000,-0.629226,0.007852,0.777183,-0.001289,-0.000373,-0.002295,-0.052560,-0.014706,-0.094775,0.683206
0.080000,-0.629229,0.007884,0.777180,-0.001881,-0.000536,-0.003367,-0.065613,-0.017831,-0.119754,0.683290
0.090000,-0.629233,0.007917,0.777177,-0.002605,-0.000730,-0.004698,-0.079072,-0.020798,-0.146280,0.683427
0.100000,-0.629236,0.007949,0.777174,-0.003465,-0.000952,-0.006299,-0.092696,-0.023526,-0.174018,0.683615
0.110000,-0.629246,0.008050,0.777164,-0.004460,-0.001200,-0.008183,-0.106267,-0.025950,-0.202666,0.683850
0.120000,-0.629254,0.008129,0.777157,-0.005591,-0.001470,-0.010357,-0.119597,-0.028018,-0.231955,0.684128
0.130000,-0.629263,0.008218,0.777149,-0.006852,-0.001759,-0.012825,-0.132516,-0.029688,-0.261644,0.684442
0.140000,-0.629276,0.008354,0.777137,-0.008241,-0.002063,-0.015592,-0.144879,-0.030931,-0.291516,0.684788
0.150000,-0.629295,0.008569,0.777120,-0.009749,-0.002377,-0.018657,-0.156556,-0.031722,-0.321380,0.685161
0.160000,-0.629309,0.008745,0.777106,-0.011370,-0.002697,-0.022020,-0.167439,-0.032044,-0.351066,0.685554
0.170000,-0.629329,0.008983,0.777087,-0.013096,-0.003017,-0.025678,-0.177430,-0.031885,-0.380421,0.685965
0.180000,-0.629353,0.009276,0.777064,-0.014916,-0.003333,-0.029628,-0.186450,-0.031240,-0.409315,0.686390
0.190000,-0.629379,0.009615,0.777039,-0.016822,-0.003640,-0.033864,-0.194431,-0.030104,-0.437629,0.686826
0.200000,-0.629405,0.009995,0.777013,-0.018802,-0.003934,-0.038379,-0.201315,-0.028479,-0.465262,0.687271
0.210000,-0.629432,0.010410,0.776986,-0.020845,-0.004208,-0.043167,-0.207057,-0.026367,-0.492126,0.687726
0.220000,-0.629461,0.010867,0.776956,-0.022940,-0.004460,-0.048220,-0.211621,-0.023778,-0.518145,0.688187
0.230000,-0.629492,0.011370,0.776924,-0.025074,-0.004683,-0.053528,-0.214979,-0.020721,-0.543252,0.688654
