time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.240274,0.102077,0.965323,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.694408
0.010000,-0.240273,0.102079,0.965323,-0.000002,0.000002,-0.000001,-0.001055,0.000485,-0.000323,0.694423
0.020000,-0.240273,0.102082,0.965323,-0.000045,0.000014,-0.000014,-0.007841,0.002139,-0.002375,0.694486
0.030000,-0.240272,0.102084,0.965323,-0.000182,0.000048,-0.000055,-0.019462,0.004896,-0.005889,0.694593
0.040000,-0.240271,0.102087,0.965323,-0.000455,0.000114,-0.000138,-0.035116,0.008682,-0.010624,0.694741
0.050000,-0.240271,0.102089,0.965323,-0.000901,0.000224,-0.000273,-0.054084,0.013413,-0.016368,0.694924
0.060000,-0.240262,0.102122,0.965321,-0.001551,0.000385,-0.000469,-0.075726,0.019006,-0.022929,0.695139
0.070000,-0.240253,0.102156,0.965320,-0.002428,0.000606,-0.000735,-0.099469,0.025369,-0.030136,0.695384
0.080000,-0.240244,0.102189,0.965319,-0.003550,0.000894,-0.001075,-0.124805,0.032414,-0.037839,0.695656
0.090000,-0.240235,0.102223,0.965317,-0.004931,0.001256,-0.001494,-0.151284,0.040049,-0.045902,0.695951
0.100000,-0.240226,0.102256,0.965316,-0.006581,0.001697,-0.001995,-0.178506,0.048187,-0.054207,0.696270
0.110000,-0.240198,0.102360,0.965312,-0.008505,0.002222,-0.002579,-0.206120,0.056739,-0.062648,0.696609
0.120000,-0.240176,0.102440,0.965309,-0.010706,0.002834,-0.003248,-0.233816,0.065621,-0.071131,0.696967
0.130000,-0.240151,0.102532,0.965305,-0.013183,0.003535,-0.004002,-0.261323,0.074752,-0.079575,0.697343
0.140000,-0.240112,0.102670,0.965300,-0.015933,0.004330,-0.004840,-0.288406,0.084053,-0.087907,0.697736
0.150000,-0.240050,0.102889,0.965293,-0.018951,0.005217,-0.005760,-0.314858,0.093449,-0.096063,0.698145
0.160000,-0.239998,0.103068,0.965287,-0.022229,0.006199,-0.006761,-0.340503,0.102872,-0.103989,0.698569
0.170000,-0.239927,0.103310,0.965278,-0.025759,0.007275,-0.007840,-0.365189,0.112252,-0.111634,0.699007
0.180000,-0.239841,0.103607,0.965268,-0.029531,0.008444,-0.008993,-0.388786,0.121528,-0.118958,0.699459
0.190000,-0.239738,0.103952,0.965256,-0.033532,0.009705,-0.010218,-0.411188,0.130641,-0.125925,0.699925
0.200000,-0.239622,0.104336,0.965244,-0.037751,0.011056,-0.011511,-0.432304,0.139532,-0.132502,0.700403
0.210000,-0.239494,0.104755,0.965230,-0.042175,0.012495,-0.012867,-0.452060,0.148152,-0.138665,0.700893
0.220000,-0.239353,0.105216,0.965215,-0.046789,0.014018,-0.014283,-0.470402,0.156449,-0.144390,0.701395
0.230000,-0.239195,0.105723,0.965199,-0.051579,0.015623,-0.015754,-0.487286,0.164374,-0.149662,0.701909
0.240000,-0.239020,0.106282,0.965181,-0.056530,0.017304,-0.017275,-0.502683,0.171882,-0.154464,0.702433
0.250000,-0.238824,0.106897,0.965161,-0.061628,0.019059,-0.018841,-0.516572,0.178930,-0.158787,0.702967
0.260000,-0.238609,0.107567,0.965140,-0.066857,0.020881,-0.020449,-0.528944,0.185479,-0.162621,0.703512
