time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-3.295668,-0.359751,-1.474130,-0.016932,-0.004715,0.010080,0.116948,0.013677,-0.087389,5.571870,0.800384,-3.158180,-16.835764,9.502059,105.834719,0.001382,-0.011815,0.000000,0.080412,-0.559115,-0.000000
0.010000,-3.295837,-0.359798,-1.474029,-0.015762,-0.004578,0.009207,0.172667,0.021681,-0.118971,5.403512,0.895405,-2.099832,-154.516061,-7.652284,223.699795,0.002183,-0.017388,0.000000,0.089685,-0.540374,0.000000
0.020000,-3.295983,-0.359843,-1.473946,-0.013478,-0.004281,0.007701,0.225018,0.031585,-0.129386,2.481549,0.647339,1.315816,-265.019533,-32.870656,263.061614,0.003177,-0.022635,0.000000,0.065514,-0.252535,-0.000000
0.030000,-3.296107,-0.359884,-1.473875,-0.011262,-0.003946,0.006619,0.222298,0.034628,-0.092655,0.103122,0.237992,3.161400,-83.914353,-26.196765,45.677583,0.003496,-0.022445,0.000000,0.025141,-0.017571,0.000000
0.040000,-3.296209,-0.359922,-1.473813,-0.009032,-0.003589,0.005848,0.227081,0.036345,-0.066158,0.803262,0.123403,2.229368,65.204320,-9.782992,-84.615894,0.003679,-0.022989,0.000000,0.013315,-0.086477,0.000000
0.050000,-3.296288,-0.359956,-1.473758,-0.006720,-0.003220,0.005296,0.238363,0.037096,-0.048067,1.407208,0.042332,1.469082,55.999001,-6.658520,-68.513364,0.003762,-0.024175,0.000000,0.004840,-0.146264,0.000000
0.060000,-3.296343,-0.359986,-1.473707,-0.004265,-0.002847,0.004887,0.255225,0.037192,-0.036776,1.923242,-0.009767,0.859101,47.601566,-3.973818,-54.486617,0.003776,-0.025914,0.000000,-0.000681,-0.197444,0.000000
0.070000,-3.296373,-0.360013,-1.473660,-0.001616,-0.002476,0.004560,0.276828,0.036900,-0.030885,2.359239,-0.037144,0.379350,39.971593,-1.699478,-42.399010,0.003748,-0.028123,0.000000,-0.003654,-0.240631,-0.000000
0.080000,-3.296375,-0.360035,-1.473616,0.001272,-0.002109,0.004269,0.302410,0.036449,-0.029189,2.722674,-0.043757,0.011120,33.068638,0.193908,-32.113924,0.003703,-0.030726,0.000000,-0.004472,-0.276489,0.000000
0.090000,-3.296347,-0.360055,-1.473575,0.004433,-0.001747,0.003976,0.331281,0.036025,-0.030663,3.020612,-0.033266,-0.262929,26.852312,1.735750,-23.494707,0.003659,-0.033652,0.000000,-0.003514,-0.305704,-0.000000
0.100000,-3.296287,-0.360070,-1.473537,0.007897,-0.001388,0.003656,0.362822,0.035784,-0.034448,3.259720,-0.009042,-0.458774,21.282242,2.955458,-16.404705,0.003632,-0.036839,0.000000,-0.001131,-0.328956,0.000000
0.110000,-3.296189,-0.360083,-1.473502,0.011689,-0.001031,0.003287,0.396476,0.035845,-0.039839,3.446257,0.025843,-0.591023,16.317960,3.882437,-10.707298,0.003636,-0.040230,0.000000,0.002353,-0.346900,0.000000
0.120000,-3.296053,-0.360091,-1.473471,0.015827,-0.000671,0.002859,0.431747,0.036300,-0.046268,3.586079,0.068607,-0.672920,11.919021,4.546102,-6.265840,0.003679,-0.043776,0.000000,0.006645,-0.360153,-0.000000
0.130000,-3.295873,-0.360096,-1.473445,0.020324,-0.000305,0.002362,0.468197,0.037217,-0.053297,3.684637,0.116765,-0.716340,8.045053,4.975862,-2.943680,0.003769,-0.047433,0.000000,0.011485,-0.369288,0.000000
0.140000,-3.295646,-0.360097,-1.473424,0.025191,0.000073,0.001793,0.505440,0.038636,-0.060595,3.746980,0.168124,-0.731793,4.655665,5.201102,-0.604218,0.003909,-0.051162,0.000000,0.016645,-0.374828,0.000000
0.150000,-3.295369,-0.360094,-1.473409,0.030433,0.000468,0.001150,0.543137,0.040579,-0.067933,3.777751,0.220787,-0.728424,1.710400,5.251249,0.889209,0.004102,-0.054930,0.000000,0.021930,-0.377245,0.000000
0.160000,-3.295038,-0.360088,-1.473401,0.036053,0.000884,0.000434,0.580995,0.043051,-0.075164,3.781188,0.273149,-0.714009,-0.831182,5.155741,1.673295,0.004348,-0.058707,0.000000,0.027174,-0.376960,-0.000000
0.170000,-3.294648,-0.360077,-1.473400,0.042053,0.001329,-0.000353,0.618760,0.046042,-0.082213,3.761127,0.323902,-0.694958,-3.013245,4.948529,1.905714,0.004645,-0.062469,0.000000,0.032243,-0.374348,-0.000000
0.180000,-3.294197,-0.360061,-1.473408,0.048429,0.001805,-0.001210,0.656217,0.049529,-0.089063,3.720923,0.372120,-0.675895,-4.942521,4.739012,2.091634,0.004992,-0.066194,0.000000,0.037045,-0.369731,-0.000000
0.190000,-3.293680,-0.360041,-1.473424,0.055177,0.002319,-0.002134,0.693179,0.053485,-0.095731,3.662277,0.418682,-0.653126,-6.636517,4.528963,2.240298,0.005386,-0.069864,0.000000,0.041670,-0.363315,-0.000000
0.200000,-3.293093,-0.360015,-1.473451,0.062292,0.002875,-0.003125,0.729463,0.057903,-0.102125,3.588193,0.462699,-0.631089,-7.646355,3.757445,-0.231221,0.005826,-0.073461,0.000000,0.046029,-0.355384,0.000000
0.210000,-3.292434,-0.359983,-1.473487,0.069766,0.003477,-0.004177,0.764943,0.062739,-0.108353,3.509350,0.493831,-0.657750,-8.064893,2.517106,-4.894927,0.006307,-0.076972,0.000000,0.049053,-0.346640,-0.000000
0.220000,-3.291698,-0.359945,-1.473534,0.077591,0.004130,-0.005292,0.799650,0.067780,-0.115280,3.426895,0.513041,-0.728987,-9.336332,2.530167,-3.816364,0.006807,-0.080393,0.000000,0.050836,-0.337156,0.000000
0.230000,-3.290882,-0.359901,-1.473593,0.085759,0.004833,-0.006483,0.833481,0.072999,-0.122932,3.322623,0.544434,-0.734077,-11.541921,3.858178,3.279622,0.007323,-0.083715,0.000000,0.053875,-0.326000,-0.000000
0.240000,-3.289983,-0.359849,-1.473664,0.094261,0.005590,-0.007750,0.866102,0.078668,-0.129962,3.196057,0.590205,-0.663395,-12.769096,4.180006,5.704606,0.007884,-0.086914,0.000000,0.058408,-0.313332,0.000000
0.250000,-3.288997,-0.359789,-1.473748,0.103081,0.006406,-0.009082,0.897402,0.084803,-0.136200,3.067241,0.628034,-0.619985,-12.739748,3.267316,2.478331,0.008492,-0.089982,0.000000,0.062124,-0.300303,-0.000000
0.260000,-3.287921,-0.359720,-1.473845,0.112209,0.007286,-0.010474,0.927447,0.091229,-0.142362,2.941262,0.655551,-0.613828,-12.799577,2.710914,0.922865,0.009127,-0.092920,0.000000,0.064772,-0.287280,0.000000
0.270000,-3.286752,-0.359643,-1.473957,0.121630,0.008231,-0.011929,0.956227,0.097914,-0.148477,2.811249,0.682253,-0.601528,-13.416267,2.691991,1.672169,0.009787,-0.095728,0.000000,0.067341,-0.273958,0.000000
0.280000,-3.285488,-0.359556,-1.474084,0.131333,0.009244,-0.013444,0.983672,0.104874,-0.154392,2.672936,0.709391,-0.580385,-14.167354,2.661937,2.199028,0.010474,-0.098400,0.000000,0.069962,-0.259951,0.000000
0.290000,-3.284126,-0.359458,-1.474226,0.141304,0.010328,-0.015017,1.009686,0.112102,-0.160085,2.527902,0.735491,-0.557547,-14.566039,2.522536,2.331738,0.011186,-0.100927,0.000000,0.072482,-0.245354,-0.000000
0.300000,-3.282662,-0.359349,-1.474384,0.151527,0.011486,-0.016646,1.034230,0.119584,-0.165543,2.381615,0.759842,-0.533750,-14.567312,2.348510,2.425958,0.011923,-0.103307,0.000000,0.074831,-0.230702,0.000000
0.310000,-3.281095,-0.359228,-1.474559,0.161988,0.012720,-0.018328,1.057318,0.127299,-0.170760,2.236556,0.782462,-0.509028,-14.510832,2.185390,2.508472,0.012683,-0.105542,0.000000,0.077011,-0.216240,-0.000000
0.320000,-3.279422,-0.359095,-1.474751,0.172673,0.014032,-0.020061,1.078961,0.135233,-0.175724,2.091399,0.803550,-0.483581,-14.647845,2.016795,2.545872,0.013463,-0.107633,0.000000,0.079044,-0.201831,-0.000000
0.330000,-3.277642,-0.358948,-1.474960,0.183567,0.015425,-0.021842,1.099146,0.143370,-0.180431,1.943599,0.822798,-0.458111,-14.889016,1.825511,2.534087,0.014264,-0.109579,0.000000,0.080900,-0.187216,0.000000
0.340000,-3.275751,-0.358786,-1.475188,0.194656,0.016900,-0.023669,1.117833,0.151689,-0.184886,1.793619,0.840060,-0.432899,-14.938270,1.636411,2.521037,0.015081,-0.111378,0.000000,0.082565,-0.172433,0.000000
