time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.333341,-0.014850,0.942689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.256934
0.010000,0.333344,-0.014850,0.942688,-0.000000,0.000002,0.000001,0.000277,0.001395,0.000276,1.257039
0.020000,0.333348,-0.014851,0.942687,0.000016,0.000067,0.000007,0.002962,0.011909,0.000913,1.257019
0.030000,0.333351,-0.014852,0.942686,0.000070,0.000278,0.000020,0.007604,0.029986,0.001950,1.256946
0.040000,0.333354,-0.014853,0.942685,0.000178,0.000700,0.000046,0.013809,0.054239,0.003416,1.256878
0.050000,0.333358,-0.014853,0.942683,0.000354,0.001391,0.000089,0.021231,0.083433,0.005330,1.256858
0.060000,0.333404,-0.014864,0.942667,0.000609,0.002392,0.000153,0.029567,0.116472,0.007703,1.256917
0.070000,0.333451,-0.014875,0.942650,0.000950,0.003738,0.000244,0.038553,0.152388,0.010539,1.257079
0.080000,0.333498,-0.014886,0.942633,0.001383,0.005453,0.000365,0.047961,0.190323,0.013837,1.257356
0.090000,0.333544,-0.014896,0.942617,0.001912,0.007555,0.000522,0.057594,0.229523,0.017590,1.257757
0.100000,0.333591,-0.014907,0.942600,0.002537,0.010051,0.000719,0.067283,0.269329,0.021791,1.258285
0.110000,0.333734,-0.014939,0.942549,0.003258,0.012946,0.000959,0.076882,0.309162,0.026428,1.258939
0.120000,0.333845,-0.014964,0.942509,0.004075,0.016237,0.001249,0.086269,0.348518,0.031485,1.259716
0.130000,0.333973,-0.014993,0.942464,0.004984,0.019917,0.001590,0.095339,0.386962,0.036950,1.260612
0.140000,0.334162,-0.015035,0.942396,0.005981,0.023975,0.001989,0.104007,0.424118,0.042804,1.261620
0.150000,0.334461,-0.015100,0.942289,0.007063,0.028397,0.002448,0.112199,0.459665,0.049031,1.262733
0.160000,0.334702,-0.015152,0.942202,0.008224,0.033166,0.002971,0.119858,0.493330,0.055615,1.263945
0.170000,0.335031,-0.015222,0.942084,0.009459,0.038260,0.003561,0.126936,0.524883,0.062538,1.265249
0.180000,0.335432,-0.015309,0.941940,0.010762,0.043658,0.004222,0.133396,0.554133,0.069782,1.266639
0.190000,0.335895,-0.015406,0.941774,0.012126,0.049336,0.004958,0.139212,0.580926,0.077331,1.268109
0.200000,0.336405,-0.015512,0.941590,0.013544,0.055270,0.005770,0.144363,0.605139,0.085167,1.269654
0.210000,0.336961,-0.015626,0.941389,0.015011,0.061432,0.006662,0.148835,0.626673,0.093275,1.271271
0.220000,0.337570,-0.015751,0.941169,0.016519,0.067796,0.007636,0.152625,0.645464,0.101637,1.272953
0.230000,0.338237,-0.015886,0.940927,0.018061,0.074333,0.008696,0.155731,0.661466,0.110237,1.274698
0.240000,0.338966,-0.016032,0.940662,0.019632,0.081017,0.009842,0.158158,0.674656,0.119057,1.276501
0.250000,0.339762,-0.016188,0.940372,0.021223,0.087818,0.011077,0.159916,0.685027,0.128083,1.278359
0.260000,0.340625,-0.016355,0.940057,0.022828,0.094709,0.012404,0.161017,0.692590,0.137299,1.280270
0.270000,0.341551,-0.016533,0.939718,0.024441,0.101662,0.013824,0.161476,0.697373,0.146689,1.282231
0.280000,0.342541,-0.016721,0.939354,0.026056,0.108648,0.015338,0.161314,0.699414,0.156237,1.284238
0.290000,0.343595,-0.016918,0.938965,0.027665,0.115642,0.016949,0.160551,0.698766,0.165930,1.286288
0.300000,0.344715,-0.017123,0.938551,0.029265,0.122615,0.018658,0.159210,0.695490,0.175752,1.288380
0.310000,0.345901,-0.017336,0.938111,0.030848,0.129544,0.020465,0.157317,0.689656,0.185689,1.290510
0.320000,0.347154,-0.017560,0.937644,0.032409,0.136401,0.022372,0.154897,0.681345,0.195728,1.292676
0.330000,0.348471,-0.017791,0.937151,0.033944,0.143163,0.024380,0.151979,0.670642,0.205855,1.294874
0.340000,0.349848,-0.018028,0.936633,0.035447,0.149806,0.026489,0.148591,0.657639,0.216057,1.297102
0.350000,0.351282,-0.018268,0.936091,0.036915,0.156309,0.028701,0.144762,0.642433,0.226321,1.299357
0.360000,0.352778,-0.018513,0.935524,0.038341,0.162648,0.031016,0.140522,0.625126,0.236634,1.301637
0.370000,0.354337,-0.018766,0.934930,0.039724,0.168805,0.033434,0.135901,0.605822,0.246985,1.303937
0.380000,0.355953,-0.019022,0.934310,0.041058,0.174759,0.035955,0.130929,0.584631,0.257362,1.306255
0.390000,0.357620,-0.019279,0.933668,0.042341,0.180491,0.038581,0.125636,0.561663,0.267753,1.308588
