time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.208011,0.271724,0.939626,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.051867
0.010000,-0.208007,0.271723,0.939627,-0.000001,0.000003,-0.000000,-0.000002,0.001737,-0.000151,1.051853
0.020000,-0.208003,0.271723,0.939628,0.000008,0.000077,-0.000009,0.001760,0.013354,-0.001604,1.051786
0.030000,-0.207999,0.271722,0.939629,0.000043,0.000310,-0.000038,0.004866,0.033265,-0.004111,1.051673
0.040000,-0.207996,0.271722,0.939630,0.000113,0.000777,-0.000096,0.008949,0.060047,-0.007444,1.051519
0.050000,-0.207992,0.271721,0.939631,0.000228,0.001540,-0.000190,0.013696,0.092424,-0.011400,1.051330
0.060000,-0.207938,0.271715,0.939645,0.000392,0.002650,-0.000326,0.018839,0.129255,-0.015794,1.051109
0.070000,-0.207885,0.271709,0.939658,0.000608,0.004145,-0.000508,0.024148,0.169522,-0.020462,1.050862
0.080000,-0.207832,0.271703,0.939672,0.000877,0.006056,-0.000737,0.029431,0.212318,-0.025256,1.050592
0.090000,-0.207778,0.271697,0.939686,0.001198,0.008403,-0.001014,0.034523,0.256840,-0.030044,1.050302
0.100000,-0.207725,0.271691,0.939699,0.001568,0.011201,-0.001338,0.039291,0.302374,-0.034710,1.049997
0.110000,-0.207560,0.271674,0.939740,0.001983,0.014457,-0.001708,0.043620,0.348290,-0.039151,1.049679
0.120000,-0.207432,0.271660,0.939773,0.002439,0.018171,-0.002121,0.047417,0.394034,-0.043279,1.049351
0.130000,-0.207286,0.271644,0.939810,0.002931,0.022339,-0.002573,0.050609,0.439120,-0.047015,1.049016
0.140000,-0.207067,0.271622,0.939864,0.003450,0.026953,-0.003061,0.053135,0.483124,-0.050292,1.048676
0.150000,-0.206721,0.271588,0.939950,0.003992,0.032000,-0.003578,0.054948,0.525675,-0.053053,1.048333
0.160000,-0.206440,0.271562,0.940019,0.004548,0.037464,-0.004120,0.056013,0.566456,-0.055251,1.047990
0.170000,-0.206059,0.271526,0.940113,0.005110,0.043326,-0.004682,0.056305,0.605194,-0.056846,1.047648
0.180000,-0.205591,0.271483,0.940228,0.005672,0.049563,-0.005256,0.055806,0.641657,-0.057806,1.047309
0.190000,-0.205052,0.271436,0.940360,0.006224,0.056153,-0.005836,0.054507,0.675650,-0.058106,1.046976
0.200000,-0.204454,0.271386,0.940504,0.006759,0.063069,-0.006416,0.052407,0.707013,-0.057728,1.046650
0.210000,-0.203802,0.271334,0.940661,0.007270,0.070286,-0.006989,0.049506,0.735613,-0.056658,1.046332
0.220000,-0.203087,0.271278,0.940832,0.007747,0.077774,-0.007547,0.045817,0.761352,-0.054889,1.046024
0.230000,-0.202302,0.271218,0.941018,0.008184,0.085505,-0.008084,0.041353,0.784154,-0.052417,1.045728
0.240000,-0.201441,0.271156,0.941221,0.008572,0.093448,-0.008593,0.036134,0.803966,-0.049244,1.045445
0.250000,-0.200498,0.271092,0.941440,0.008904,0.101575,-0.009067,0.030181,0.820756,-0.045374,1.045175
0.260000,-0.199473,0.271027,0.941677,0.009174,0.109854,-0.009499,0.023520,0.834509,-0.040816,1.044922
0.270000,-0.198372,0.270958,0.941929,0.009373,0.118256,-0.009881,0.016180,0.845229,-0.035580,1.044685
0.280000,-0.197192,0.270887,0.942197,0.009495,0.126750,-0.010208,0.008192,0.852935,-0.029682,1.044465
0.290000,-0.195931,0.270817,0.942480,0.009535,0.135306,-0.010473,-0.000411,0.857660,-0.023136,1.044264
0.300000,-0.194588,0.270750,0.942778,0.009485,0.143894,-0.010669,-0.009594,0.859448,-0.015963,1.044082
0.310000,-0.193161,0.270684,0.943090,0.009341,0.152486,-0.010790,-0.019321,0.858352,-0.008182,1.043920
0.320000,-0.191651,0.270616,0.943418,0.009097,0.161052,-0.010831,-0.029553,0.854438,0.000185,1.043779
0.330000,-0.190060,0.270551,0.943758,0.008748,0.169566,-0.010785,-0.040251,0.847779,0.009113,1.043659
0.340000,-0.188391,0.270490,0.944110,0.008291,0.177999,-0.010647,-0.051377,0.838456,0.018578,1.043561
0.350000,-0.186647,0.270436,0.944472,0.007720,0.186327,-0.010412,-0.062889,0.826555,0.028554,1.043484
0.360000,-0.184822,0.270387,0.944845,0.007032,0.194523,-0.010074,-0.074747,0.812169,0.039013,1.043430
0.370000,-0.182916,0.270342,0.945229,0.006224,0.202562,-0.009630,-0.086910,0.795394,0.049929,1.043398
0.380000,-0.180934,0.270302,0.945621,0.005293,0.210423,-0.009074,-0.099337,0.776332,0.061272,1.043388
0.390000,-0.178883,0.270272,0.946020,0.004236,0.218082,-0.008403,-0.111986,0.755087,0.073015,1.043401
0.400000,-0.176768,0.270254,0.946423,0.003052,0.225518,-0.007613,-0.124817,0.731767,0.085127,1.043437
0.410000,-0.174585,0.270246,0.946830,0.001739,0.232711,-0.006700,-0.137788,0.706481,0.097580,1.043495
0.420000,-0.172327,0.270246,0.947244,0.000296,0.239641,-0.005660,-0.150860,0.679339,0.110343,1.043575
0.430000,-0.170005,0.270256,0.947660,-0.001278,0.246292,-0.004492,-0.163993,0.650454,0.123388,1.043677
0.440000,-0.167628,0.270282,0.948076,-0.002984,0.252645,-0.003192,-0.177146,0.619938,0.136683,1.043801
0.450000,-0.165204,0.270325,0.948489,-0.004821,0.258686,-0.001757,-0.190282,0.587905,0.150201,1.043946
0.460000,-0.162726,0.270384,0.948901,-0.006789,0.264398,-0.000187,-0.203363,0.554466,0.163910,1.044112
0.470000,-0.160188,0.270457,0.949312,-0.008888,0.269770,0.001521,-0.216350,0.519734,0.177783,1.044299
0.480000,-0.157602,0.270545,0.949719,-0.011116,0.274789,0.003369,-0.229207,0.483821,0.191790,1.044507
0.490000,-0.154978,0.270654,0.950120,-0.013472,0.279443,0.005358,-0.241900,0.446837,0.205902,1.044734
0.500000,-0.152327,0.270786,0.950511,-0.015953,0.283723,0.007488,-0.254392,0.408891,0.220092,1.044981
0.510000,-0.149642,0.270939,0.950894,-0.018559,0.287618,0.009760,-0.266651,0.370090,0.234331,1.045246
0.520000,-0.146915,0.271112,0.951270,-0.021286,0.291122,0.012174,-0.278642,0.330541,0.248593,1.045530
0.530000,-0.144158,0.271306,0.951636,-0.024131,0.294227,0.014732,-0.290336,0.290348,0.262849,1.045832
0.540000,-0.141384,0.271525,0.951990,-0.027091,0.296927,0.017431,-0.301700,0.249612,0.277075,1.046151
0.550000,-0.138606,0.271773,0.952327,-0.030164,0.299217,0.020273,-0.312705,0.208432,0.291244,1.046487
0.560000,-0.135815,0.272048,0.952651,-0.033344,0.301094,0.023256,-0.323323,0.166907,0.305331,1.046839
0.570000,-0.133001,0.272347,0.952962,-0.036629,0.302554,0.026379,-0.333526,0.125129,0.319312,1.047206
0.580000,-0.130180,0.272674,0.953259,-0.040013,0.303596,0.029642,-0.343287,0.083192,0.333163,1.047589
0.590000,-0.127363,0.273030,0.953537,-0.043493,0.304218,0.033042,-0.352582,0.041185,0.346860,1.047987
0.600000,-0.124565,0.273420,0.953795,-0.047063,0.304419,0.036578,-0.361386,-0.000806,0.360381,1.048398
0.610000,-0.121776,0.273841,0.954035,-0.050719,0.304202,0.040249,-0.369676,-0.042697,0.373705,1.048822
0.620000,-0.118987,0.274291,0.954257,-0.054455,0.303566,0.044052,-0.377432,-0.084408,0.386809,1.049260
0.630000,-0.116212,0.274774,0.954460,-0.058266,0.302514,0.047984,-0.384631,-0.125859,0.399674,1.049710
0.640000,-0.113464,0.275290,0.954642,-0.062146,0.301050,0.052044,-0.391256,-0.166978,0.412279,1.050171
0.650000,-0.110756,0.275842,0.954801,-0.066089,0.299176,0.056229,-0.397287,-0.207691,0.424607,1.050644
0.660000,-0.108080,0.276430,0.954937,-0.070090,0.296897,0.060536,-0.402707,-0.247929,0.436637,1.051128
0.670000,-0.105427,0.277051,0.955054,-0.074141,0.294219,0.064961,-0.407502,-0.287628,0.448354,1.051622
0.680000,-0.102810,0.277708,0.955148,-0.078238,0.291146,0.069502,-0.411656,-0.326723,0.459739,1.052126
0.690000,-0.100240,0.278402,0.955220,-0.082372,0.287686,0.074155,-0.415155,-0.365155,0.470777,1.052639
0.700000,-0.097731,0.279133,0.955266,-0.086539,0.283845,0.078916,-0.417988,-0.402867,0.481452,1.053161
0.710000,-0.095275,0.279902,0.955289,-0.090730,0.279631,0.083782,-0.420144,-0.439806,0.491750,1.053692
0.720000,-0.092864,0.280708,0.955290,-0.094939,0.275052,0.088750,-0.421612,-0.475919,0.501656,1.054230
0.730000,-0.090509,0.281551,0.955268,-0.099160,0.270116,0.093814,-0.422385,-0.511158,0.511157,1.054777
0.740000,-0.088221,0.282432,0.955222,-0.103385,0.264832,0.098972,-0.422453,-0.545480,0.520241,1.055331
0.750000,-0.086012,0.283351,0.955151,-0.107607,0.259209,0.104218,-0.421812,-0.578840,0.528896,1.055892
0.760000,-0.083875,0.284308,0.955057,-0.111819,0.253258,0.109548,-0.420456,-0.611200,0.537110,1.056460
0.770000,-0.081803,0.285304,0.954940,-0.116014,0.246988,0.114958,-0.418380,-0.642522,0.544872,1.057034
0.780000,-0.079806,0.286337,0.954800,-0.120184,0.240411,0.120444,-0.415583,-0.672772,0.552174,1.057615
0.790000,-0.077893,0.287407,0.954636,-0.124323,0.233536,0.126000,-0.412062,-0.701919,0.559005,1.058201
0.800000,-0.076074,0.288513,0.954449,-0.128423,0.226376,0.131623,-0.407816,-0.729934,0.565357,1.058794
0.810000,-0.074344,0.289656,0.954239,-0.132477,0.218941,0.137306,-0.402847,-0.756791,0.571222,1.059392
0.820000,-0.072697,0.290837,0.954007,-0.136477,0.211244,0.143045,-0.397156,-0.782464,0.576593,1.059996
0.830000,-0.071139,0.292054,0.953752,-0.140418,0.203296,0.148836,-0.390745,-0.806933,0.581463,1.060605
0.840000,-0.069680,0.293305,0.953476,-0.144290,0.195109,0.154673,-0.383619,-0.830179,0.585825,1.061219
0.850000,-0.068328,0.294588,0.953178,-0.148088,0.186696,0.160551,-0.375783,-0.852185,0.589675,1.061839
0.860000,-0.067077,0.295905,0.952859,-0.151803,0.178070,0.166465,-0.367243,-0.872935,0.593007,1.062463
0.870000,-0.065924,0.297257,0.952519,-0.155430,0.169242,0.172409,-0.358005,-0.892418,0.595816,1.063093
0.880000,-0.064874,0.298642,0.952158,-0.158961,0.160225,0.178379,-0.348079,-0.910624,0.598100,1.063728
0.890000,-0.063932,0.300056,0.951777,-0.162390,0.151033,0.184370,-0.337475,-0.927543,0.599854,1.064368
0.900000,-0.063106,0.301495,0.951377,-0.165709,0.141679,0.190375,-0.326201,-0.943169,0.601075,1.065014
0.910000,-0.062391,0.302963,0.950958,-0.168912,0.132174,0.196389,-0.314271,-0.957499,0.601761,1.065665
0.920000,-0.061786,0.304461,0.950519,-0.171992,0.122533,0.202408,-0.301696,-0.970528,0.601910,1.066321
0.930000,-0.061292,0.305987,0.950061,-0.174944,0.112768,0.208426,-0.288491,-0.982258,0.601521,1.066982
0.940000,-0.060914,0.307534,0.949585,-0.177760,0.102892,0.214437,-0.274670,-0.992687,0.600593,1.067649
0.950000,-0.060656,0.309098,0.949094,-0.180435,0.092918,0.220436,-0.260250,-1.001820,0.599124,1.068322
