time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.266566,0.002706,0.963813,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.611177
0.010000,0.266570,0.002706,0.963812,0.000000,0.000002,0.000001,0.000132,0.001637,0.000277,1.611210
0.020000,0.266574,0.002706,0.963811,0.000008,0.000076,0.000007,0.001439,0.013488,0.001091,1.611456
0.030000,0.266577,0.002705,0.963810,0.000034,0.000314,0.000024,0.003699,0.033843,0.002440,1.611881
0.040000,0.266581,0.002705,0.963809,0.000086,0.000790,0.000057,0.006715,0.061168,0.004319,1.612460
0.050000,0.266585,0.002705,0.963808,0.000172,0.001568,0.000112,0.010316,0.094097,0.006716,1.613173
0.060000,0.266639,0.002700,0.963793,0.000296,0.002698,0.000193,0.014349,0.131412,0.009617,1.614004
0.070000,0.266692,0.002695,0.963778,0.000461,0.004217,0.000306,0.018682,0.172028,0.013007,1.614941
0.080000,0.266746,0.002690,0.963763,0.000671,0.006154,0.000455,0.023199,0.214988,0.016865,1.615977
0.090000,0.266800,0.002686,0.963748,0.000926,0.008528,0.000644,0.027801,0.259443,0.021173,1.617104
0.100000,0.266854,0.002681,0.963733,0.001228,0.011351,0.000880,0.032400,0.304643,0.025910,1.618319
0.110000,0.267019,0.002667,0.963688,0.001575,0.014626,0.001164,0.036923,0.349932,0.031054,1.619618
0.120000,0.267147,0.002656,0.963652,0.001966,0.018352,0.001502,0.041308,0.394733,0.036583,1.621000
0.130000,0.267294,0.002643,0.963611,0.002401,0.022522,0.001897,0.045501,0.438545,0.042476,1.622462
0.140000,0.267513,0.002625,0.963551,0.002876,0.027122,0.002353,0.049458,0.480932,0.048711,1.624005
0.150000,0.267858,0.002597,0.963455,0.003390,0.032138,0.002872,0.053143,0.521517,0.055267,1.625627
0.160000,0.268137,0.002575,0.963377,0.003938,0.037549,0.003459,0.056527,0.559979,0.062124,1.627326
0.170000,0.268517,0.002545,0.963272,0.004519,0.043333,0.004116,0.059587,0.596045,0.069261,1.629102
0.180000,0.268981,0.002509,0.963142,0.005129,0.049464,0.004845,0.062305,0.629485,0.076659,1.630954
0.190000,0.269516,0.002468,0.962993,0.005765,0.055916,0.005650,0.064670,0.660110,0.084299,1.632879
0.200000,0.270106,0.002425,0.962827,0.006422,0.062659,0.006532,0.066674,0.687767,0.092163,1.634877
0.210000,0.270749,0.002379,0.962647,0.007097,0.069663,0.007494,0.068311,0.712333,0.100234,1.636943
0.220000,0.271454,0.002328,0.962449,0.007787,0.076897,0.008537,0.069583,0.733722,0.108495,1.639077
0.230000,0.272226,0.002274,0.962231,0.008488,0.084328,0.009664,0.070491,0.751870,0.116929,1.641277
0.240000,0.273070,0.002217,0.961992,0.009196,0.091924,0.010876,0.071042,0.766739,0.125520,1.643538
