time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.174080,-0.085566,0.981007,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.638766
0.010000,0.174080,-0.085564,0.981007,-0.000004,-0.000002,0.000001,-0.001133,-0.000184,0.000562,0.638756
0.020000,0.174081,-0.085562,0.981007,-0.000044,-0.000002,0.000020,-0.007177,-0.000084,0.003400,0.638832
0.030000,0.174081,-0.085560,0.981007,-0.000165,-0.000001,0.000078,-0.017462,0.000155,0.008227,0.638970
0.040000,0.174081,-0.085558,0.981008,-0.000408,0.000004,0.000193,-0.031379,0.000414,0.014783,0.639152
0.050000,0.174081,-0.085556,0.981008,-0.000806,0.000010,0.000381,-0.048368,0.000600,0.022835,0.639365
0.060000,0.174082,-0.085525,0.981010,-0.001387,0.000017,0.000655,-0.067916,0.000644,0.032172,0.639596
0.070000,0.174084,-0.085494,0.981013,-0.002174,0.000024,0.001029,-0.089560,0.000490,0.042605,0.639839
0.080000,0.174085,-0.085463,0.981015,-0.003187,0.000027,0.001512,-0.112877,0.000102,0.053963,0.640088
0.090000,0.174086,-0.085432,0.981017,-0.004439,0.000025,0.002112,-0.137485,-0.000546,0.066093,0.640340
0.100000,0.174088,-0.085402,0.981020,-0.005942,0.000015,0.002837,-0.163041,-0.001471,0.078858,0.640593
0.110000,0.174092,-0.085283,0.981030,-0.007704,-0.000005,0.003692,-0.189234,-0.002680,0.092137,0.640845
0.120000,0.174095,-0.085165,0.981039,-0.009730,-0.000039,0.004681,-0.215789,-0.004175,0.105818,0.641096
0.130000,0.174099,-0.085046,0.981049,-0.012022,-0.000089,0.005810,-0.242459,-0.005953,0.119805,0.641347
0.140000,0.174103,-0.084928,0.981058,-0.014580,-0.000159,0.007079,-0.269024,-0.008006,0.134010,0.641599
0.150000,0.174107,-0.084809,0.981068,-0.017403,-0.000250,0.008491,-0.295291,-0.010325,0.148355,0.641852
0.160000,0.174111,-0.084573,0.981087,-0.020486,-0.000366,0.010047,-0.321088,-0.012898,0.162772,0.642107
0.170000,0.174116,-0.084377,0.981104,-0.023824,-0.000509,0.011747,-0.346268,-0.015711,0.177199,0.642364
0.180000,0.174120,-0.084161,0.981121,-0.027410,-0.000681,0.013591,-0.370700,-0.018749,0.191581,0.642625
0.190000,0.174125,-0.083865,0.981146,-0.031236,-0.000884,0.015579,-0.394270,-0.021999,0.205872,0.642890
0.200000,0.174130,-0.083430,0.981182,-0.035293,-0.001121,0.017708,-0.416882,-0.025443,0.220028,0.643159
0.210000,0.174132,-0.083113,0.981209,-0.039571,-0.001394,0.019979,-0.438454,-0.029068,0.234013,0.643433
0.220000,0.174134,-0.082679,0.981245,-0.044059,-0.001703,0.022388,-0.458913,-0.032854,0.247794,0.643711
0.230000,0.174136,-0.082154,0.981289,-0.048746,-0.002051,0.024934,-0.478201,-0.036783,0.261343,0.643993
0.240000,0.174137,-0.081564,0.981338,-0.053620,-0.002439,0.027615,-0.496267,-0.040838,0.274634,0.644280
0.250000,0.174134,-0.080938,0.981390,-0.058668,-0.002868,0.030426,-0.513072,-0.044999,0.287648,0.644572
0.260000,0.174129,-0.080277,0.981445,-0.063878,-0.003340,0.033367,-0.528582,-0.049249,0.300364,0.644867
0.270000,0.174122,-0.079564,0.981505,-0.069236,-0.003854,0.036433,-0.542772,-0.053569,0.312769,0.645167
0.280000,0.174112,-0.078794,0.981568,-0.074729,-0.004411,0.039621,-0.555624,-0.057939,0.324848,0.645470
0.290000,0.174098,-0.077963,0.981637,-0.080344,-0.005013,0.042929,-0.567125,-0.062342,0.336590,0.645776
0.300000,0.174080,-0.077067,0.981711,-0.086067,-0.005658,0.046352,-0.577267,-0.066756,0.347988,0.646085
0.310000,0.174057,-0.076107,0.981790,-0.091885,-0.006348,0.049887,-0.586046,-0.071165,0.359032,0.646396
0.320000,0.174031,-0.075086,0.981873,-0.097784,-0.007081,0.053531,-0.593463,-0.075547,0.369718,0.646710
0.330000,0.173999,-0.074002,0.981961,-0.103750,-0.007858,0.057281,-0.599522,-0.079885,0.380040,0.647025
0.340000,0.173962,-0.072852,0.982054,-0.109770,-0.008679,0.061131,-0.604230,-0.084158,0.389997,0.647342
0.350000,0.173917,-0.071634,0.982151,-0.115830,-0.009541,0.065079,-0.607596,-0.088349,0.399585,0.647660
0.360000,0.173866,-0.070349,0.982253,-0.121918,-0.010445,0.069122,-0.609633,-0.092437,0.408803,0.647979
0.370000,0.173809,-0.068997,0.982359,-0.128019,-0.011390,0.073254,-0.610355,-0.096405,0.417651,0.648298
0.380000,0.173744,-0.067578,0.982469,-0.134120,-0.012373,0.077473,-0.609777,-0.100232,0.426130,0.648618
0.390000,0.173671,-0.066093,0.982583,-0.140210,-0.013394,0.081776,-0.607917,-0.103901,0.434240,0.648937
0.400000,0.173589,-0.064541,0.982701,-0.146275,-0.014450,0.086157,-0.604794,-0.107393,0.441983,0.649257
0.410000,0.173497,-0.062920,0.982822,-0.152302,-0.015541,0.090614,-0.600426,-0.110689,0.449361,0.649575
0.420000,0.173396,-0.061232,0.982947,-0.158279,-0.016663,0.095143,-0.594835,-0.113770,0.456376,0.649893
0.430000,0.173287,-0.059476,0.983074,-0.164194,-0.017816,0.099740,-0.588041,-0.116620,0.463032,0.650210
0.440000,0.173166,-0.057657,0.983204,-0.170036,-0.018995,0.104403,-0.580066,-0.119219,0.469331,0.650525
0.450000,0.173033,-0.055774,0.983336,-0.175792,-0.020199,0.109126,-0.570933,-0.121551,0.475277,0.650838
0.460000,0.172889,-0.053826,0.983470,-0.181451,-0.021425,0.113907,-0.560662,-0.123597,0.480873,0.651150
0.470000,0.172734,-0.051811,0.983605,-0.187002,-0.022670,0.118742,-0.549277,-0.125340,0.486123,0.651459
0.480000,0.172567,-0.049733,0.983742,-0.192433,-0.023931,0.123628,-0.536801,-0.126763,0.491032,0.651767
0.490000,0.172387,-0.047596,0.983879,-0.197734,-0.025204,0.128562,-0.523256,-0.127850,0.495602,0.652071
0.500000,0.172193,-0.045402,0.984016,-0.202894,-0.026487,0.133539,-0.508664,-0.128584,0.499838,0.652373
0.510000,0.171985,-0.043149,0.984154,-0.207904,-0.027775,0.138557,-0.493049,-0.128948,0.503745,0.652671
0.520000,0.171765,-0.040834,0.984291,-0.212752,-0.029064,0.143613,-0.476432,-0.128927,0.507326,0.652967
0.530000,0.171531,-0.038462,0.984428,-0.217429,-0.030352,0.148703,-0.458837,-0.128506,0.510586,0.653259
0.540000,0.171282,-0.036039,0.984563,-0.221926,-0.031633,0.153824,-0.440284,-0.127668,0.513528,0.653547
0.550000,0.171019,-0.033569,0.984696,-0.226232,-0.032904,0.158972,-0.420795,-0.126399,0.516157,0.653831
0.560000,0.170741,-0.031049,0.984827,-0.230338,-0.034160,0.164146,-0.400393,-0.124685,0.518476,0.654110
0.570000,0.170447,-0.028473,0.984955,-0.234237,-0.035396,0.169341,-0.379098,-0.122512,0.520491,0.654386
0.580000,0.170140,-0.025851,0.985081,-0.237917,-0.036608,0.174555,-0.356932,-0.119866,0.522205,0.654656
0.590000,0.169817,-0.023187,0.985203,-0.241372,-0.037792,0.179784,-0.333914,-0.116733,0.523621,0.654922
0.600000,0.169479,-0.020488,0.985321,-0.244593,-0.038941,0.185026,-0.310067,-0.113101,0.524745,0.655183
0.610000,0.169125,-0.017750,0.985435,-0.247571,-0.040052,0.190278,-0.285410,-0.108958,0.525579,0.655439
