time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.171596,0.092082,0.980854,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.876214
0.010000,0.171595,0.092084,0.980855,-0.000001,-0.000001,-0.000000,-0.000672,-0.000567,0.000039,0.876262
0.020000,0.171594,0.092085,0.980855,-0.000030,-0.000023,0.000003,-0.005177,-0.003992,0.000651,0.876268
0.030000,0.171593,0.092087,0.980855,-0.000120,-0.000092,0.000015,-0.012902,-0.009845,0.001716,0.876260
0.040000,0.171592,0.092088,0.980855,-0.000302,-0.000230,0.000040,-0.023301,-0.017731,0.003127,0.876261
0.050000,0.171591,0.092090,0.980855,-0.000598,-0.000455,0.000080,-0.035891,-0.027295,0.004792,0.876287
0.060000,0.171575,0.092111,0.980856,-0.001029,-0.000783,0.000137,-0.050239,-0.038215,0.006631,0.876350
0.070000,0.171558,0.092133,0.980856,-0.001611,-0.001225,0.000214,-0.065964,-0.050197,0.008573,0.876456
0.080000,0.171542,0.092154,0.980857,-0.002355,-0.001791,0.000309,-0.082728,-0.062979,0.010555,0.876608
0.090000,0.171526,0.092176,0.980858,-0.003270,-0.002488,0.000425,-0.100237,-0.076322,0.012524,0.876807
0.100000,0.171510,0.092197,0.980859,-0.004363,-0.003320,0.000560,-0.118228,-0.090010,0.014435,0.877052
0.110000,0.171449,0.092278,0.980862,-0.005637,-0.004290,0.000714,-0.136475,-0.103851,0.016247,0.877342
0.120000,0.171387,0.092359,0.980865,-0.007095,-0.005398,0.000885,-0.154780,-0.117670,0.017925,0.877672
0.130000,0.171326,0.092440,0.980868,-0.008734,-0.006644,0.001072,-0.172970,-0.131310,0.019442,0.878039
0.140000,0.171265,0.092521,0.980871,-0.010554,-0.008024,0.001273,-0.190899,-0.144631,0.020772,0.878441
0.150000,0.171204,0.092602,0.980874,-0.012552,-0.009536,0.001487,-0.208440,-0.157507,0.021893,0.878872
0.160000,0.171084,0.092760,0.980880,-0.014723,-0.011173,0.001711,-0.225484,-0.169825,0.022789,0.879330
0.170000,0.170984,0.092893,0.980885,-0.017061,-0.012931,0.001942,-0.241941,-0.181485,0.023445,0.879811
0.180000,0.170874,0.093038,0.980890,-0.019560,-0.014801,0.002179,-0.257735,-0.192398,0.023848,0.880314
0.190000,0.170726,0.093236,0.980897,-0.022214,-0.016777,0.002418,-0.272805,-0.202482,0.023990,0.880835
0.200000,0.170509,0.093525,0.980908,-0.025015,-0.018848,0.002658,-0.287102,-0.211668,0.023863,0.881374
0.210000,0.170354,0.093733,0.980915,-0.027954,-0.021007,0.002895,-0.300584,-0.219893,0.023461,0.881928
0.220000,0.170139,0.094019,0.980925,-0.031024,-0.023243,0.003126,-0.313224,-0.227103,0.022780,0.882497
0.230000,0.169881,0.094365,0.980936,-0.034216,-0.025546,0.003350,-0.325003,-0.233248,0.021820,0.883078
0.240000,0.169595,0.094750,0.980948,-0.037522,-0.027905,0.003562,-0.335908,-0.238289,0.020578,0.883672
0.250000,0.169295,0.095157,0.980961,-0.040932,-0.030308,0.003760,-0.345934,-0.242188,0.019056,0.884276
0.260000,0.168981,0.095585,0.980974,-0.044438,-0.032745,0.003942,-0.355082,-0.244914,0.017255,0.884892
0.270000,0.168643,0.096045,0.980987,-0.048031,-0.035203,0.004105,-0.363357,-0.246443,0.015178,0.885517
0.280000,0.168281,0.096539,0.981000,-0.051702,-0.037670,0.004245,-0.370771,-0.246752,0.012828,0.886152
0.290000,0.167896,0.097071,0.981014,-0.055444,-0.040134,0.004360,-0.377340,-0.245825,0.010209,0.886795
0.300000,0.167487,0.097642,0.981027,-0.059247,-0.042583,0.004448,-0.383082,-0.243648,0.007327,0.887447
0.310000,0.167053,0.098250,0.981040,-0.063103,-0.045003,0.004506,-0.388021,-0.240210,0.004187,0.888107
0.320000,0.166594,0.098896,0.981053,-0.067005,-0.047383,0.004531,-0.392180,-0.235506,0.000794,0.888774
0.330000,0.166112,0.099580,0.981066,-0.070944,-0.049709,0.004521,-0.395588,-0.229531,-0.002844,0.889447
0.340000,0.165609,0.100302,0.981078,-0.074914,-0.051969,0.004473,-0.398273,-0.222284,-0.006720,0.890127
0.350000,0.165086,0.101064,0.981087,-0.078907,-0.054151,0.004386,-0.400268,-0.213767,-0.010828,0.890813
0.360000,0.164542,0.101865,0.981096,-0.082917,-0.056241,0.004256,-0.401605,-0.203984,-0.015159,0.891504
0.370000,0.163974,0.102706,0.981103,-0.086937,-0.058227,0.004082,-0.402316,-0.192942,-0.019706,0.892199
0.380000,0.163387,0.103585,0.981109,-0.090962,-0.060096,0.003861,-0.402438,-0.180647,-0.024460,0.892898
0.390000,0.162784,0.104503,0.981112,-0.094984,-0.061835,0.003592,-0.402004,-0.167112,-0.029413,0.893601
0.400000,0.162170,0.105460,0.981111,-0.099000,-0.063434,0.003272,-0.401052,-0.152349,-0.034557,0.894307
0.410000,0.161539,0.106455,0.981108,-0.103004,-0.064879,0.002900,-0.399616,-0.136371,-0.039883,0.895015
0.420000,0.160891,0.107490,0.981101,-0.106991,-0.066157,0.002474,-0.397732,-0.119194,-0.045382,0.895726
0.430000,0.160230,0.108564,0.981091,-0.110957,-0.067259,0.001992,-0.395436,-0.100837,-0.051046,0.896437
0.440000,0.159563,0.109674,0.981077,-0.114898,-0.068170,0.001453,-0.392764,-0.081317,-0.056865,0.897149
0.450000,0.158894,0.110822,0.981056,-0.118811,-0.068881,0.000854,-0.389752,-0.060657,-0.062830,0.897861
0.460000,0.158219,0.112007,0.981031,-0.122692,-0.069380,0.000196,-0.386433,-0.038878,-0.068933,0.898573
0.470000,0.157534,0.113229,0.981001,-0.126539,-0.069655,-0.000525,-0.382842,-0.016003,-0.075164,0.899284
0.480000,0.156846,0.114489,0.980965,-0.130348,-0.069696,-0.001308,-0.379013,0.007942,-0.081515,0.899994
0.490000,0.156163,0.115784,0.980922,-0.134118,-0.069493,-0.002155,-0.374978,0.032931,-0.087975,0.900702
0.500000,0.155493,0.117112,0.980870,-0.137847,-0.069035,-0.003068,-0.370769,0.058937,-0.094536,0.901407
0.510000,0.154828,0.118476,0.980812,-0.141533,-0.068311,-0.004046,-0.366416,0.085930,-0.101189,0.902110
0.520000,0.154165,0.119876,0.980746,-0.145175,-0.067313,-0.005092,-0.361950,0.113880,-0.107924,0.902809
0.530000,0.153512,0.121309,0.980672,-0.148772,-0.066030,-0.006205,-0.357400,0.142756,-0.114733,0.903504
0.540000,0.152877,0.122776,0.980589,-0.152323,-0.064455,-0.007387,-0.352793,0.172525,-0.121606,0.904194
0.550000,0.152271,0.124273,0.980495,-0.155828,-0.062577,-0.008637,-0.348155,0.203152,-0.128535,0.904880
0.560000,0.151686,0.125803,0.980390,-0.159286,-0.060389,-0.009958,-0.343513,0.234604,-0.135510,0.905561
0.570000,0.151115,0.127366,0.980277,-0.162698,-0.057883,-0.011348,-0.338888,0.266842,-0.142521,0.906235
0.580000,0.150570,0.128960,0.980152,-0.166064,-0.055050,-0.012808,-0.334306,0.299831,-0.149561,0.906904
0.590000,0.150061,0.130584,0.980015,-0.169384,-0.051884,-0.014339,-0.329786,0.333530,-0.156619,0.907565
0.600000,0.149596,0.132236,0.979865,-0.172660,-0.048377,-0.015940,-0.325349,0.367900,-0.163687,0.908220
0.610000,0.149170,0.133917,0.979701,-0.175891,-0.044524,-0.017613,-0.321013,0.402900,-0.170755,0.908867
0.620000,0.148775,0.135629,0.979526,-0.179080,-0.040317,-0.019356,-0.316796,0.438488,-0.177816,0.909506
0.630000,0.148423,0.137369,0.979337,-0.182227,-0.035752,-0.021169,-0.312713,0.474620,-0.184858,0.910137
0.640000,0.148124,0.139137,0.979132,-0.185335,-0.030823,-0.023053,-0.308778,0.511251,-0.191874,0.910759
0.650000,0.147889,0.140930,0.978911,-0.188403,-0.025526,-0.025006,-0.305005,0.548336,-0.198854,0.911371
0.660000,0.147711,0.142749,0.978675,-0.191435,-0.019855,-0.027030,-0.301405,0.585829,-0.205790,0.911974
0.670000,0.147582,0.144596,0.978423,-0.194432,-0.013808,-0.029122,-0.297987,0.623681,-0.212671,0.912567
0.680000,0.147515,0.146469,0.978154,-0.197396,-0.007381,-0.031283,-0.294761,0.661844,-0.219490,0.913150
0.690000,0.147519,0.148367,0.977868,-0.200328,-0.000570,-0.033511,-0.291733,0.700267,-0.226236,0.913721
0.700000,0.147608,0.150288,0.977561,-0.203231,0.006625,-0.035807,-0.288909,0.738900,-0.232901,0.914282
0.710000,0.147774,0.152233,0.977235,-0.206107,0.014208,-0.038169,-0.286293,0.777691,-0.239475,0.914831
0.720000,0.148008,0.154203,0.976891,-0.208957,0.022179,-0.040596,-0.283887,0.816587,-0.245950,0.915368
0.730000,0.148322,0.156196,0.976526,-0.211785,0.030540,-0.043088,-0.281694,0.855534,-0.252316,0.915893
0.740000,0.148728,0.158212,0.976140,-0.214592,0.039290,-0.045642,-0.279712,0.894477,-0.258563,0.916405
0.750000,0.149239,0.160249,0.975729,-0.217380,0.048429,-0.048259,-0.277941,0.933362,-0.264683,0.916904
0.760000,0.149845,0.162309,0.975296,-0.220151,0.057957,-0.050936,-0.276376,0.972131,-0.270666,0.917391
0.770000,0.150540,0.164390,0.974840,-0.222908,0.067871,-0.053671,-0.275015,1.010728,-0.276503,0.917864
0.780000,0.151335,0.166494,0.974360,-0.225652,0.078171,-0.056465,-0.273851,1.049095,-0.282185,0.918323
0.790000,0.152241,0.168618,0.973854,-0.228386,0.088852,-0.059315,-0.272878,1.087173,-0.287703,0.918769
0.800000,0.153270,0.170761,0.973318,-0.231110,0.099913,-0.062219,-0.272087,1.124903,-0.293046,0.919201
0.810000,0.154415,0.172925,0.972755,-0.233828,0.111349,-0.065175,-0.271469,1.162227,-0.298207,0.919618
0.820000,0.155668,0.175109,0.972165,-0.236540,0.123156,-0.068182,-0.271014,1.199083,-0.303175,0.920022
0.830000,0.157039,0.177312,0.971545,-0.239248,0.135329,-0.071238,-0.270709,1.235412,-0.307941,0.920411
0.840000,0.158540,0.179534,0.970893,-0.241955,0.147862,-0.074340,-0.270541,1.271152,-0.312496,0.920786
