time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.573840,0.001850,0.818966,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.819325
0.010000,0.573840,0.001852,0.818966,-0.000001,-0.000001,0.000002,-0.000618,-0.000051,0.000844,0.819360
0.020000,0.573840,0.001854,0.818965,-0.000031,0.000001,0.000035,-0.005510,0.000438,0.006011,0.819395
0.030000,0.573840,0.001857,0.818965,-0.000129,0.000011,0.000139,-0.013932,0.001319,0.014849,0.819446
0.040000,0.573840,0.001859,0.818965,-0.000325,0.000031,0.000347,-0.025221,0.002468,0.026777,0.819522
0.050000,0.573840,0.001861,0.818965,-0.000647,0.000063,0.000688,-0.038792,0.003783,0.041274,0.819630
0.060000,0.573842,0.001894,0.818964,-0.001112,0.000109,0.001184,-0.054125,0.005180,0.057876,0.819773
0.070000,0.573844,0.001927,0.818963,-0.001738,0.000168,0.001854,-0.070762,0.006592,0.076168,0.819954
0.080000,0.573845,0.001960,0.818961,-0.002534,0.000241,0.002715,-0.088301,0.007967,0.095783,0.820172
0.090000,0.573847,0.001993,0.818960,-0.003508,0.000327,0.003776,-0.106386,0.009261,0.116396,0.820427
0.100000,0.573849,0.002026,0.818959,-0.004665,0.000426,0.005047,-0.124707,0.010443,0.137716,0.820715
0.110000,0.573855,0.002150,0.818954,-0.006004,0.000536,0.006534,-0.142994,0.011488,0.159490,0.821035
0.120000,0.573860,0.002274,0.818950,-0.007525,0.000656,0.008239,-0.161012,0.012379,0.181492,0.821383
0.130000,0.573866,0.002398,0.818946,-0.009225,0.000783,0.010165,-0.178555,0.013102,0.203526,0.821757
0.140000,0.573872,0.002522,0.818941,-0.011096,0.000917,0.012311,-0.195446,0.013651,0.225417,0.822154
0.150000,0.573878,0.002646,0.818937,-0.013132,0.001056,0.014674,-0.211535,0.014020,0.247016,0.822572
0.160000,0.573887,0.002887,0.818929,-0.015325,0.001197,0.017251,-0.226691,0.014208,0.268189,0.823007
0.170000,0.573896,0.003088,0.818923,-0.017664,0.001340,0.020037,-0.240804,0.014216,0.288823,0.823458
0.180000,0.573905,0.003310,0.818915,-0.020139,0.001481,0.023026,-0.253782,0.014047,0.308820,0.823923
0.190000,0.573916,0.003610,0.818906,-0.022737,0.001620,0.026212,-0.265548,0.013704,0.328096,0.824401
0.200000,0.573932,0.004047,0.818893,-0.025446,0.001755,0.029586,-0.276039,0.013195,0.346578,0.824890
0.210000,0.573942,0.004362,0.818885,-0.028254,0.001884,0.033141,-0.285204,0.012523,0.364208,0.825391
0.220000,0.573956,0.004794,0.818872,-0.031146,0.002005,0.036868,-0.293007,0.011700,0.380935,0.825901
0.230000,0.573972,0.005315,0.818858,-0.034110,0.002117,0.040757,-0.299418,0.010734,0.396720,0.826420
