time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,-0.584490,0.009438,0.811346,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.822276
0.010000,-0.584489,0.009441,0.811346,-0.000001,0.000001,-0.000002,-0.000609,0.000167,-0.000869,0.822264
0.020000,-0.584489,0.009443,0.811346,-0.000031,0.000004,-0.000036,-0.005523,0.000491,-0.006227,0.822338
0.030000,-0.584489,0.009445,0.811346,-0.000129,0.000011,-0.000144,-0.013986,0.001007,-0.015394,0.822476
0.040000,-0.584489,0.009448,0.811347,-0.000327,0.000023,-0.000360,-0.025328,0.001736,-0.027764,0.822657
0.050000,-0.584489,0.009450,0.811347,-0.000649,0.000045,-0.000713,-0.038954,0.002688,-0.042794,0.822869
0.060000,-0.584487,0.009484,0.811347,-0.001117,0.000077,-0.001228,-0.054338,0.003863,-0.059999,0.823101
0.070000,-0.584486,0.009517,0.811348,-0.001745,0.000122,-0.001923,-0.071017,0.005258,-0.078950,0.823347
0.080000,-0.584484,0.009551,0.811349,-0.002544,0.000183,-0.002814,-0.088585,0.006861,-0.099264,0.823602
0.090000,-0.584483,0.009585,0.811350,-0.003521,0.000260,-0.003914,-0.106683,0.008659,-0.120601,0.823866
0.100000,-0.584481,0.009618,0.811350,-0.004680,0.000356,-0.005231,-0.125001,0.010633,-0.142663,0.824136
0.110000,-0.584476,0.009722,0.811353,-0.006023,0.000473,-0.006770,-0.143265,0.012764,-0.165184,0.824412
0.120000,-0.584472,0.009803,0.811355,-0.007546,0.000612,-0.008537,-0.161238,0.015033,-0.187933,0.824697
0.130000,-0.584467,0.009895,0.811357,-0.009248,0.000774,-0.010531,-0.178717,0.017418,-0.210703,0.824989
0.140000,-0.584459,0.010032,0.811361,-0.011120,0.000961,-0.012752,-0.195523,0.019900,-0.233316,0.825292
0.150000,-0.584447,0.010250,0.811367,-0.013157,0.001173,-0.015198,-0.211506,0.022458,-0.255616,0.825606
0.160000,-0.584437,0.010428,0.811372,-0.015349,0.001410,-0.017864,-0.226536,0.025074,-0.277468,0.825932
0.170000,-0.584423,0.010668,0.811379,-0.017685,0.001674,-0.020746,-0.240504,0.027728,-0.298752,0.826271
0.180000,-0.584405,0.010962,0.811388,-0.020156,0.001965,-0.023838,-0.253318,0.030404,-0.319370,0.826624
0.190000,-0.584384,0.011302,0.811398,-0.022749,0.002282,-0.027132,-0.264903,0.033086,-0.339233,0.826990
0.200000,-0.584360,0.011680,0.811411,-0.025451,0.002627,-0.030621,-0.275197,0.035758,-0.358269,0.827371
0.210000,-0.584333,0.012091,0.811424,-0.028249,0.002998,-0.034295,-0.284150,0.038408,-0.376416,0.827764
0.220000,-0.584303,0.012543,0.811439,-0.031130,0.003395,-0.038146,-0.291727,0.041019,-0.393625,0.828171
0.230000,-0.584269,0.013039,0.811455,-0.034079,0.003818,-0.042165,-0.297901,0.043580,-0.409854,0.828591
0.240000,-0.584230,0.013584,0.811474,-0.037084,0.004266,-0.046341,-0.302655,0.046077,-0.425073,0.829023
0.250000,-0.584187,0.014182,0.811495,-0.040128,0.004739,-0.050663,-0.305980,0.048498,-0.439256,0.829467
0.260000,-0.584138,0.014832,0.811519,-0.043199,0.005236,-0.055123,-0.307873,0.050832,-0.452387,0.829923
0.270000,-0.584085,0.015531,0.811544,-0.046281,0.005756,-0.059708,-0.308339,0.053069,-0.464454,0.830389
0.280000,-0.584027,0.016280,0.811571,-0.049361,0.006297,-0.064409,-0.307390,0.055197,-0.475452,0.830866
0.290000,-0.583962,0.017082,0.811601,-0.052425,0.006859,-0.069214,-0.305041,0.057208,-0.485382,0.831351
