time,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,roll,pitch,yaw,p,q,r
0.000000,-3.325309,0.294676,-1.482627,-0.003401,0.002322,0.002324,0.136510,-0.042199,0.016540,6.699363,-1.722579,0.444725,-6.158423,34.528470,-34.690239,-0.004308,-0.013938,0.000000,-0.176025,-0.684559,-0.000000
0.010000,-3.325343,0.294699,-1.482604,-0.002036,0.001900,0.002489,0.203503,-0.059424,0.020987,6.637779,-1.377294,0.097823,-170.562349,90.959337,-59.977006,-0.006069,-0.020786,0.000000,-0.140638,-0.677987,0.000000
0.020000,-3.325349,0.294714,-1.482577,0.000669,0.001133,0.002743,0.269265,-0.069744,0.018496,3.288116,0.096608,-0.754815,-320.142873,122.913464,-62.237223,-0.007120,-0.027493,0.000000,0.010476,-0.333433,-0.000000
0.030000,-3.325329,0.294721,-1.482549,0.003349,0.000505,0.002859,0.269266,-0.057492,0.005890,0.234922,1.080975,-1.146922,-130.294337,35.894821,-9.497728,-0.005862,-0.027458,0.000000,0.110901,-0.020733,0.000000
0.040000,-3.325282,0.294724,-1.482520,0.006054,-0.000017,0.002861,0.273964,-0.048125,-0.004442,0.682230,0.814504,-0.944769,42.536698,-24.570066,17.874900,-0.004902,-0.027907,0.000000,0.083437,-0.066773,0.000000
0.050000,-3.325208,0.294721,-1.482492,0.008828,-0.000458,0.002770,0.282910,-0.041202,-0.013005,1.085655,0.589574,-0.789424,38.251464,-20.660220,13.523779,-0.004193,-0.028793,0.000000,0.060344,-0.108117,0.000000
0.060000,-3.325106,0.294715,-1.482465,0.011712,-0.000841,0.002601,0.295677,-0.036333,-0.020231,1.447259,0.401300,-0.674294,34.170681,-17.223379,9.809915,-0.003694,-0.030069,0.000000,0.041074,-0.145030,-0.000000
0.070000,-3.324974,0.294704,-1.482440,0.014742,-0.001184,0.002366,0.311855,-0.033176,-0.026491,1.769069,0.245106,-0.593225,30.291432,-14.228823,6.689756,-0.003371,-0.031693,0.000000,0.025128,-0.177756,-0.000000
0.080000,-3.324811,0.294691,-1.482417,0.017949,-0.001504,0.002071,0.331058,-0.031431,-0.032095,2.053087,0.116723,-0.540499,26.610845,-11.645828,4.119732,-0.003192,-0.033624,0.000000,0.012050,-0.206521,0.000000
0.090000,-3.324615,0.294674,-1.482398,0.021363,-0.001813,0.001724,0.352917,-0.030842,-0.037301,2.301286,0.012189,-0.510831,23.125989,-9.443672,2.056291,-0.003130,-0.035824,0.000000,0.001425,-0.231539,-0.000000
0.100000,-3.324384,0.294655,-1.482383,0.025008,-0.002121,0.001325,0.377084,-0.031188,-0.042312,2.515607,-0.072150,-0.499373,19.833915,-7.591632,0.455884,-0.003163,-0.038255,0.000000,-0.007127,-0.253020,0.000000
0.110000,-3.324115,0.294632,-1.482372,0.028905,-0.002437,0.000877,0.403229,-0.032285,-0.047288,2.697964,-0.139643,-0.501713,16.731754,-6.058986,-0.725055,-0.003272,-0.040884,0.000000,-0.013952,-0.271165,0.000000
0.120000,-3.323806,0.294606,-1.482365,0.033072,-0.002767,0.000380,0.431043,-0.033980,-0.052346,2.850242,-0.193330,-0.513874,13.816581,-4.815012,-1.530065,-0.003442,-0.043678,0.000000,-0.019361,-0.286177,-0.000000
0.130000,-3.323453,0.294577,-1.482364,0.037526,-0.003116,-0.000169,0.460234,-0.036151,-0.057566,2.974296,-0.235943,-0.532314,11.085463,-3.828986,-2.002702,-0.003660,-0.046607,0.000000,-0.023636,-0.298255,0.000000
