time,dir_x,dir_y,dir_z,omega_x,omega_y,omega_z,omega_dot_x,omega_dot_y,omega_dot_z,mu
0.000000,0.417023,-0.100061,0.903371,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.895257
0.010000,0.417023,-0.100061,0.903371,-0.000096,0.000290,0.000000,-0.005772,0.017391,0.000004,0.895571
0.020000,0.417024,-0.100061,0.903371,-0.000192,0.000580,0.000000,-0.011543,0.034782,0.000007,0.895884
0.030000,0.417025,-0.100060,0.903370,-0.000289,0.000870,0.000000,-0.017315,0.052172,0.000011,0.896197
0.040000,0.417030,-0.100059,0.903368,-0.000385,0.001159,0.000000,-0.023086,0.069563,0.000014,0.896510
0.050000,0.417040,-0.100055,0.903364,-0.000481,0.001449,0.000000,-0.028858,0.086954,0.000018,0.896823
0.060000,0.417057,-0.100050,0.903357,-0.001096,0.003303,0.000001,-0.042665,0.128630,0.000027,0.897622
0.070000,0.417086,-0.100040,0.903344,-0.001711,0.005157,0.000001,-0.056472,0.170305,0.000035,0.898420
0.080000,0.417129,-0.100026,0.903326,-0.002326,0.007011,0.000001,-0.070279,0.211981,0.000043,0.899218
0.090000,0.417191,-0.100005,0.903300,-0.002941,0.008865,0.000002,-0.084086,0.253657,0.000052,0.900016
0.100000,0.417275,-0.099977,0.903264,-0.003555,0.010719,0.000002,-0.097893,0.295333,0.000060,0.900815
0.110000,0.417386,-0.099940,0.903217,-0.004933,0.014878,0.000003,-0.113786,0.343353,0.000070,0.901900
0.120000,0.417528,-0.099893,0.903156,-0.006311,0.019036,0.000004,-0.129678,0.391373,0.000079,0.902986
0.130000,0.417705,-0.099835,0.903081,-0.007689,0.023194,0.000005,-0.145571,0.439393,0.000088,0.904072
0.140000,0.417922,-0.099763,0.902988,-0.009066,0.027353,0.000006,-0.161464,0.487414,0.000098,0.905157
0.150000,0.418184,-0.099676,0.902877,-0.010444,0.031511,0.000006,-0.177356,0.535434,0.000107,0.906243
0.160000,0.418493,-0.099574,0.902745,-0.012582,0.037962,0.000008,-0.191341,0.577484,0.000115,0.907543
0.170000,0.418855,-0.099454,0.902591,-0.014719,0.044413,0.000009,-0.205325,0.619535,0.000122,0.908844
0.180000,0.419273,-0.099315,0.902412,-0.016857,0.050864,0.000010,-0.219310,0.661585,0.000130,0.910145
0.190000,0.419751,-0.099156,0.902207,-0.018994,0.057314,0.000012,-0.233294,0.703636,0.000137,0.911445
0.200000,0.420294,-0.098977,0.901974,-0.021132,0.063765,0.000013,-0.247279,0.745687,0.000145,0.912746
0.210000,0.420903,-0.098775,0.901712,-0.023869,0.072001,0.000014,-0.256978,0.774144,0.000150,0.914233
0.220000,0.421582,-0.098549,0.901419,-0.026605,0.080238,0.000016,-0.266677,0.802601,0.000154,0.915720
0.230000,0.422335,-0.098300,0.901094,-0.029342,0.088474,0.000018,-0.276376,0.831058,0.000158,0.917208
0.240000,0.423162,-0.098025,0.900736,-0.032078,0.096711,0.000019,-0.286075,0.859515,0.000163,0.918695
0.250000,0.424068,-0.097725,0.900342,-0.034815,0.104947,0.000021,-0.295774,0.887973,0.000167,0.920182
0.260000,0.425053,-0.097398,0.899913,-0.037904,0.114180,0.000022,-0.300106,0.899013,0.000168,0.921823
0.270000,0.426119,-0.097044,0.899447,-0.040994,0.123413,0.000024,-0.304438,0.910053,0.000169,0.923465
0.280000,0.427267,-0.096663,0.898943,-0.044083,0.132645,0.000026,-0.308771,0.921093,0.000170,0.925106
